Gene1,Gene2,Aag_Edge_Weight
ZGPAT|84619,UCKL1|54963,2.0
ZNF205|7755,REXO1|57455,2.0
ZNF212|7988,CASP2|835,2.0
ZNF225|7768,ZNF222|7673,2.0
ZNF230|7773,ZNF222|7673,2.0
ZNF256|10172,ZNF134|7693,2.0
ZNF256|10172,ZNF223|7766,2.0
ZNF304|57343,ZNF211|10520,2.0
ZNF343|79175,CSNK2A1|1457,2.0
ZNF408|79797,SLC39A13|91252,2.0
ZNF419|79744,ZNF211|10520,2.0
ZNF428|126299,XRCC1|7515,2.0
ZNF444|55311,FIZ1|84922,2.0
ZNF512B|57473,UCKL1|54963,2.0
ZNF530|348327,ZNF134|7693,2.0
ZNF550|162972,ZNF419|79744,2.0
ZNF593|51042,AURKAIP1|54998,2.0
ZNF615|284370,ZNF350|59348,2.0
ZNF672|79894,SH3BP5L|80851,2.0
ZNF687|57592,TARS2|80222,2.0
ZNF701|55762,ZNF611|81856,2.0
ZNF707|286075,PUF60|22827,2.0
ZNF776|284309,ZNF543|125919,2.0
ZNF787|126208,SCAF1|58506,2.0
ZNF790|388536,ZNF345|25850,2.0
ZNF805|390980,ZNF304|57343,2.0
ZNHIT3|9326,UTP6|55813,2.0
ZW10|9183,DLAT|1737,2.0
AFM|173,ACSM2B|348158,1.9
ALKBH8|91801,AASDHPPT|60496,1.9
APOC3|345,APCS|325,1.9
APOH|350,APOC3|345,1.9
ARL2BP|23568,AMFR|267,1.9
ASCC1|51008,ANXA7|310,1.9
ATG12|9140,AP3S1|1176,1.9
ATG5|9474,ASF1A|25842,1.9
ATXN1L|342371,ADAT1|23536,1.9
AWAT1|158833,AADACL3|126767,1.9
C8A|731,A1CF|29974,1.9
CD2|914,ARHGAP9|64333,1.9
CD5|921,CD2|914,1.9
CD5|921,CD3E|916,1.9
CD7|924,CD3E|916,1.9
CD93|22918,ARHGEF15|22899,1.9
CDC123|8872,CCNY|219771,1.9
CDC40|51362,ATG5|9474,1.9
CDK2AP2|10263,AIP|9049,1.9
CDK5|1020,ABCB8|11194,1.9
CHTF8|54921,ATP6V0D1|9114,1.9
CKAP2L|150468,CCNA2|890,1.9
CLPP|8192,CCDC124|115098,1.9
COG4|25839,ATP6V0D1|9114,1.9
COPS5|10987,ATP6V1H|51606,1.9
COX4I1|1327,COQ9|57017,1.9
CTU2|348180,APRT|353,1.9
CUTC|51076,ANAPC16|119504,1.9
CYB5B|80777,CBFB|865,1.9
CYBB|1536,CD86|942,1.9
DARS|1615,ASNSD1|54529,1.9
DDX1|1653,CCT4|10575,1.9
DDX1|1653,CPSF3|51692,1.9
DDX28|55794,COG8|84342,1.9
DDX41|51428,B4GALT7|11285,1.9
DGCR2|9993,CRKL|1399,1.9
DNAJA2|10294,ARL2BP|23568,1.9
DNAJC5|80331,ARFRP1|10139,1.9
DNAJC9|23234,CEP55|55165,1.9
DPP3|10072,BRMS1|25855,1.9
DRG1|4733,ASCC2|84164,1.9
DVL3|1857,AP2M1|1173,1.9
DYNLRB1|83658,CHMP4B|128866,1.9
EED|8726,CREBZF|58487,1.9
EIF2B5|8893,AP2M1|1173,1.9
EIF4B|1975,EEF2|1938,1.9
ELP3|55140,ATP6V1B2|526,1.9
EPC2|26122,ATF2|1386,1.9
EPN1|29924,AKT1S1|84335,1.9
EPN1|29924,DMWD|1762,1.9
ERI3|79033,B4GALT2|8704,1.9
EXOC8|149371,COG2|22796,1.9
EXOSC8|11340,ALG5|29880,1.9
F2|2147,APCS|325,1.9
FAM163B|642968,CAPZA3|93661,1.9
FAM192A|80011,ARL2BP|23568,1.9
FANCG|2189,APTX|54840,1.9
FANCG|2189,DCTN3|11258,1.9
FBXO38|81545,CLINT1|9685,1.9
FIBP|9158,ARL2|402,1.9
FXR1|8087,ARMC8|25852,1.9
GADD45GIP1|90480,CCDC124|115098,1.9
GATAD1|57798,DMTF1|9988,1.9
GC|2638,APOA2|336,1.9
GET4|51608,EIF3B|8662,1.9
GIMAP4|55303,GIMAP1|170575,1.9
GIMAP5|55340,GIMAP4|55303,1.9
GJA4|2701,CLEC14A|161198,1.9
GJA4|2701,ESAM|90952,1.9
GLRX3|10539,BCCIP|56647,1.9
GMEB2|26205,DNAJC5|80331,1.9
GNPAT|8443,ARV1|64801,1.9
GNPAT|8443,EXOC8|149371,1.9
GNPAT|8443,GGPS1|9453,1.9
GPBP1|65056,CWC27|10283,1.9
GPBP1|65056,DHX29|54505,1.9
GPS1|2873,ARMC7|79637,1.9
GPS1|2873,DUS1L|64118,1.9
GRINA|2907,EXOSC4|54512,1.9
GZF1|64412,CRNKL1|51340,1.9
GZMA|3001,CD2|914,1.9
HAVCR2|84868,CD86|942,1.9
HEATR1|55127,EPRS|2058,1.9
HELQ|113510,COPS4|51138,1.9
HIPK1|204851,CTTNBP2NL|55917,1.9
HIRA|7290,DGCR2|9993,1.9
HIST1H2BK|85236,HIST1H1C|3006,1.9
HLA-C|3107,HLA-B|3106,1.9
HLA-DMA|3108,CIITA|4261,1.9
HLA-DMB|3109,CD74|972,1.9
HLA-DRB1|3123,HLA-DPA1|3113,1.9
HNRNPUL2|221092,GANAB|23193,1.9
HOOK3|84376,FNTA|2339,1.9
HRG|3273,FGG|2266,1.9
HSD3B1|3283,AADACL3|126767,1.9
IARS2|55699,EPRS|2058,1.9
ICMT|23463,GNB1|2782,1.9
IER3IP1|51124,C18orf32|497661,1.9
IL9|3578,GRIK1|2897,1.9
IMPA1|3612,DPY19L4|286148,1.9
INO80|54617,EIF2AK4|440275,1.9
INO80D|54891,CCNT2|905,1.9
INTS8|55656,CSPP1|79848,1.9
IPO5|3843,ABHD13|84945,1.9
ISY1|57461,ASTE1|28990,1.9
JRKL|8690,CEP57|9702,1.9
JTB|10899,HAX1|10456,1.9
KAT5|10524,FIBP|9158,1.9
KATNB1|10300,DHX38|9785,1.9
KIF11|3832,DNAJC9|23234,1.9
KIF24|347240,FANCG|2189,1.9
KRT74|121391,FABP9|646480,1.9
KRT85|3891,KRT28|162605,1.9
KRTAP10-5|386680,KRTAP10-11|386678,1.9
KRTAP10-9|386676,KRTAP10-4|386672,1.9
KRTAP11-1|337880,KRT25|147183,1.9
KRTAP11-1|337880,KRT71|112802,1.9
KRTAP12-1|353332,HTR1E|3354,1.9
KRTAP12-2|353323,KRTAP10-12|386685,1.9
KRTAP12-3|386683,KRTAP10-7|386675,1.9
KRTAP26-1|388818,KRTAP12-2|353323,1.9
KRTAP4-2|85291,IGLL1|3543,1.9
KRTAP4-3|85290,KRTAP2-4|85294,1.9
KRTAP4-4|84616,IL3|3562,1.9
KRTAP4-5|85289,IL3|3562,1.9
KRTAP4-5|85289,KRT33A|3883,1.9
KRTAP4-7|100132476,KRT25|147183,1.9
KRTAP4-7|100132476,KRT71|112802,1.9
KRTAP4-9|100132386,KRTAP3-2|83897,1.9
KRTAP5-11|440051,KRTAP10-3|386682,1.9
KRTAP5-11|440051,KRTAP12-1|353332,1.9
KRTAP5-3|387266,KRTAP10-11|386678,1.9
KRTAP5-3|387266,KRTAP12-1|353332,1.9
KRTAP8-1|337879,KRTAP4-11|653240,1.9
KRTAP8-1|337879,KRTAP4-9|100132386,1.9
KRTAP9-4|85280,KRTAP10-8|386681,1.9
KRTAP9-4|85280,KRTAP2-2|728279,1.9
KRTAP9-8|83901,KRT33A|3883,1.9
KRTAP9-9|81870,IL3|3562,1.9
KRTAP9-9|81870,KRTAP3-2|83897,1.9
LAG3|3902,CD8A|925,1.9
LARS|51520,CLINT1|9685,1.9
LCK|3932,ACAP1|9744,1.9
LECT2|3950,AKR1C4|1109,1.9
LETM1|3954,GRPEL1|80273,1.9
LILRB2|10288,AIF1|199,1.9
LRIG2|9860,DDX20|11218,1.9
LRRC14|9684,GPAA1|8733,1.9
LRRC57|255252,AQR|9716,1.9
LRRC57|255252,FAM98B|283742,1.9
LYRM4|57128,ABT1|29777,1.9
MAK16|84549,ERI1|90459,1.9
MAP2K2|5605,FZR1|51343,1.9
MAPK6|5597,AP4E1|23431,1.9
MAPK6|5597,GABPB1|2553,1.9
MAPKAP1|79109,C9orf78|51759,1.9
MAPKBP1|23005,BAHD1|22893,1.9
MAPKBP1|23005,CDAN1|146059,1.9
MBD4|8930,ISY1|57461,1.9
MCPH1|79648,CNOT7|29883,1.9
MCPH1|79648,MAK16|84549,1.9
MDP1|145553,EAPP|55837,1.9
MEA1|4201,CSNK2B|1460,1.9
MED1|5469,CDK12|51755,1.9
MED12|9968,FOXO4|4303,1.9
MED13|9969,DHX40|79665,1.9
MED15|51586,LZTR1|8216,1.9
MED23|9439,HSF2|3298,1.9
MED27|9442,DOLK|22845,1.9
MED6|10001,ALKBH1|8846,1.9
MEN1|4221,INTS5|80789,1.9
METTL5|29081,DARS|1615,1.9
MFAP1|4236,LCMT2|9836,1.9
MFN1|55669,FYTTD1|84248,1.9
MPV17L2|84769,COPE|11316,1.9
MRFAP1|93621,GRPEL1|80273,1.9
MRPL15|29088,LYPLA1|10434,1.9
MRPL2|51069,BYSL|705,1.9
MRPL2|51069,CSNK2B|1460,1.9
MRPL20|55052,AURKAIP1|54998,1.9
MRPL21|219927,CLNS1A|1207,1.9
MRPL38|64978,MRPL12|6182,1.9
MRPL4|51073,ATG4D|84971,1.9
MRPL4|51073,DNM2|1785,1.9
MRPL49|740,CLP1|10978,1.9
MRPL54|116541,GADD45GIP1|90480,1.9
MRPS15|64960,EIF3I|8668,1.9
MRPS21|54460,MRPL24|79590,1.9
MRPS23|51649,COIL|8161,1.9
MRPS35|60488,MED21|9412,1.9
MRPS7|51081,KPNA2|3838,1.9
MSTO1|55154,FLAD1|80308,1.9
MTA1|9112,BRF1|2972,1.9
MTA2|9219,INTS5|80789,1.9
MTDH|92140,IMPAD1|54928,1.9
MTFR1|9650,MTDH|92140,1.9
MTNR1A|4543,KRTAP8-1|337879,1.9
MTOR|2475,EIF4G3|8672,1.9
MXRA5|25878,COL5A1|1289,1.9
MYBBP1A|10514,DPH1|1801,1.9
MYNN|55892,MBNL1|4154,1.9
MYO1C|4641,FLII|2314,1.9
NAA20|51126,CRNKL1|51340,1.9
NAA30|122830,GMFB|2764,1.9
NAA38|51691,MRPS33|51650,1.9
NACA|4666,HNRNPA1|3178,1.9
NADK|65220,DNAJC11|55735,1.9
NADK|65220,GNB1|2782,1.9
NAE1|8883,DNAJA2|10294,1.9
NAGA|4668,CYB5R3|1727,1.9
NBN|4683,ARMC1|55156,1.9
NBN|4683,DPY19L4|286148,1.9
NCAPH|23397,BUB1|699,1.9
NCAPH|23397,CDCA5|113130,1.9
NCAPH|23397,CKAP2L|150468,1.9
NCKAP1L|3071,LAIR1|3903,1.9
NCKAP1L|3071,MYO1F|4542,1.9
NDST2|8509,LDB1|8861,1.9
NDUFA1|4694,COX7B|1349,1.9
NDUFA11|126328,COPE|11316,1.9
NDUFAF2|91942,CDK7|1022,1.9
NDUFB1|4707,COX16|51241,1.9
NDUFB9|4715,MRPL15|29088,1.9
NDUFS4|4724,MRPS36|92259,1.9
NDUFS7|374291,NDUFA11|126328,1.9
NEK2|4751,DTL|51514,1.9
NFAT5|10725,CYB5B|80777,1.9
NFX1|4799,APTX|54840,1.9
NFX1|4799,DNAJA1|3301,1.9
NGDN|25983,APEX1|328,1.9
NLE1|54475,AATF|26574,1.9
NLE1|54475,MRPL45|84311,1.9
NOC3L|64318,CHUK|1147,1.9
NOC4L|79050,DDX51|317781,1.9
NOLC1|9221,EIF3A|8661,1.9
NOP14|8602,GRPEL1|80273,1.9
NOP14|8602,LYAR|55646,1.9
NPM1|4869,BTF3|689,1.9
NPY|4852,FGF6|2251,1.9
NPY|4852,LALBA|3906,1.9
NSUN5|55695,LRWD1|222229,1.9
NUBP2|10101,MLST8|64223,1.9
NUF2|83540,KIF15|56992,1.9
NUMA1|4926,INPPL1|3636,1.9
NUP188|23511,DOLPP1|57171,1.9
NUP205|23165,NCAPG2|54892,1.9
NUP214|8021,ABL1|25,1.9
NUP85|79902,ARL16|339231,1.9
NXT1|29107,NAA20|51126,1.9
OGFOD1|55239,CIAPIN1|57019,1.9
OPA3|80207,GRWD1|83743,1.9
OR2A7|401427,ARHGEF5|7984,1.9
OR4F21|441308,DGKK|139189,1.9
OR52N1|79473,OR52E4|390081,1.9
OR6C2|341416,COX8C|341947,1.9
OR6C2|341416,KRTAP19-4|337971,1.9
ORM1|5004,F2|2147,1.9
ORM2|5005,F2|2147,1.9
OSBPL8|114882,BBS10|79738,1.9
OXER1|165140,HAAO|23498,1.9
PACS1|55690,C11orf68|83638,1.9
PARG|8505,CSTF2T|23283,1.9
PCM1|5108,CCDC25|55246,1.9
PCNA|5111,GINS1|9837,1.9
PDCD10|11235,MYNN|55892,1.9
PDCD2|5134,MRPL18|29074,1.9
PDE12|201626,CAPN7|23473,1.9
PDF|64146,DDX19A|55308,1.9
PDGFRB|5159,COL6A3|1293,1.9
PDXP|57026,JOSD1|9929,1.9
PECAM1|5175,CDH5|1003,1.9
PEX2|5828,ARMC1|55156,1.9
PFDN6|10471,CSNK2B|1460,1.9
PGGT1B|5229,CSNK1G3|1456,1.9
PHF20L1|51105,ARFGEF1|10565,1.9
PHF20L1|51105,EFR3A|23167,1.9
PHPT1|29085,MRPL41|64975,1.9
PIGO|84720,NFX1|4799,1.9
PIKFYVE|200576,ALS2|57679,1.9
PIN1|5300,DNM2|1785,1.9
PLK1|5347,CCNF|899,1.9
PLK1|5347,FOXM1|2305,1.9
PLVAP|83483,ARHGEF15|22899,1.9
PMPCA|23203,ANAPC2|29882,1.9
PMPCB|9512,ARMC10|83787,1.9
PMPCB|9512,NAA38|51691,1.9
PNO1|56902,CCT4|10575,1.9
PNPLA6|10908,ARHGEF18|23370,1.9
POC5|134359,AGGF1|55109,1.9
POGZ|23126,PIP5K1A|8394,1.9
POLR1C|9533,BYSL|705,1.9
POLR2B|5431,FIP1L1|81608,1.9
POLR2D|5433,BUB1|699,1.9
POLR2K|5440,MRPS28|28957,1.9
POM121C|100101267,MDH2|4191,1.9
PPAN|56342,MRPL4|51073,1.9
PPIG|9360,NOP58|51602,1.9
PPIH|10465,MAGOH|4116,1.9
PPM1A|5494,EXOC5|10640,1.9
PPP1CA|5499,DPP3|10072,1.9
PPP1R12A|4659,ACTR6|64431,1.9
PPP1R16A|84988,CPSF1|29894,1.9
PPP2CA|5515,PFDN1|5201,1.9
PPP2R2D|55844,INPP5A|3632,1.9
PPP2R5C|5527,BAG5|9529,1.9
PPP3CB|5532,ANAPC16|119504,1.9
PPRC1|23082,HPS6|79803,1.9
PPT2|9374,AGPAT1|10554,1.9
PPWD1|23398,CWC27|10283,1.9
PRAMEF4|400735,MBD3L2|125997,1.9
PRAMEF4|400735,PRAMEF12|390999,1.9
PRAMEF4|400735,PRAMEF13|400736,1.9
PRAMEF4|400735,PRAMEF20|645425,1.9
PRAMEF5|343068,PRAMEF4|400735,1.9
PRAMEF6|440561,PRAMEF13|400736,1.9
PRAMEF9|343070,PRAMEF12|390999,1.9
PRDM2|7799,DNAJC16|23341,1.9
PRDM2|7799,MTOR|2475,1.9
PRODH2|58510,C8A|731,1.9
PRODH2|58510,LECT2|3950,1.9
PRPF31|26121,HSPBP1|23640,1.9
PRPF39|55015,PNN|5411,1.9
PRPF40A|55660,CEBPZ|10153,1.9
PRPF40A|55660,PPIG|9360,1.9
PRPF8|10594,FXR2|9513,1.9
PRPF8|10594,GEMIN4|50628,1.9
PSKH1|5681,CHTF8|54921,1.9
PSKH1|5681,EDC4|23644,1.9
PSMA2|5683,CHCHD2|51142,1.9
PSMB1|5689,CENPW|387103,1.9
PSMB2|5690,LSM10|84967,1.9
PSMB7|5695,MED27|9442,1.9
PSMC3|5702,ARFGAP2|84364,1.9
PSMC5|5705,MRPL27|51264,1.9
PSMC6|5706,ACTR10|55860,1.9
PSMD3|5709,PSMD11|5717,1.9
PSMD4|5710,MRPL9|65005,1.9
PTBP2|58155,MTF2|22823,1.9
PTPN6|5777,INPP5D|3635,1.9
PTPRC|5788,IKZF1|10320,1.9
RAB14|51552,FBXW2|26190,1.9
RAB14|51552,GAPVD1|26130,1.9
RAB1A|5861,DDX1|1653,1.9
RAB1A|5861,MDH1|4190,1.9
RAD17|5884,DHX29|54505,1.9
RAD21|5885,ARFGEF1|10565,1.9
RAD21|5885,ARMC1|55156,1.9
RAD21|5885,COPS5|10987,1.9
RAD23A|5886,GADD45GIP1|90480,1.9
RAE1|8480,CSTF1|1477,1.9
RANBP3|8498,FKBP8|23770,1.9
RBCK1|10616,MRPS26|64949,1.9
RBM42|79171,POLR2I|5438,1.9
RBM7|10179,DLAT|1737,1.9
RBMY1A1|5940,OTX2|5015,1.9
RBMY1E|378950,OR10A6|390093,1.9
RCE1|9986,CORO1B|57175,1.9
RCE1|9986,MRPL11|65003,1.9
RELA|5970,CFL1|1072,1.9
RELA|5970,DPF2|5977,1.9
REXO1|57455,CSNK1G2|1455,1.9
REXO1|57455,DOHH|83475,1.9
REXO1|57455,MBD3|53615,1.9
REXO4|57109,DDX31|64794,1.9
RFC2|5982,BCL7B|9275,1.9
RHOT2|89941,NUBP2|10101,1.9
RHOXF2B|727940,H2BFWT|158983,1.9
RIOK2|55781,PPWD1|23398,1.9
RNASEK|440400,GABARAP|11337,1.9
RNF103|7844,RMND5A|64795,1.9
RNF121|55298,C2CD3|26005,1.9
RNF121|55298,PPME1|51400,1.9
RNF126|55658,DAZAP1|26528,1.9
RNF126|55658,MRPL4|51073,1.9
RNF146|81847,GOPC|57120,1.9
RNF181|51255,AUP1|550,1.9
RNF185|91445,DUSP18|150290,1.9
RNF219|79596,ABHD13|84945,1.9
RNF26|79102,EI24|9538,1.9
RNF38|152006,GNE|10020,1.9
RNF5|6048,DAXX|1616,1.9
ROBO4|54538,PCDH12|51294,1.9
RPL17|6139,RPL10A|4736,1.9
RPL18|6141,RPL12|6136,1.9
RPL19|6143,NACA|4666,1.9
RPL23A|6147,RPL19|6143,1.9
RPL24|6152,NACA|4666,1.9
RPL26|6154,RPL17|6139,1.9
RPL26L1|51121,ATP6V0E1|8992,1.9
RPL29|6159,RPL18|6141,1.9
RPL29|6159,RPL24|6152,1.9
RPL3|6122,EEF2|1938,1.9
RPL34|6164,RPL31|6160,1.9
RPL35A|6165,POLR2H|5437,1.9
RPL36|25873,RPL23|9349,1.9
RPL36|25873,RPL29|6159,1.9
RPL36AL|6166,FKBP3|2287,1.9
RPL37|6167,RPL32|6161,1.9
RPL37A|6168,RPL14|9045,1.9
RPL37A|6168,RPL37|6167,1.9
RPL38|6169,RPL14|9045,1.9
RPL4|6124,RPL10|6134,1.9
RPL6|6128,RPL5|6125,1.9
RPL7A|6130,RPL13A|23521,1.9
RPLP0|6175,RPL6|6128,1.9
RPRD1B|58490,DHX35|60625,1.9
RPRD1B|58490,RALGAPB|57148,1.9
RPS11|6205,RPL14|9045,1.9
RPS11|6205,RPL27A|6157,1.9
RPS11|6205,RPL32|6161,1.9
RPS14|6208,RPL35|11224,1.9
RPS15|6209,RPL28|6158,1.9
RPS18|6222,RPL12|6136,1.9
RPS2|6187,RPLP0|6175,1.9
RPS20|6224,EIF3H|8667,1.9
RPS24|6229,RPS18|6222,1.9
RPS27A|6233,RPL4|6124,1.9
RPS29|6235,RPL31|6160,1.9
RPS3A|6189,RPS15A|6210,1.9
RPS4X|6191,RPL37|6167,1.9
RPS5|6193,PRMT1|3276,1.9
RPS5|6193,RPS16|6217,1.9
RPS6KB1|6198,C17orf80|55028,1.9
RPS6KB2|6199,BRMS1|25855,1.9
RPS8|6202,RPL34|6164,1.9
RPS8|6202,RPS15A|6210,1.9
RPS9|6203,RPL29|6159,1.9
RPS9|6203,RPS11|6205,1.9
RPS9|6203,RPS15|6209,1.9
RPS9|6203,RPS16|6217,1.9
RPTOR|57521,ARMC7|79637,1.9
RPTOR|57521,EXOC7|23265,1.9
RPUSD2|27079,DNAJC17|55192,1.9
RPUSD4|84881,RPS25|6230,1.9
RRP12|23223,PDCD11|22984,1.9
RSBN1|54665,LRIG2|9860,1.9
RTN4IP1|84816,C6orf203|51250,1.9
RTN4IP1|84816,QRSL1|55278,1.9
RUVBL2|10856,HSPBP1|23640,1.9
SART1|9092,DRAP1|10589,1.9
SART1|9092,FAU|2197,1.9
SART1|9092,SAC3D1|29901,1.9
SBF1|6305,LMF2|91289,1.9
SBNO1|55206,PPTC7|160760,1.9
SCAND1|51282,ROMO1|140823,1.9
SCFD1|23256,PSMC6|5706,1.9
SCNM1|79005,MRPL9|65005,1.9
SCOC|60592,AP1AR|55435,1.9
SDF4|51150,DDOST|1650,1.9
SEC23A|10484,NAA30|122830,1.9
SEC62|7095,MYNN|55892,1.9
SEC62|7095,RNF13|11342,1.9
SEC63|11231,HDAC2|3066,1.9
SEH1L|81929,RAB12|201475,1.9
SEL1L|6400,GOLGA5|9950,1.9
SERPINA10|51156,AKR1C4|1109,1.9
SERPINA10|51156,ORM2|5005,1.9
SERPINA7|6906,CYP1A2|1544,1.9
SET|6418,EXOSC2|23404,1.9
SETD3|84193,MARK3|4140,1.9
SF1|7536,MEN1|4221,1.9
SF3A3|10946,C1orf109|54955,1.9
SF3B1|23451,CCNT2|905,1.9
SF3B4|10262,SCNM1|79005,1.9
SGTA|6449,MAP2K2|5605,1.9
SH2D3C|10044,CXorf36|79742,1.9
SHARPIN|81858,FBXL6|26233,1.9
SIGLEC1|6614,C1QC|714,1.9
SIGLEC9|27180,CYBB|1536,1.9
SIK3|23387,ARHGEF12|23365,1.9
SIRPG|55423,CD3E|916,1.9
SIRT6|51548,APBA3|9546,1.9
SLA2|84174,CD247|919,1.9
SLA2|84174,CD3D|915,1.9
SLA2|84174,CD3E|916,1.9
SLA2|84174,SIT1|27240,1.9
SLAMF6|114836,ITGAL|3683,1.9
SLBP|7884,MRFAP1|93621,1.9
SLC17A4|10050,CFHR5|81494,1.9
SLC37A3|84255,MKRN1|23608,1.9
SLC4A2|6522,REPIN1|29803,1.9
SLC4A5|57835,MTHFD2|10797,1.9
SLCO1B3|28234,C8B|732,1.9
SLCO1B3|28234,CFHR2|3080,1.9
SMARCA5|8467,SEC24B|10427,1.9
SMU1|55234,FANCG|2189,1.9
SMU1|55234,NDUFB6|4712,1.9
SNAPC4|6621,ASB6|140459,1.9
SNIP1|79753,MTF1|4520,1.9
SNRNP35|11066,COX6A1|1337,1.9
SNRPC|6631,ABT1|29777,1.9
SNRPC|6631,MEA1|4201,1.9
SNRPC|6631,MRPL2|51069,1.9
SNRPC|6631,POLR1C|9533,1.9
SNRPD1|6632,IER3IP1|51124,1.9
SNRPD3|6634,DDT|1652,1.9
SNX14|57231,RARS2|57038,1.9
SNX3|8724,OSTM1|28962,1.9
SNX6|58533,BRMS1L|84312,1.9
SPAST|6683,SOS1|6654,1.9
SPATA7|55812,SETD3|84193,1.9
SPEN|23013,ARID1A|8289,1.9
SPG7|6687,CDK10|8558,1.9
SPP2|6694,F9|2158,1.9
SPP2|6694,PRODH2|58510,1.9
SPRN|503542,MTG1|92170,1.9
SPTLC1|10558,MRPL50|54534,1.9
SPTLC1|10558,RAD23B|5887,1.9
SRF|6722,FOXP4|116113,1.9
SRP68|6730,MRPS7|51081,1.9
SRP72|6731,FIP1L1|81608,1.9
SRP72|6731,PPAT|5471,1.9
SRPK1|6732,NUP153|9972,1.9
SSBP4|170463,REXO1|57455,1.9
SSNA1|8636,EDF1|8721,1.9
SSNA1|8636,FBXW5|54461,1.9
SSR3|6747,SLC33A1|9197,1.9
STAG1|10274,ARMC8|25852,1.9
STAU1|6780,CSE1L|1434,1.9
STK3|6788,RAD21|5885,1.9
STRN3|29966,NAA30|122830,1.9
STXBP3|6814,BCAS2|10286,1.9
STXBP3|6814,PKN2|5586,1.9
STXBP3|6814,RSBN1|54665,1.9
SULT2A1|6822,CFHR5|81494,1.9
SUPT16H|11198,NGDN|25983,1.9
SURF6|6838,REXO4|57109,1.9
SYNCRIP|10492,MAP3K7|6885,1.9
TACO1|51204,PSMC5|5705,1.9
TADA2B|93624,LETM1|3954,1.9
TAF2|6873,FAM49B|51571,1.9
TAF6|6878,LRWD1|222229,1.9
TAF6|6878,PTCD1|26024,1.9
TAF9|6880,CWC27|10283,1.9
TAF9|6880,PPP2CA|5515,1.9
TAL1|6886,ADCY4|196883,1.9
TAL1|6886,ARHGEF15|22899,1.9
TAS2R1|50834,OR52M1|119772,1.9
TBC1D10C|374403,SIT1|27240,1.9
TBC1D12|23232,SIRT1|23411,1.9
TBCC|6903,POLR1C|9533,1.9
TBK1|29110,LARP4|113251,1.9
TBL3|10607,MLST8|64223,1.9
TBL3|10607,NTHL1|4913,1.9
TBPL1|9519,KATNA1|11104,1.9
TBPL1|9519,RNF146|81847,1.9
TBPL1|9519,TAB2|23118,1.9
TCEAL6|158931,TCEAL1|9338,1.9
TCF20|6942,PHF5A|84844,1.9
TCF25|22980,MLYCD|23417,1.9
TCOF1|6949,LARS|51520,1.9
TCP1|6950,PDCD2|5134,1.9
TERF2|7014,NOB1|28987,1.9
TERF2IP|54386,GABARAPL2|11345,1.9
TFDP1|7027,CUL4A|8451,1.9
TFDP1|7027,PCID2|55795,1.9
THAP1|55145,RNF170|81790,1.9
THAP11|57215,COG8|84342,1.9
THAP11|57215,DDX28|55794,1.9
THOC2|57187,ATRX|546,1.9
THOC5|8563,ASCC2|84164,1.9
THOC5|8563,MTMR3|8897,1.9
TIAL1|7073,MAPK8|5599,1.9
TIE1|7075,ROBO4|54538,1.9
TIGIT|201633,SLA2|84174,1.9
TIMM44|10469,CLPP|8192,1.9
TLK2|11011,RPS6KB1|6198,1.9
TLN1|7094,RNF38|152006,1.9
TLN1|7094,TESK1|7016,1.9
TM2D2|83877,BRF2|55290,1.9
TM2D2|83877,CCDC25|55246,1.9
TM2D2|83877,CNOT7|29883,1.9
TM2D2|83877,ELP3|55140,1.9
TM2D2|83877,ERLIN2|11160,1.9
TM2D2|83877,GOLGA7|51125,1.9
TM9SF1|10548,CHMP4A|29082,1.9
TM9SF1|10548,RBM23|55147,1.9
TMED10|10972,SLC39A9|55334,1.9
TMEM101|84336,MRPL10|124995,1.9
TMEM106B|54664,SNX13|23161,1.9
TMEM126B|55863,EED|8726,1.9
TMEM134|80194,BRMS1|25855,1.9
TMEM175|84286,CTBP1|1487,1.9
TMEM179B|374395,BSCL2|26580,1.9
TMEM179B|374395,CFL1|1072,1.9
TMEM185A|84548,CXorf40A|91966,1.9
TMEM211|255349,KRTAP10-2|386679,1.9
TMEM218|219854,STT3A|3703,1.9
TMEM30A|55754,MTO1|25821,1.9
TMEM30A|55754,SENP6|26054,1.9
TMEM68|137695,IMPAD1|54928,1.9
TMOD3|29766,MAPK6|5597,1.9
TMX1|81542,NAA30|122830,1.9
TMX1|81542,STYX|6815,1.9
TNKS|8658,NEIL2|252969,1.9
TNPO3|23534,CALU|813,1.9
TNPO3|23534,KLHDC10|23008,1.9
TNPO3|23534,METTL2B|55798,1.9
TOMM20|9804,RBM34|23029,1.9
TOMM40|10452,MRPS12|6183,1.9
TOMM7|54543,MRPS24|64951,1.9
TOPORS|10210,APTX|54840,1.9
TOPORS|10210,NDUFB6|4712,1.9
TP53BP1|7158,SPG11|80208,1.9
TPD52L2|7165,ARFRP1|10139,1.9
TPD52L2|7165,PSMA7|5688,1.9
TPP2|7174,DIS3|22894,1.9
TRADD|8717,COG8|84342,1.9
TRAM1|23471,IMPA1|3612,1.9
TRAM1|23471,RAB2A|5862,1.9
TRAPPC1|58485,GPS2|2874,1.9
TRAPPC1|58485,RNASEK|440400,1.9
TRAPPC6B|122553,PPM1A|5494,1.9
TRAPPC6B|122553,TMX1|81542,1.9
TRIM26|7726,C6orf47|57827,1.9
TRIM27|5987,ABT1|29777,1.9
TRIM28|10155,CNOT3|4849,1.9
