Gene1,Gene2,Aag_Edge_Weight
RSRC1|51319,ACTL6A|86,1.7
RUVBL1|8607,RPN1|6184,1.7
RUVBL2|10856,PPP2R1A|5518,1.7
RWDD1|51389,GTF2H5|404672,1.7
S100A11|6282,PSENEN|55851,1.7
S1PR1|1901,CLEC1A|51267,1.7
S1PR1|1901,ESAM|90952,1.7
SARNP|84324,ARPC3|10094,1.7
SART1|9092,PRPF19|27339,1.7
SASH3|54440,CD37|951,1.7
SASH3|54440,IL10RA|3587,1.7
SASH3|54440,IL16|3603,1.7
SASH3|54440,MYO1F|4542,1.7
SCAF1|58506,CNOT3|4849,1.7
SCAF1|58506,EPN1|29924,1.7
SCAF1|58506,PHRF1|57661,1.7
SCAF1|58506,RAB11B|9230,1.7
SCAF1|58506,RAVER1|125950,1.7
SCAND1|51282,CCDC85B|11007,1.7
SCAP|22937,IP6K1|9807,1.7
SCARF1|8578,ARHGEF15|22899,1.7
SCFD1|23256,BRMS1L|84312,1.7
SCFD1|23256,MNAT1|4331,1.7
SCO1|6341,C1QBP|708,1.7
SCO1|6341,COX10|1352,1.7
SCOC|60592,PPA2|27068,1.7
SDF4|51150,MIB2|142678,1.7
SEC11A|23478,RSL24D1|51187,1.7
SEC16A|9919,NUP214|8021,1.7
SEC22A|26984,CNBP|7555,1.7
SEC23A|10484,MGAT2|4247,1.7
SEC24A|10802,ETF1|2107,1.7
SEC63|11231,HDAC2|3066,1.7
SERINC1|57515,FBXL4|26235,1.7
SERINC1|57515,SEC63|11231,1.7
SETD5|55209,NKTR|4820,1.7
SFI1|9814,GGA1|26088,1.7
SFT2D1|113402,PCMT1|5110,1.7
SHCBP1|79801,CEP55|55165,1.7
SHPRH|257218,ARID1B|57492,1.7
SIGLEC9|27180,LAIR1|3903,1.7
SIRPG|55423,CD3D|915,1.7
SKP1|6500,PPP2CA|5515,1.7
SLAMF6|114836,IKZF1|10320,1.7
SLAMF6|114836,SH2D1A|4068,1.7
SLC25A24|29957,DR1|1810,1.7
SLC25A3|5250,NDUFA9|4704,1.7
SLC25A5|292,HCCS|3052,1.7
SLC30A5|64924,C5orf22|55322,1.7
SLC35A5|55032,PCNP|57092,1.7
SLC39A9|55334,JKAMP|51528,1.7
SLTM|79811,PNN|5411,1.7
SMARCA2|6595,RNF20|56254,1.7
SMARCAL1|50485,AAMP|14,1.7
SMC3|9126,JMJD1C|221037,1.7
SMPD2|6610,SF3B5|83443,1.7
SMUG1|23583,BLOC1S1|2647,1.7
SNAPC4|6621,GTF3C5|9328,1.7
SNAPC4|6621,LRSAM1|90678,1.7
SNF8|11267,PSMC5|5705,1.7
SNRNP200|23020,HUWE1|10075,1.7
SNRNP200|23020,SAP130|79595,1.7
SNRNP25|79622,NDUFB10|4716,1.7
SNRPB|6628,RALY|22913,1.7
SNRPB2|6629,NAA20|51126,1.7
SNRPC|6631,RPP21|79897,1.7
SNRPD2|6633,POLR2F|5435,1.7
SNRPD2|6633,RPL32|6161,1.7
SNRPG|6637,DGUOK|1716,1.7
SNW1|22938,NGDN|25983,1.7
SNX22|79856,PPIB|5479,1.7
SNX3|8724,HDAC2|3066,1.7
SNX3|8724,RARS2|57038,1.7
SNX3|8724,RWDD1|51389,1.7
SNX3|8724,SFT2D1|113402,1.7
SNX6|58533,PPP2R3C|55012,1.7
SP2|6668,POLR2A|5430,1.7
SP3|6670,RIF1|55183,1.7
SPEN|23013,EP300|2033,1.7
SPG7|6687,RHOT2|89941,1.7
SPI1|6688,DOK3|79930,1.7
SPI1|6688,FCER1G|2207,1.7
SPNS1|83985,CLN3|1201,1.7
SPRR2B|6701,ACTL6B|51412,1.7
SRCAP|10847,MON1B|22879,1.7
SRFBP1|153443,RBM27|54439,1.7
SRI|6717,CHCHD2|51142,1.7
SRM|6723,PUSL1|126789,1.7
SRP9|6726,LYPLAL1|127018,1.7
SRPRB|58477,RPN1|6184,1.7
SRRM1|10250,HP1BP3|50809,1.7
SRRM2|23524,MDC1|9656,1.7
SRRT|51593,DHX34|9704,1.7
SSNA1|8636,NDUFA8|4702,1.7
SSR2|6746,MRPL24|79590,1.7
STK11|6794,CSNK1G2|1455,1.7
STK11|6794,DOHH|83475,1.7
STK16|8576,AAMP|14,1.7
STK3|6788,STAU2|27067,1.7
STOML2|30968,HINT2|84681,1.7
STRAP|11171,SLC25A3|5250,1.7
STRN|6801,ASXL2|55252,1.7
STT3A|3703,HYOU1|10525,1.7
STT3B|201595,PXK|54899,1.7
STUB1|10273,GNB2|2783,1.7
STUB1|10273,MLST8|64223,1.7
STUB1|10273,MPG|4350,1.7
STX7|8417,CDC40|51362,1.7
STYX|6815,G2E3|55632,1.7
SUMO2|6613,H3F3A|3020,1.7
SUPT6H|6830,DDX42|11325,1.7
SUPT6H|6830,DHX8|1659,1.7
SUPT6H|6830,POLR2A|5430,1.7
SUPT6H|6830,PRPF8|10594,1.7
SURF1|6834,HINT2|84681,1.7
SURF2|6835,PSMB7|5695,1.7
SURF6|6838,MED22|6837,1.7
SYNJ2BP|55333,PPM1A|5494,1.7
TAB1|10454,PLXNB2|23654,1.7
TACO1|51204,MRPL38|64978,1.7
TACO1|51204,MRPS7|51081,1.7
TAF12|6883,DNAJC8|22826,1.7
TAF15|8148,EWSR1|2130,1.7
TAF1C|9013,CENPT|80152,1.7
TAF6|6878,LRWD1|222229,1.7
TAF6|6878,MOSPD3|64598,1.7
TAF6|6878,PTCD1|26024,1.7
TAF9|6880,CCNH|902,1.7
TAGLN|6876,LMOD1|25802,1.7
TALDO1|6888,PRDX1|5052,1.7
TAOK1|57551,LCOR|84458,1.7
TAOK1|57551,MAN1A2|10905,1.7
TAOK2|9344,SETD1A|9739,1.7
TATDN1|83940,EIF3E|3646,1.7
TBC1D10B|26000,RNF40|9810,1.7
TBCB|1155,POLR2I|5438,1.7
TBK1|29110,NUP107|57122,1.7
TBL3|10607,CTU2|348180,1.7
TBPL1|9519,PCMT1|5110,1.7
TBPL1|9519,PDCD2|5134,1.7
TBRG4|9238,PTCD1|26024,1.7
TCP1|6950,HBS1L|10767,1.7
TCP1|6950,PCMT1|5110,1.7
TELO2|9894,NUBP2|10101,1.7
TFG|10342,MRPL3|11222,1.7
TFG|10342,NDUFB4|4710,1.7
TFG|10342,RPN1|6184,1.7
THAP5|168451,CAPZA2|830,1.7
TIA1|7072,CCNT2|905,1.7
TIE1|7075,ARHGEF15|22899,1.7
TIE1|7075,RASIP1|54922,1.7
TIE1|7075,ROBO4|54538,1.7
TIGD5|84948,MAF1|84232,1.7
TIMM13|26517,C19orf25|148223,1.7
TIMM13|26517,NDUFS7|374291,1.7
TIMM50|92609,C19orf53|28974,1.7
TIMM50|92609,NDUFB7|4713,1.7
TIMM9|26520,ACTR10|55860,1.7
TIMM9|26520,FKBP3|2287,1.7
TIMM9|26520,RPS29|6235,1.7
TIPRL|261726,BLZF1|8548,1.7
TJAP1|93643,SKIV2L|6499,1.7
TLN1|7094,NUP214|8021,1.7
TLR7|51284,C3AR1|719,1.7
TM9SF3|56889,SHOC2|8036,1.7
TMBIM1|64114,STK16|8576,1.7
TMC8|147138,ITGAL|3683,1.7
TMED1|11018,MRPL54|116541,1.7
TMED7|51014,G3BP1|10146,1.7
TMED7|51014,PRRC1|133619,1.7
TMEM134|80194,BAD|572,1.7
TMEM14C|51522,LYRM4|57128,1.7
TMEM168|64418,CASD1|64921,1.7
TMEM175|84286,GAK|2580,1.7
TMEM203|94107,SURF1|6834,1.7
TMEM208|29100,CHMP1A|5119,1.7
TMEM223|79064,NDUFAF3|25915,1.7
TMEM68|137695,ARMC1|55156,1.7
TMX1|81542,GMFB|2764,1.7
TMX1|81542,STYX|6815,1.7
TNPO3|23534,PAXIP1|22976,1.7
TNRC6B|23112,GATAD2B|57459,1.7
TOM1L2|146691,SMG6|23293,1.7
TOMM5|401505,APTX|54840,1.7
TOMM5|401505,MRPL50|54534,1.7
TOMM6|100188893,POLR1C|9533,1.7
TOP2A|7153,KIF4A|24137,1.7
TOP2A|7153,NCAPG|64151,1.7
TOP2A|7153,NEK2|4751,1.7
TOP2B|7155,SETD2|29072,1.7
TOP3B|8940,GGA1|26088,1.7
TOR1AIP1|26092,BLZF1|8548,1.7
TOR1AIP1|26092,DDX59|83479,1.7
TOR1AIP1|26092,EGLN1|54583,1.7
TPI1|7167,GAPDH|2597,1.7
TPI1|7167,PGK1|5230,1.7
TPR|7175,BPTF|2186,1.7
TPSB2|64499,TPSAB1|7177,1.7
TPX2|22974,KIF14|9928,1.7
TPX2|22974,KIF20A|10112,1.7
TRAM1|23471,LYPLA1|10434,1.7
TRAPPC1|58485,GPS2|2874,1.7
TRAPPC2L|51693,NDUFB10|4716,1.7
TRAPPC3|27095,PARK7|11315,1.7
TRAPPC6B|122553,PPM1A|5494,1.7
TRAT1|50852,THEMIS|387357,1.7
TRIM44|54765,TAOK1|57551,1.7
TRIP11|9321,HECTD1|25831,1.7
TRIP11|9321,RSF1|51773,1.7
TRMT11|60487,TBP|6908,1.7
TRMT112|51504,C19orf53|28974,1.7
TRMT6|51605,PNO1|56902,1.7
TRPM2|7226,CSF1R|1436,1.7
TRPT1|83707,TMEM223|79064,1.7
TRUB1|142940,ATAD1|84896,1.7
TRUB1|142940,GHITM|27069,1.7
TRUB1|142940,PRDX3|10935,1.7
TRUB2|26995,APTX|54840,1.7
TSPYL1|7259,SERINC1|57515,1.7
TSPYL4|23270,TSPYL1|7259,1.7
TSTA3|7264,FBXL6|26233,1.7
TSTD2|158427,NCBP1|4686,1.7
TTC1|7265,CDKN2AIPNL|91368,1.7
TTC1|7265,DCTN4|51164,1.7
TTC1|7265,NHP2|55651,1.7
TTC1|7265,SKP1|6500,1.7
TTC5|91875,APEX1|328,1.7
TTLL5|23093,CHD8|57680,1.7
TUSC2|11334,TEX264|51368,1.7
TXN|7295,TOMM5|401505,1.7
TXNDC17|84817,DERL2|51009,1.7
TXNDC9|10190,NUMA1|4926,1.7
TXNL1|9352,SNRPD1|6632,1.7
TYROBP|7305,LAPTM5|7805,1.7
U2AF1|7307,RRP1|8568,1.7
UBAC1|10422,FBXW5|54461,1.7
UBAP2|55833,GOLGA2|2801,1.7
UBE2C|11065,CDC20|991,1.7
UBE2C|11065,PTTG1|9232,1.7
UBE2D2|7322,UBE2B|7320,1.7
UBE2D3|7323,COPS4|51138,1.7
UBE2J2|118424,SSU72|29101,1.7
UBE2V2|7336,RAB2A|5862,1.7
UBE2W|55284,ARMC1|55156,1.7
UBE2W|55284,PEX2|5828,1.7
UBE2W|55284,STAU2|27067,1.7
UBL5|59286,BLOC1S1|2647,1.7
UBL5|59286,SERF2|10169,1.7
UBQLN1|29979,RBM18|92400,1.7
UBR2|23304,PHF3|23469,1.7
UBXN1|51035,AIP|9049,1.7
UBXN1|51035,EIF3G|8666,1.7
UBXN2B|137886,CPNE3|8895,1.7
UBXN7|26043,RC3H2|54542,1.7
UBXN7|26043,TAOK1|57551,1.7
UBXN7|26043,TRIM44|54765,1.7
UCHL5|51377,CACYBP|27101,1.7
UCK1|83549,MRPS2|51116,1.7
UCK1|83549,NDUFA8|4702,1.7
UCK1|83549,REXO4|57109,1.7
UFC1|51506,MRPL9|65005,1.7
UGGT1|56886,PSMD1|5707,1.7
UHRF1|29128,DTL|51514,1.7
UMPS|7372,RABL3|285282,1.7
UMPS|7372,RUVBL1|8607,1.7
UPF2|26019,TAF3|83860,1.7
UQCR10|29796,COX6B1|1340,1.7
UQCR10|29796,COX7B|1349,1.7
UQCR11|10975,NDUFA13|51079,1.7
UQCRC1|7384,QARS|5859,1.7
UQCRFS1|7386,HCCS|3052,1.7
UQCRFS1|7386,SLC25A3|5250,1.7
UQCRFS1|7386,TMX2|51075,1.7
URM1|81605,DPM2|8818,1.7
URM1|81605,MAN1B1|11253,1.7
URM1|81605,PMPCA|23203,1.7
USP19|10869,SCAP|22937,1.7
USP20|10868,GTF3C5|9328,1.7
USP20|10868,MED22|6837,1.7
USP22|23326,FAM168B|130074,1.7
USP34|9736,CLASP1|23332,1.7
USP38|84640,SMARCA5|8467,1.7
UTP15|84135,MIER3|166968,1.7
UTP23|84294,AZIN1|51582,1.7
VAMP3|9341,CDC42|998,1.7
VAPA|9218,SEH1L|81929,1.7
VARS|7407,ABCF1|23,1.7
VDAC1|7416,KIAA1191|57179,1.7
VDAC1|7416,SNX24|28966,1.7
VDAC3|7419,CNOT7|29883,1.7
VKORC1L1|154807,CALU|813,1.7
VPS13D|55187,KIF1B|23095,1.7
VPS25|84313,PHB|5245,1.7
VPS25|84313,SDF2|6388,1.7
VPS26A|9559,SIRT1|23411,1.7
VPS26A|9559,SMNDC1|10285,1.7
VPS28|51160,SHARPIN|81858,1.7
VPS41|27072,AVL9|23080,1.7
VPS4B|9525,PIK3C3|5289,1.7
VPS72|6944,HAX1|10456,1.7
VPS72|6944,MRPL9|65005,1.7
VRK2|7444,PRPF40A|55660,1.7
VTA1|51534,CCNC|892,1.7
VTA1|51534,RARS2|57038,1.7
VTI1B|10490,ATP6V1D|51382,1.7
VTI1B|10490,ISCA2|122961,1.7
WAS|7454,CD37|951,1.7
WAS|7454,HCLS1|3059,1.7
WAS|7454,SELPLG|6404,1.7
WASF2|10163,GNB1|2782,1.7
WASF2|10163,UBE4B|10277,1.7
WASL|8976,NDUFA5|4698,1.7
WDFY4|57705,DOCK2|1794,1.7
WDR12|55759,GTF3C3|9330,1.7
WDR20|91833,FBXO34|55030,1.7
WDR24|84219,SPNS1|83985,1.7
WDR34|89891,MRPS2|51116,1.7
WDR43|23160,POLR1B|84172,1.7
WDR43|23160,PRPF40A|55660,1.7
WDR44|54521,ATP11C|286410,1.7
WDR46|9277,SKIV2L|6499,1.7
WDR5B|54554,SEC22A|26984,1.7
WRN|7486,MTMR9|66036,1.7
WTAP|9589,TBP|6908,1.7
XAB2|56949,FZR1|51343,1.7
XAB2|56949,PRPF6|24148,1.7
XAB2|56949,TBL3|10607,1.7
XPO7|23039,ELP3|55140,1.7
XPOT|11260,MARS|4141,1.7
XRCC1|7515,GTF2F1|2962,1.7
XRN2|22803,CSNK2A1|1457,1.7
YAF2|10138,TWF1|5756,1.7
YIPF2|78992,COPE|11316,1.7
YIPF3|25844,SLC35B2|347734,1.7
YIPF5|81555,BOD1|91272,1.7
YIPF6|286451,MBTPS2|51360,1.7
YIPF6|286451,SLC30A6|55676,1.7
YIPF6|286451,SNX12|29934,1.7
YKT6|10652,GARS|2617,1.7
YLPM1|56252,TRIP11|9321,1.7
YTHDF3|253943,ARMC1|55156,1.7
YTHDF3|253943,CPNE3|8895,1.7
YTHDF3|253943,FAM91A1|157769,1.7
YTHDF3|253943,IMPA1|3612,1.7
YTHDF3|253943,TRAM1|23471,1.7
YWHAQ|10971,CCT4|10575,1.7
YY1AP1|55249,GON4L|54856,1.7
ZBTB17|7709,PLEKHM2|23207,1.7
ZBTB2|57621,LTV1|84946,1.7
ZBTB4|57659,SMG6|23293,1.7
ZBTB41|360023,CDC73|79577,1.7
ZBTB43|23099,IPPK|64768,1.7
ZC3H14|79882,TRIP11|9321,1.7
ZC3H15|55854,MMADHC|27249,1.7
ZC3H15|55854,PAK1IP1|55003,1.7
ZC3H18|124245,SETD1A|9739,1.7
ZC3H3|23144,CPSF1|29894,1.7
ZC3H3|23144,SCRIB|23513,1.7
ZC3H7B|23264,DGCR2|9993,1.7
ZC3H7B|23264,POLDIP3|84271,1.7
ZCCHC7|84186,RPS6|6194,1.7
ZCCHC9|84240,POLK|51426,1.7
ZDHHC21|340481,NAA35|60560,1.7
ZER1|10444,ANAPC2|29882,1.7
ZFAND1|79752,EIF3H|8667,1.7
ZFAND2B|130617,STK25|10494,1.7
ZFP62|643836,TRIM52|84851,1.7
ZFYVE16|9765,FCHO2|115548,1.7
ZFYVE26|23503,ZFYVE1|53349,1.7
ZMYM2|7750,PAN3|255967,1.7
ZMYM6|9204,ZMYM1|79830,1.7
ZMYND15|84225,CXCL16|58191,1.7
ZNF12|7559,FAM133B|257415,1.7
ZNF142|7701,DIS3L2|129563,1.7
ZNF224|7767,ZNF160|90338,1.7
ZNF230|7773,ZNF222|7673,1.7
ZNF24|7572,VPS4B|9525,1.7
ZNF282|8427,ZNF212|7988,1.7
ZNF302|55900,ZNF181|339318,1.7
ZNF326|284695,PNN|5411,1.7
ZNF335|63925,CNOT3|4849,1.7
ZNF335|63925,MBD6|114785,1.7
ZNF343|79175,ZNF133|7692,1.7
ZNF37A|7587,ZNF33A|7581,1.7
ZNF384|171017,TULP3|7289,1.7
ZNF410|57862,EIF2S1|1965,1.7
ZNF416|55659,ZNF134|7693,1.7
ZNF417|147687,ZNF234|10780,1.7
ZNF426|79088,ZNF134|7693,1.7
ZNF45|7596,ZNF227|7770,1.7
ZNF484|83744,SPIN1|10927,1.7
ZNF517|340385,LRRC14|9684,1.7
ZNF529|57711,ZNF345|25850,1.7
ZNF566|84924,ZNF260|339324,1.7
ZNF569|148266,ZNF527|84503,1.7
ZNF579|163033,ZNF444|55311,1.7
ZNF581|51545,RPS9|6203,1.7
ZNF598|90850,E4F1|1877,1.7
ZNF613|79898,ZNF350|59348,1.7
ZNF614|80110,ZNF613|79898,1.7
ZNF615|284370,ZNF350|59348,1.7
ZNF619|285267,STT3B|201595,1.7
ZNF639|51193,PPP1R2|5504,1.7
ZNF644|84146,ANKRD13C|81573,1.7
ZNF687|57592,COPA|1314,1.7
ZNF706|51123,ENY2|56943,1.7
ZNF737|100129842,ZNF626|199777,1.7
ZNF768|79724,HIRIP3|8479,1.7
ZNF785|146540,ZNF500|26048,1.7
ZNF808|388558,ZNF587|84914,1.7
ZNF823|55552,ZNF443|10224,1.7
ZNF829|374899,ZNF568|374900,1.7
ZNF831|128611,IKZF1|10320,1.7
ZNF836|162962,ZNF766|90321,1.7
ZNF845|91664,ZNF765|91661,1.7
ZNF91|7644,ZNF493|284443,1.7
ZNF91|7644,ZNF708|7562,1.7
ZNF91|7644,ZNF791|163049,1.7
ZNF92|168374,ZNF254|9534,1.7
ZNHIT1|10467,ARF5|381,1.7
ZNHIT1|10467,POP7|10248,1.7
ZXDB|158586,KLHL15|80311,1.7
ZZEF1|23140,VPS53|55275,1.7
AATF|26574,AARSD1|80755,1.6
ALG10B|144245,ALG10|84920,1.6
APOBEC3F|200316,APOBEC3D|140564,1.6
ARAP3|64411,ADCY4|196883,1.6
ARID4B|51742,AHCTF1|25909,1.6
ASXL2|55252,ADAT1|23536,1.6
ATE1|11101,ASXL2|55252,1.6
ATG2A|23130,ARAP1|116985,1.6
ATXN2L|11273,ATN1|1822,1.6
AZIN1|51582,ARMC1|55156,1.6
BCL6B|255877,ARHGEF15|22899,1.6
BRD2|6046,ATF6B|1388,1.6
BTBD6|90135,BRF1|2972,1.6
BTN3A1|11119,BTN2A2|10385,1.6
CACYBP|27101,BLZF1|8548,1.6
CAMLG|819,AP3S1|1176,1.6
CBX3|11335,ARMC10|83787,1.6
CC2D1A|54862,ATP13A1|57130,1.6
CCDC25|55246,AGPAT5|55326,1.6
CCDC25|55246,ASH2L|9070,1.6
CCNL2|81669,ATG16L2|89849,1.6
CCNT1|904,ASXL2|55252,1.6
CCT5|22948,CCT3|7203,1.6
CD14|929,C1QC|714,1.6
CD34|947,BCL6B|255877,1.6
CD3D|915,CCL5|6352,1.6
CD53|963,CD48|962,1.6
CD63|967,BCAP31|10134,1.6
CD86|942,AIF1|199,1.6
CD8A|925,CCL5|6352,1.6
CD96|10225,CD3E|916,1.6
CDCA8|55143,BUB1B|701,1.6
CDCA8|55143,CCNB2|9133,1.6
CENPT|80152,CCDC130|81576,1.6
CEP55|55165,BUB1B|701,1.6
CEP55|55165,CDC20|991,1.6
CEP55|55165,CDCA8|55143,1.6
CEP55|55165,CENPF|1063,1.6
CFL1|1072,AP2S1|1175,1.6
CHKB-CPT1B|386593,CCNL2|81669,1.6
CHMP5|51510,ATP6V1G1|9550,1.6
CIC|23152,CABIN1|23523,1.6
CNOT7|29883,AGPAT5|55326,1.6
COL4A1|1282,CD93|22918,1.6
COPS6|10980,BUD31|8896,1.6
COQ6|51004,ABCD4|5826,1.6
COX16|51241,ATP6V1D|51382,1.6
COX4I1|1327,COQ9|57017,1.6
COX5A|9377,APOO|79135,1.6
COX6A1|1337,BLOC1S1|2647,1.6
COX6A1|1337,COX5A|9377,1.6
COX6B1|1340,COX6A1|1337,1.6
COX7B|1349,COX4I1|1327,1.6
CPSF4|10898,C7orf50|84310,1.6
CRYZL1|9946,CCT8|10694,1.6
CSNK1G2|1455,BTBD2|55643,1.6
CSNK1G3|1456,CAMLG|819,1.6
CSPG4|1464,CD248|57124,1.6
CTNNBL1|56259,CHMP4B|128866,1.6
CUEDC2|79004,ARL3|403,1.6
CWC27|10283,AP3B1|8546,1.6
CXCR6|10663,CD2|914,1.6
CXorf36|79742,CLEC14A|161198,1.6
CYB561D2|11068,APEH|327,1.6
CYYR1|116159,CALCRL|10203,1.6
CYYR1|116159,CXorf36|79742,1.6
DCTN4|51164,BOD1|91272,1.6
DDHD2|23259,ASH2L|9070,1.6
DDHD2|23259,CCDC25|55246,1.6
DDX17|10521,ARGLU1|55082,1.6
DECR1|1666,COX6C|1345,1.6
DEF6|50619,ARHGAP9|64333,1.6
DGAT1|8694,CYHR1|50626,1.6
DHX30|22907,BAP1|8314,1.6
DLGAP5|9787,CEP55|55165,1.6
DNAJB11|51726,ALG3|10195,1.6
DNAJC10|54431,DCAF17|80067,1.6
DNAJC13|23317,CEP63|80254,1.6
DPH3|285381,AZI2|64343,1.6
DPP8|54878,ASXL2|55252,1.6
DRG2|1819,ATPAF2|91647,1.6
DTL|51514,CDC45|8318,1.6
DYNC1H1|1778,CHD8|57680,1.6
E2F1|1869,CDC45|8318,1.6
E4F1|1877,AXIN1|8312,1.6
ECSIT|51295,DHPS|1725,1.6
EID1|23741,COPS2|9318,1.6
EIF2S1|1965,BRMS1L|84312,1.6
EIF3D|8664,ADSL|158,1.6
EIF3D|8664,EEF1G|1937,1.6
EIF3G|8666,EEF1D|1936,1.6
EIF3I|8668,DDOST|1650,1.6
EIF3K|27335,ECSIT|51295,1.6
EIF3K|27335,EIF3F|8665,1.6
EIF4A1|1973,BYSL|705,1.6
EIF4A2|1974,EIF2A|83939,1.6
EIF4G1|1981,COPB2|9276,1.6
EIF5AL1|143244,C1QBP|708,1.6
ELOF1|84337,CCDC124|115098,1.6
EMG1|10436,DIABLO|56616,1.6
ENO1|2023,ADPRHL2|54936,1.6
ENPP4|22875,CD2AP|23607,1.6
EPN1|29924,AKT1S1|84335,1.6
ERG|2078,BCL6B|255877,1.6
ERLIN2|11160,CCDC25|55246,1.6
ESAM|90952,ARHGEF15|22899,1.6
ESAM|90952,ERG|2078,1.6
ESD|2098,ALG5|29880,1.6
EXOC5|10640,BRMS1L|84312,1.6
EXOC6B|23233,ATF2|1386,1.6
EXOSC4|54512,ADRM1|11047,1.6
EXOSC4|54512,COMMD5|28991,1.6
F9|2158,CFHR2|3080,1.6
FAM98B|283742,AQR|9716,1.6
FBXL18|80028,DNAJC5|80331,1.6
FBXL6|26233,ADCK5|203054,1.6
FBXO38|81545,CLINT1|9685,1.6
FCGR1A|2209,FCER1G|2207,1.6
FCGR3A|2214,AIF1|199,1.6
FEN1|2237,CDC6|990,1.6
FERMT3|83706,CORO1A|11151,1.6
FERMT3|83706,DOK2|9046,1.6
FHOD1|29109,DLG4|1742,1.6
FHOD1|29109,EML3|256364,1.6
FIS1|51024,ARPC1A|10552,1.6
FKBP2|2286,CHMP2A|27243,1.6
FLI1|2313,ARHGDIB|397,1.6
FLT1|2321,CDH5|1003,1.6
FLT4|2324,CDH5|1003,1.6
FLT4|2324,DOCK6|57572,1.6
FNBP4|23360,CLK1|1195,1.6
FNBP4|23360,CREBZF|58487,1.6
FNIP1|96459,AFF4|27125,1.6
FPR3|2359,CD86|942,1.6
FTSJ3|117246,ABCF1|23,1.6
FZR1|51343,APBA3|9546,1.6
G3BP1|10146,CLINT1|9685,1.6
GADD45GIP1|90480,CLTB|1212,1.6
GAGE2D|729408,GAGE2B|645037,1.6
GALT|2592,DCTN3|11258,1.6
GBP4|115361,APOL3|80833,1.6
GET4|51608,DDX56|54606,1.6
GFM1|85476,ARMC8|25852,1.6
GFM1|85476,DHX36|170506,1.6
GIMAP5|55340,ABI3|51225,1.6
GLB1|2720,APEH|327,1.6
GLRX5|51218,ATP6V1D|51382,1.6
GLRX5|51218,COX16|51241,1.6
GNAI3|2773,CSDE1|7812,1.6
GNGT2|2793,GIMAP4|55303,1.6
GPAA1|8733,EXOSC4|54512,1.6
GPATCH2|55105,ANGEL2|90806,1.6
GPATCH2|55105,ARID4B|51742,1.6
GPR4|2828,ESAM|90952,1.6
GPR65|8477,EVI2A|2123,1.6
GPS1|2873,CHMP6|79643,1.6
GRHPR|9380,DCTN3|11258,1.6
GRWD1|83743,BYSL|705,1.6
GSK3A|2931,EPN1|29924,1.6
GTF3C5|9328,COQ4|51117,1.6
GTF3C5|9328,FPGS|2356,1.6
GTPBP10|85865,FAM185A|222234,1.6
GTSE1|51512,CDC20|991,1.6
GUK1|2987,ARF1|375,1.6
GUK1|2987,DGCR6L|85359,1.6
GZMA|3001,CD2|914,1.6
HACE1|57531,GOPC|57120,1.6
HARS|3035,DDX41|51428,1.6
HBS1L|10767,C6orf120|387263,1.6
HBS1L|10767,CCNC|892,1.6
HCLS1|3059,ABI3|51225,1.6
HDDC2|51020,GTF2H5|404672,1.6
HEATR1|55127,CEP170|9859,1.6
HELQ|113510,AASDH|132949,1.6
HELZ|9931,BPTF|2186,1.6
HERC2|8924,BIRC6|57448,1.6
HIGD2A|192286,COX7C|1350,1.6
HINT1|3094,HDAC3|8841,1.6
HIST1H2BC|8347,HIST1H2AC|8334,1.6
HIST1H2BD|3017,HIST1H1C|3006,1.6
HIST2H2BE|8349,HIST2H2AA3|8337,1.6
HLA-B|3106,B2M|567,1.6
HLA-E|3133,HLA-B|3106,1.6
HMGCL|3155,AKR7A2|8574,1.6
HMGXB3|22993,DND1|373863,1.6
HNRNPH2|3188,ARMCX3|51566,1.6
HNRNPM|4670,ABCF1|23,1.6
HSF1|3297,DGAT1|8694,1.6
HSF1|3297,GRINA|2907,1.6
HSPBP1|23640,GADD45GIP1|90480,1.6
HSPD1|3329,CCT6A|908,1.6
HUWE1|10075,CHD8|57680,1.6
HVCN1|84329,ARHGDIB|397,1.6
IARS2|55699,DARS2|55157,1.6
IARS2|55699,EPRS|2058,1.6
IDH3A|3419,CYCS|54205,1.6
IDH3G|3421,ATP6AP1|537,1.6
IFT57|55081,ARL13B|200894,1.6
IL2RB|3560,CD247|919,1.6
IL2RG|3561,IKZF1|10320,1.6
ILF2|3608,DAP3|7818,1.6
ILK|3611,FAM89B|23625,1.6
IMPA1|3612,DPY19L4|286148,1.6
IMPDH2|3615,EEF1G|1937,1.6
INPP5K|51763,DRG2|1819,1.6
INPPL1|3636,ATG2A|23130,1.6
IPO4|79711,APEX1|328,1.6
IPO9|55705,ASH1L|55870,1.6
ISG20L2|81875,ADAR|103,1.6
ITGAL|3683,CD3E|916,1.6
JKAMP|51528,EXOC5|10640,1.6
JKAMP|51528,GALC|2581,1.6
JMJD4|65094,ARF1|375,1.6
JOSD2|126119,HSPBP1|23640,1.6
KCTD9|54793,AGPAT5|55326,1.6
KCTD9|54793,BNIP3L|665,1.6
KCTD9|54793,GOLGA7|51125,1.6
KDR|3791,FLT1|2321,1.6
KHNYN|23351,ACIN1|22985,1.6
KIAA2013|90231,ENO1|2023,1.6
KIF11|3832,ARHGAP11A|9824,1.6
KIF11|3832,ASPM|259266,1.6
KIF18B|146909,CDCA8|55143,1.6
KIF20A|10112,GTSE1|51512,1.6
KIF20A|10112,HJURP|55355,1.6
