Gene1,Gene2,Aag_Edge_Weight
PSMB5|5693,NEDD8|4738,2.0
PSMB6|5694,PSMB3|5691,2.0
PSMB7|5695,MED27|9442,2.0
PSMD13|5719,HRAS|3265,2.0
PSMD13|5719,MRPL17|63875,2.0
PSMD13|5719,MRPL23|6150,2.0
PSPH|5723,CHCHD2|51142,2.0
PTDSS2|81490,HRAS|3265,2.0
PTOV1|53635,PIH1D1|55011,2.0
PTOV1|53635,PRMT1|3276,2.0
PTPMT1|114971,NDUFS3|4722,2.0
PTPRC|5788,DOCK2|1794,2.0
PUF60|22827,EEF1D|1936,2.0
RAB11FIP2|22841,ACADSB|36,2.0
RASAL3|64926,LYL1|4066,2.0
RBBP4|5928,C1orf109|54955,2.0
RBMY1F|159163,RBMY1A1|5940,2.0
RC3H2|54542,GTF3C4|9329,2.0
REXO1|57455,MIER2|54531,2.0
RFXAP|5994,MRPS31|10240,2.0
RGS10|6001,CSF2RA|1438,2.0
RGS10|6001,LY86|9450,2.0
RHOT2|89941,CENPT|80152,2.0
RIC8A|60626,PHRF1|57661,2.0
RNF126|55658,POLRMT|5442,2.0
RNF38|152006,DCAF10|79269,2.0
RNF6|6049,MTMR6|9107,2.0
RPL10|6134,BTF3|689,2.0
RPL13A|23521,FBL|2091,2.0
RPL13A|23521,RPL11|6135,2.0
RPL18A|6142,EIF3G|8666,2.0
RPL19|6143,RPL14|9045,2.0
RPL22|6146,EEF1G|1937,2.0
RPL22|6146,RPL17|6139,2.0
RPL23|9349,RPL13|6137,2.0
RPL23|9349,RPL19|6143,2.0
RPL24|6152,RPL10|6134,2.0
RPL27A|6157,NACA|4666,2.0
RPL27A|6157,RPL14|9045,2.0
RPL28|6158,RPL13A|23521,2.0
RPL29|6159,RPL10|6134,2.0
RPL3|6122,EEF1A1|1915,2.0
RPL3|6122,EEF2|1938,2.0
RPL30|6156,PABPC1|26986,2.0
RPL32|6161,RPL10|6134,2.0
RPL32|6161,RPL12|6136,2.0
RPL35|11224,RPL29|6159,2.0
RPL35A|6165,RPL23A|6147,2.0
RPL35A|6165,RPL27A|6157,2.0
RPL35A|6165,RPL29|6159,2.0
RPL36|25873,RPL13|6137,2.0
RPL36|25873,RPL18A|6142,2.0
RPL36|25873,RPL32|6161,2.0
RPL37|6167,RPL23|9349,2.0
RPL37|6167,RPL24|6152,2.0
RPL37|6167,RPL34|6164,2.0
RPL37A|6168,RPL10|6134,2.0
RPL38|6169,RPL26|6154,2.0
RPL4|6124,BTF3|689,2.0
RPL4|6124,RPL10|6134,2.0
RPL41|6171,RPL35A|6165,2.0
RPL6|6128,HNRNPA1|3178,2.0
RPL6|6128,RPL27A|6157,2.0
RPL6|6128,RPL32|6161,2.0
RPL6|6128,RPL35A|6165,2.0
RPL7|6129,EEF1G|1937,2.0
RPL7A|6130,BTF3|689,2.0
RPL7A|6130,RPL11|6135,2.0
RPL8|6132,EEF1G|1937,2.0
RPL8|6132,EIF3H|8667,2.0
RPL8|6132,EXOSC4|54512,2.0
RPL8|6132,FAU|2197,2.0
RPL8|6132,RPL18A|6142,2.0
RPLP0|6175,RPL19|6143,2.0
RPLP1|6176,RPL19|6143,2.0
RPS10|6204,RPL23|9349,2.0
RPS10|6204,RPL27|6155,2.0
RPS10|6204,RPL27A|6157,2.0
RPS10|6204,RPL36|25873,2.0
RPS10|6204,RPL41|6171,2.0
RPS10|6204,RPL7|6129,2.0
RPS10|6204,RPLP0|6175,2.0
RPS11|6205,RPL28|6158,2.0
RPS11|6205,RPL7A|6130,2.0
RPS12|6206,RPL19|6143,2.0
RPS12|6206,RPL32|6161,2.0
RPS12|6206,RPL37A|6168,2.0
RPS13|6207,RPL3|6122,2.0
RPS13|6207,RPL32|6161,2.0
RPS13|6207,RPL4|6124,2.0
RPS14|6208,RPL12|6136,2.0
RPS14|6208,RPL13A|23521,2.0
RPS14|6208,RPL23|9349,2.0
RPS14|6208,RPL32|6161,2.0
RPS14|6208,RPL37A|6168,2.0
RPS15|6209,EIF3G|8666,2.0
RPS15A|6210,BTF3|689,2.0
RPS15A|6210,EEF1B2|1933,2.0
RPS15A|6210,RPL11|6135,2.0
RPS15A|6210,RPL17|6139,2.0
RPS15A|6210,RPL23A|6147,2.0
RPS15A|6210,RPL35A|6165,2.0
RPS15A|6210,RPS12|6206,2.0
RPS17|6218,RPL11|6135,2.0
RPS18|6222,NACA|4666,2.0
RPS18|6222,RPL11|6135,2.0
RPS18|6222,RPL19|6143,2.0
RPS18|6222,RPL23|9349,2.0
RPS18|6222,RPL38|6169,2.0
RPS2|6187,RPS18|6222,2.0
RPS20|6224,RPL12|6136,2.0
RPS20|6224,RPL13|6137,2.0
RPS20|6224,RPL37|6167,2.0
RPS20|6224,RPS13|6207,2.0
RPS20|6224,RPS15A|6210,2.0
RPS21|6227,RPL13|6137,2.0
RPS23|6228,HNRNPA1|3178,2.0
RPS23|6228,RPL10|6134,2.0
RPS23|6228,RPS20|6224,2.0
RPS24|6229,FAU|2197,2.0
RPS24|6229,RPL30|6156,2.0
RPS24|6229,RPL7|6129,2.0
RPS25|6230,EEF1A1|1915,2.0
RPS25|6230,RPL23|9349,2.0
RPS25|6230,RPS15A|6210,2.0
RPS25|6230,RPS20|6224,2.0
RPS25|6230,RPS21|6227,2.0
RPS27A|6233,RPL38|6169,2.0
RPS27A|6233,RPL6|6128,2.0
RPS27A|6233,RPS13|6207,2.0
RPS27A|6233,RPS23|6228,2.0
RPS29|6235,RPL19|6143,2.0
RPS29|6235,RPS20|6224,2.0
RPS29|6235,RPS21|6227,2.0
RPS29|6235,RPS25|6230,2.0
RPS3|6188,BTF3|689,2.0
RPS3|6188,RPL35A|6165,2.0
RPS3|6188,RPL37A|6168,2.0
RPS3|6188,RPS14|6208,2.0
RPS4X|6191,RPL12|6136,2.0
RPS4X|6191,RPL24|6152,2.0
RPS4X|6191,RPL29|6159,2.0
RPS4X|6191,RPS10|6204,2.0
RPS5|6193,RPS19|6223,2.0
RPS6|6194,RPL19|6143,2.0
RPS6|6194,RPL6|6128,2.0
RPS6|6194,RPL7A|6130,2.0
RPS7|6201,RPL12|6136,2.0
RPS7|6201,RPL37A|6168,2.0
RPS7|6201,RPS10|6204,2.0
RPS7|6201,RPS18|6222,2.0
RPS8|6202,RPS14|6208,2.0
RPS8|6202,RPS18|6222,2.0
SASH3|54440,LAPTM5|7805,2.0
SASH3|54440,NCKAP1L|3071,2.0
SBNO1|55206,PPP4R2|151987,2.0
SCAF1|58506,AP2A1|160,2.0
SCAF1|58506,MARK4|57787,2.0
SCAND1|51282,RNF126|55658,2.0
SCAP|22937,APEH|327,2.0
SDF2L1|23753,CRELD2|79174,2.0
SEC11A|23478,RPL4|6124,2.0
SEC24B|10427,ANKRD17|26057,2.0
SEC24B|10427,NAA15|80155,2.0
SERHL|94009,RRP7A|27341,2.0
SERINC1|57515,HINT3|135114,2.0
SF3A2|8175,RAVER1|125950,2.0
SF3A3|10946,GNL2|29889,2.0
SF3B4|10262,RAVER1|125950,2.0
SIRT3|23410,PTDSS2|81490,2.0
SLC15A3|51296,LGALS9|3965,2.0
SLC38A6|145389,MNAT1|4331,2.0
SMARCA5|8467,METTL14|57721,2.0
SMARCC1|6599,PBRM1|55193,2.0
SMG1|23049,BDP1|55814,2.0
SMG1|23049,KIAA1109|84162,2.0
SNAPC3|6619,RANBP6|26953,2.0
SNAPC4|6621,INPP5E|56623,2.0
SNRPD2|6633,RPL18|6141,2.0
SNW1|22938,ALKBH1|8846,2.0
SNW1|22938,FCF1|51077,2.0
SPI1|6688,LAPTM5|7805,2.0
SPI1|6688,LGALS9|3965,2.0
SPRED2|200734,SPRED1|161742,2.0
SQLE|6713,HMGCR|3156,2.0
SRM|6723,ATAD3A|55210,2.0
SSNA1|8636,DPM2|8818,2.0
SSU72|29101,AURKAIP1|54998,2.0
STOML2|30968,DCTN3|11258,2.0
STRN4|29888,MARK4|57787,2.0
STRN4|29888,NUP62|23636,2.0
STX7|8417,SERINC1|57515,2.0
SUCLA2|8803,KPNA3|3839,2.0
SURF2|6835,SSNA1|8636,2.0
SYF2|25949,RPL11|6135,2.0
SYNJ1|8867,PREPL|9581,2.0
TAB1|10454,DGCR2|9993,2.0
TAF1A|9015,GPATCH2|55105,2.0
TAF1L|138474,TAF1|6872,2.0
TAF2|6873,RAD21|5885,2.0
TAOK1|57551,ATXN1L|342371,2.0
TAP2|6891,PSMB8|5696,2.0
TATDN1|83940,NDUFB9|4715,2.0
TATDN1|83940,RPL30|6156,2.0
TBC1D17|79735,AKT1S1|84335,2.0
TBC1D17|79735,SCAF1|58506,2.0
TBCA|6902,SNRPG|6637,2.0
TBCB|1155,RBM42|79171,2.0
TET2|54790,CNOT6L|246175,2.0
TGFBR2|7048,SLCO2B1|11309,2.0
TGFBRAP1|9392,SLC38A7|55238,2.0
TGIF2LY|90655,TGIF2LX|90316,2.0
THAP3|90326,DMAP1|55929,2.0
THTPA|79178,MDP1|145553,2.0
TIAL1|7073,IKZF5|64376,2.0
TIAL1|7073,NSMCE4A|54780,2.0
TIGD5|84948,EXOSC4|54512,2.0
TIGD5|84948,SHARPIN|81858,2.0
TIMM13|26517,MBD3|53615,2.0
TIMM9|26520,RPS29|6235,2.0
TLR7|51284,SYK|6850,2.0
TMED10|10972,SEL1L|6400,2.0
TMEM147|10430,MRPS12|6183,2.0
TMEM147|10430,PSENEN|55851,2.0
TMEM30A|55754,SERINC1|57515,2.0
TMUB1|83590,GNB2|2783,2.0
TNFAIP8L2|79626,AIF1|199,2.0
TOLLIP|54472,SLC25A22|79751,2.0
TOMM40|10452,SNRPD2|6633,2.0
TPX2|22974,ASF1B|55723,2.0
TPX2|22974,CDCA5|113130,2.0
TREM2|54209,LY86|9450,2.0
TRIM21|6737,SP110|3431,2.0
TRIP11|9321,DICER1|23405,2.0
TRIP11|9321,SEL1L|6400,2.0
TRIP12|9320,MAP3K2|10746,2.0
TRPM7|54822,AP4E1|23431,2.0
TSEN34|79042,PRPF31|26121,2.0
TSSC4|10078,CHID1|66005,2.0
TSSC4|10078,MRPL23|6150,2.0
TSSC4|10078,RNH1|6050,2.0
TSTA3|7264,SHARPIN|81858,2.0
TTC37|9652,RAPGEF6|51735,2.0
TXN2|25828,PES1|23481,2.0
TYROBP|7305,GPSM3|63940,2.0
TYROBP|7305,LAIR1|3903,2.0
UBA2|10054,PDCD2L|84306,2.0
UBA52|7311,RPS19|6223,2.0
UBA52|7311,RPS29|6235,2.0
UBE2J2|118424,PQLC2|54896,2.0
UBE2M|9040,PPP1R12C|54776,2.0
UBE2M|9040,SCAF1|58506,2.0
UBL5|59286,NDUFA7|4701,2.0
UBL5|59286,ROMO1|140823,2.0
UBR1|197131,RNF111|54778,2.0
UBR7|55148,EIF2S1|1965,2.0
UBR7|55148,GOLGA5|9950,2.0
UBXN1|51035,RPS3|6188,2.0
UBXN1|51035,SART1|9092,2.0
UBXN7|26043,C2orf49|79074,2.0
UFM1|51569,COG3|83548,2.0
UQCR10|29796,NDUFA6|4700,2.0
UQCRB|7381,EIF3H|8667,2.0
UQCRB|7381,RPL30|6156,2.0
UQCRQ|27089,ROMO1|140823,2.0
UROD|7389,TRAPPC3|27095,2.0
USO1|8615,SEC24B|10427,2.0
USP1|7398,RBBP4|5928,2.0
USP14|9097,NAPG|8774,2.0
USP19|10869,SCAP|22937,2.0
USP34|9736,BIRC6|57448,2.0
USP38|84640,TMEM184C|55751,2.0
USP47|55031,SBF2|81846,2.0
USP8|9101,SPG11|80208,2.0
USPL1|10208,COG3|83548,2.0
UTP14C|9724,FNDC3A|22862,2.0
VAV1|7409,CYTH4|27128,2.0
VPS28|51160,EEF1D|1936,2.0
WAC|51322,RAB18|22931,2.0
WAC|51322,UPF2|26019,2.0
WDR47|22911,RNF11|26994,2.0
WDYHV1|55093,EIF3H|8667,2.0
WSB1|26118,DDX17|10521,2.0
XRN1|54464,SLC25A36|55186,2.0
YPEL3|83719,SPSB3|90864,2.0
YTHDC2|64848,PPIP5K2|23262,2.0
ZBED4|9889,BRD1|23774,2.0
ZBTB10|65986,YTHDF3|253943,2.0
ZBTB17|7709,THAP3|90326,2.0
ZBTB25|7597,DCAF5|8816,2.0
ZC3H14|79882,SEL1L|6400,2.0
ZC3H3|23144,LRRC14|9684,2.0
ZFYVE26|23503,SYNJ2BP|55333,2.0
ZGPAT|84619,ARFGAP1|55738,2.0
ZGPAT|84619,ARFRP1|10139,2.0
ZKSCAN1|7586,TRRAP|8295,2.0
ZMYM2|7750,XPO4|64328,2.0
ZNF146|7705,LSM14A|26065,2.0
ZNF197|10168,KIAA1143|57456,2.0
ZNF226|7769,ZNF155|7711,2.0
ZNF230|7773,ZNF227|7770,2.0
ZNF254|9534,ZNF253|56242,2.0
ZNF281|23528,PPP4R2|151987,2.0
ZNF292|23036,CASP8AP2|9994,2.0
ZNF292|23036,SENP6|26054,2.0
ZNF30|90075,ZFP30|22835,2.0
ZNF302|55900,LSM14A|26065,2.0
ZNF304|57343,ZIK1|284307,2.0
ZNF304|57343,ZNF256|10172,2.0
ZNF324|25799,ZNF132|7691,2.0
ZNF33A|7581,ZNF248|57209,2.0
ZNF384|171017,FOXJ2|55810,2.0
ZNF410|57862,DLST|1743,2.0
ZNF410|57862,SNW1|22938,2.0
ZNF414|84330,MED16|10025,2.0
ZNF414|84330,XAB2|56949,2.0
ZNF416|55659,ZNF134|7693,2.0
ZNF417|147687,ZNF132|7691,2.0
ZNF428|126299,CADM4|199731,2.0
ZNF444|55311,NAT14|57106,2.0
ZNF445|353274,PBRM1|55193,2.0
ZNF446|55663,PRPF31|26121,2.0
ZNF461|92283,ZNF420|147923,2.0
ZNF497|162968,ZNF324B|388569,2.0
ZNF510|22869,ZBTB6|10773,2.0
ZNF517|340385,ZFP41|286128,2.0
ZNF517|340385,ZNF34|80778,2.0
ZNF524|147807,LENG1|79165,2.0
ZNF524|147807,ZNF444|55311,2.0
ZNF527|84503,ZNF260|339324,2.0
ZNF549|256051,ZNF211|10520,2.0
ZNF565|147929,ZNF383|163087,2.0
ZNF569|148266,ZNF181|339318,2.0
ZNF569|148266,ZNF260|339324,2.0
ZNF574|64763,HNRNPUL1|11100,2.0
ZNF579|163033,EPN1|29924,2.0
ZNF579|163033,IRF2BP1|26145,2.0
ZNF580|51157,ZNF579|163033,2.0
ZNF587|84914,ZNF550|162972,2.0
ZNF607|84775,ZNF571|51276,2.0
ZNF613|79898,ZNF350|59348,2.0
ZNF614|80110,ZNF480|147657,2.0
ZNF615|284370,ZNF230|7773,2.0
ZNF615|284370,ZNF264|9422,2.0
ZNF615|284370,ZNF350|59348,2.0
ZNF655|79027,KRIT1|889,2.0
ZNF655|79027,UBN2|254048,2.0
ZNF675|171392,ZNF43|7594,2.0
ZNF689|115509,RSPRY1|89970,2.0
ZNF696|79943,LRRC14|9684,2.0
ZNF707|286075,LRRC14|9684,2.0
ZNF707|286075,ZNF517|340385,2.0
ZNF749|388567,ZNF304|57343,2.0
ZNF749|388567,ZNF417|147687,2.0
ZNF749|388567,ZNF587|84914,2.0
ZNF771|51333,CCDC85B|11007,2.0
ZNF772|400720,ZIK1|284307,2.0
ZNF773|374928,ZNF132|7691,2.0
ZNF773|374928,ZNF256|10172,2.0
ZNF773|374928,ZNF304|57343,2.0
ZNF773|374928,ZNF543|125919,2.0
ZNF776|284309,ZIK1|284307,2.0
ZNF776|284309,ZNF134|7693,2.0
ZNF776|284309,ZNF17|7565,2.0
ZNF787|126208,EPN1|29924,2.0
ZNF790|388536,ZNF527|84503,2.0
ZNF790|388536,ZNF569|148266,2.0
ZNF793|390927,ZNF527|84503,2.0
ZNF8|7554,ZNF587|84914,2.0
ZNF805|390980,ZNF17|7565,2.0
ZNF805|390980,ZNF547|284306,2.0
ZNF836|162962,ZNF175|7728,2.0
ZNF841|284371,ZNF320|162967,2.0
ZNF845|91664,ZNF175|7728,2.0
ZNF845|91664,ZNF347|84671,2.0
ZNF91|7644,ZNF253|56242,2.0
ZNHIT1|10467,GNB2|2783,2.0
ZSCAN22|342945,ZNF264|9422,2.0
ZYG11B|79699,RSBN1|54665,2.0
ZYG11B|79699,WDR47|22911,2.0
ZZZ3|26009,MTF2|22823,2.0
ARL11|115761,ADAP2|55803,1.9
ATF2|1386,AKAP10|11216,1.9
ATXN3|4287,ATG2B|55102,1.9
BIN2|51411,APBB1IP|54518,1.9
CHCHD2|51142,CCT6A|908,1.9
COPS6|10980,BUD31|8896,1.9
CPOX|1371,CLDND1|56650,1.9
CPSF2|53981,BTBD7|55727,1.9
CYYR1|116159,ABCB1|5243,1.9
DDTL|100037417,DDT|1652,1.9
DDX60L|91351,DDX60|55601,1.9
DGAT1|8694,ADCK5|203054,1.9
DHX30|22907,ATRIP|84126,1.9
DMWD|1762,DMPK|1760,1.9
DOCK2|1794,ARHGAP30|257106,1.9
DTX3|196403,DCTN2|10540,1.9
DTX3L|151636,APOL6|80830,1.9
EIF2B2|8892,COX16|51241,1.9
EIF3L|51386,EEF2|1938,1.9
EIF4B|1975,EIF3E|3646,1.9
ENG|2022,ACVRL1|94,1.9
ESAM|90952,ARHGEF15|22899,1.9
ESAM|90952,EMCN|51705,1.9
ESCO1|114799,CEP76|79959,1.9
EXOSC8|11340,ALG5|29880,1.9
FBXL3|26224,DIS3|22894,1.9
FCF1|51077,ALKBH1|8846,1.9
FGA|2243,APOC3|345,1.9
FNDC3A|22862,COG3|83548,1.9
FUZ|80199,AKT1S1|84335,1.9
GEMIN7|79760,AP2S1|1175,1.9
GIMAP7|168537,GIMAP1|170575,1.9
GMFG|9535,ARPC1B|10095,1.9
GNL2|29889,DNTTIP2|30836,1.9
GPATCH8|23131,CHD6|84181,1.9
GPS1|2873,ANAPC11|51529,1.9
GRN|2896,CTSD|1509,1.9
GRPEL2|134266,DRG2|1819,1.9
GSK3A|2931,AP2A1|160,1.9
GTF2H3|2967,DHX33|56919,1.9
GTF3C5|9328,ANAPC2|29882,1.9
HAUS6|54801,CNTLN|54875,1.9
HCK|3055,AIF1|199,1.9
HCK|3055,FCER1G|2207,1.9
HIST2H2BE|8349,HIST2H2AA3|8337,1.9
HLA-A|3105,B2M|567,1.9
HMGCR|3156,FDPS|2224,1.9
HNRNPA1|3178,BTF3|689,1.9
HNRNPA1|3178,EEF1A1|1915,1.9
HNRNPA1|3178,EIF4B|1975,1.9
HNRNPA1L2|144983,EIF4B|1975,1.9
HSPA14|51182,GTPBP4|23560,1.9
IFIT5|24138,IFIT2|3433,1.9
IGBP1|3476,EIF4B|1975,1.9
IL17RB|55540,CHDH|55349,1.9
IRF8|3394,CYTH4|27128,1.9
ITGAM|3684,CSF1R|1436,1.9
ITGB2|3689,CD53|963,1.9
ITM2A|9452,ESAM|90952,1.9
KDM5A|5927,CHD4|1108,1.9
KIN|22944,HSPA14|51182,1.9
KLK6|5653,GJB1|2705,1.9
LAPTM5|7805,FCER1G|2207,1.9
LATS1|9113,FAM120B|84498,1.9
LDB1|8861,GBF1|8729,1.9
LDLRAP1|26119,ELOVL1|64834,1.9
LENG8|114823,ARHGEF1|9138,1.9
LGALS9|3965,ABI3|51225,1.9
LMF2|91289,ALG12|79087,1.9
LRCH4|4034,GIGYF1|64599,1.9
LSM2|57819,CSNK2B|1460,1.9
LSR|51599,ABCB1|5243,1.9
LZIC|84328,DFFA|1676,1.9
MAD2L1|4085,H2AFZ|3015,1.9
MAF1|84232,CYC1|1537,1.9
MAF1|84232,GPAA1|8733,1.9
MAG|4099,KLK6|5653,1.9
MAP3K11|4296,LZTS2|84445,1.9
MAP3K7|6885,LATS1|9113,1.9
MDH1|4190,ATP6V1E1|529,1.9
MDH1|4190,GOT1|2805,1.9
MEAF6|64769,BCAS2|10286,1.9
MED13|9969,HELZ|9931,1.9
MED23|9439,CASP8AP2|9994,1.9
MED25|81857,CNOT3|4849,1.9
MEGF8|1954,GRIK5|2901,1.9
METTL14|57721,CDKN2AIP|55602,1.9
METTL3|56339,ACIN1|22985,1.9
MFN2|9927,GNB1|2782,1.9
MOG|4340,MAG|4099,1.9
MRPL4|51073,CLPP|8192,1.9
MRPL45|84311,EIF3E|3646,1.9
MRPS12|6183,EIF3K|27335,1.9
MRPS31|10240,EXOSC8|11340,1.9
MTOR|2475,KPNA6|23633,1.9
MX1|4599,CMPK2|129607,1.9
MYCBP2|23077,HERC1|8925,1.9
MYCT1|80177,CDH5|1003,1.9
MYO1F|4542,CYBA|1535,1.9
MYO9A|4649,DENND4A|10260,1.9
NAA16|79612,EXOSC8|11340,1.9
NACA|4666,EIF4B|1975,1.9
NCAPH|23397,CDCA5|113130,1.9
NCAPH2|29781,LMF2|91289,1.9
NCKAP1L|3071,CYBB|1536,1.9
NCLN|56926,MAP2K2|5605,1.9
NCOA2|10499,DHX33|56919,1.9
NDUFA1|4694,COX5B|1329,1.9
NDUFA13|51079,C19orf53|28974,1.9
NDUFA13|51079,GADD45GIP1|90480,1.9
NDUFA5|4698,CYCS|54205,1.9
NDUFB6|4712,CHMP5|51510,1.9
NDUFB7|4713,C19orf53|28974,1.9
NDUFS8|4728,COX8A|1351,1.9
NDUFS8|4728,GPR137|56834,1.9
NEDD8|4738,MDP1|145553,1.9
NGDN|25983,APEX1|328,1.9
NOC2L|26155,DVL1|1855,1.9
NOL9|79707,GMEB1|10691,1.9
NPRL2|10641,CCDC12|151903,1.9
NPTN|27020,MAP2K1|5604,1.9
NR2C2|7182,NCOA2|10499,1.9
NSA2|10412,BTF3|689,1.9
NSDHL|50814,MVD|4597,1.9
NSDHL|50814,MVK|4598,1.9
NUCB1|4924,MBOAT7|79143,1.9
NUDC|10726,DMAP1|55929,1.9
NUFIP1|26747,FNDC3A|22862,1.9
OAS2|4939,CMPK2|129607,1.9
PACS2|23241,BRF1|2972,1.9
PBRM1|55193,ACTR8|93973,1.9
PDCD2L|84306,EID2|163126,1.9
PEF1|553115,ERI3|79033,1.9
PEX1|5189,GATAD1|57798,1.9
PEX3|8504,ECHDC1|55862,1.9
PHB2|11331,C12orf57|113246,1.9
PHB2|11331,EMG1|10436,1.9
PHB2|11331,PEX5|5830,1.9
PIAS4|51588,GNA11|2767,1.9
PIGH|5283,COX16|51241,1.9
PIGH|5283,ISCA2|122961,1.9
PKN1|5585,EIF3G|8666,1.9
PMS1|5378,ORMDL1|94101,1.9
POLR2I|5438,LIN37|55957,1.9
POLR2L|5441,CHID1|66005,1.9
POT1|25913,NUP205|23165,1.9
PPM1A|5494,NAA30|122830,1.9
PPP2R1A|5518,CALM3|808,1.9
PPP2R5B|5526,KLC2|64837,1.9
PPP5C|5536,AP2A1|160,1.9
PRC1|9055,CCNB1|891,1.9
PRKCSH|5589,EIF3G|8666,1.9
PRKRIP1|79706,FASTK|10922,1.9
PRKRIP1|79706,MOSPD3|64598,1.9
PRMT5|10419,NGDN|25983,1.9
PRPF31|26121,NAT14|57106,1.9
PRR12|57479,CIC|23152,1.9
PRR12|57479,CNOT3|4849,1.9
PRR12|57479,IRF2BP1|26145,1.9
PRSS1|5644,PNLIP|5406,1.9
PSEN1|5663,FNTB|2342,1.9
PSIP1|11168,DENND4C|55667,1.9
PSIP1|11168,NFIB|4781,1.9
PSMA2|5683,LSM5|23658,1.9
PSMA5|5686,EIF2B3|8891,1.9
PSMA5|5686,PPIH|10465,1.9
PSMB1|5689,COX7A2|1347,1.9
PSMB8|5696,HLA-A|3105,1.9
PTCD1|26024,CPSF4|10898,1.9
PTDSS2|81490,PSMD13|5719,1.9
PTOV1|53635,PPP2R1A|5518,1.9
PUF60|22827,COMMD5|28991,1.9
QKI|9444,FMNL2|114793,1.9
RAB3GAP1|22930,ATF2|1386,1.9
RABAC1|10567,EGLN2|112398,1.9
RAVER1|125950,CHERP|10523,1.9
RAVER1|125950,PTBP1|5725,1.9
RB1|5925,FNDC3A|22862,1.9
RBM39|9584,CLK4|57396,1.9
RBM39|9584,PRPF39|55015,1.9
RBM42|79171,POLR2I|5438,1.9
RBMY1B|378948,NPS|594857,1.9
RC3H2|54542,MAN1A2|10905,1.9
RDH11|51109,EXD2|55218,1.9
RER1|11079,AURKAIP1|54998,1.9
RFNG|5986,ASPSCR1|79058,1.9
RINT1|60561,PMPCB|9512,1.9
RLF|6018,MTF2|22823,1.9
RNF111|54778,DENND4A|10260,1.9
RNF111|54778,PIAS1|8554,1.9
RNF126|55658,NCLN|56926,1.9
RNF220|55182,MAP7D1|55700,1.9
ROBO4|54538,NOSTRIN|115677,1.9
RPAP3|79657,LARP4|113251,1.9
RPL10|6134,EEF1B2|1933,1.9
RPL10|6134,EIF3L|51386,1.9
RPL13|6137,EEF1D|1936,1.9
RPL13|6137,EEF1G|1937,1.9
RPL13A|23521,RPL12|6136,1.9
RPL18|6141,ERCC1|2067,1.9
RPL18A|6142,EEF1A1|1915,1.9
RPL18A|6142,EEF2|1938,1.9
RPL19|6143,BTF3|689,1.9
RPL19|6143,EEF1A1|1915,1.9
RPL19|6143,EEF1D|1936,1.9
RPL19|6143,NACA|4666,1.9
RPL19|6143,RPL11|6135,1.9
RPL23|9349,FAU|2197,1.9
RPL24|6152,RPL15|6138,1.9
RPL27A|6157,RPL23A|6147,1.9
RPL29|6159,RPL11|6135,1.9
RPL29|6159,RPL19|6143,1.9
RPL3|6122,EIF4B|1975,1.9
RPL3|6122,RPL18A|6142,1.9
RPL3|6122,RPL24|6152,1.9
RPL30|6156,EEF1D|1936,1.9
RPL30|6156,RPL18A|6142,1.9
RPL34|6164,RPL19|6143,1.9
RPL35A|6165,EIF3L|51386,1.9
RPL35A|6165,RPL35|11224,1.9
RPL36|25873,FAU|2197,1.9
RPL36|25873,RPL35|11224,1.9
RPL37|6167,RPL23A|6147,1.9
RPL37A|6168,RPL35A|6165,1.9
RPL38|6169,RPL23|9349,1.9
RPL38|6169,RPL27|6155,1.9
RPL38|6169,RPL30|6156,1.9
RPL4|6124,RPL13|6137,1.9
RPL4|6124,RPL15|6138,1.9
RPL5|6125,FBL|2091,1.9
RPL6|6128,EEF1G|1937,1.9
RPL6|6128,EIF3L|51386,1.9
RPL6|6128,RPL10|6134,1.9
RPL6|6128,RPL12|6136,1.9
RPL6|6128,RPL15|6138,1.9
RPL6|6128,RPL19|6143,1.9
RPL6|6128,RPL24|6152,1.9
RPL6|6128,RPL3|6122,1.9
RPL7|6129,NACA|4666,1.9
RPL7|6129,RPL3|6122,1.9
RPL7|6129,RPL4|6124,1.9
RPL7A|6130,EEF1B2|1933,1.9
RPL7A|6130,RPL10|6134,1.9
RPL7A|6130,RPL24|6152,1.9
RPL8|6132,RPL12|6136,1.9
RPLP0|6175,RPL10|6134,1.9
RPLP0|6175,RPL7A|6130,1.9
RPLP2|6181,FAU|2197,1.9
RPS10|6204,RPL18A|6142,1.9
RPS12|6206,RPL10|6134,1.9
RPS12|6206,RPL18A|6142,1.9
RPS13|6207,RPL14|9045,1.9
RPS13|6207,RPS12|6206,1.9
RPS14|6208,RPL34|6164,1.9
RPS14|6208,RPL35|11224,1.9
RPS15|6209,LSM7|51690,1.9
RPS15A|6210,RPL10|6134,1.9
RPS15A|6210,RPL12|6136,1.9
RPS15A|6210,RPL14|9045,1.9
RPS15A|6210,RPL41|6171,1.9
RPS15A|6210,RPL5|6125,1.9
RPS15A|6210,RPL6|6128,1.9
RPS15A|6210,RPLP0|6175,1.9
RPS16|6217,RPL19|6143,1.9
RPS16|6217,RPL22|6146,1.9
RPS17|6218,RPS10|6204,1.9
RPS18|6222,BTF3|689,1.9
RPS18|6222,RPL37A|6168,1.9
RPS18|6222,RPL41|6171,1.9
RPS18|6222,RPL7A|6130,1.9
RPS19|6223,RPL19|6143,1.9
RPS19|6223,RPS10|6204,1.9
RPS2|6187,RPL18|6141,1.9
RPS2|6187,RPL5|6125,1.9
