Gene1,Gene2,Aag_Edge_Weight
UBQLN1|29979,NAA35|60560,1.7
UBR5|51366,ATP6V1C1|528,1.7
UBR5|51366,MTDH|92140,1.7
UBXN2B|137886,TGS1|96764,1.7
UBXN7|26043,LRCH3|84859,1.7
UCHL5|51377,TROVE2|6738,1.7
UFC1|51506,B4GALT3|8703,1.7
UFC1|51506,SSR2|6746,1.7
UFM1|51569,MED4|29079,1.7
UFM1|51569,NHLRC3|387921,1.7
UMPS|7372,SEC22A|26984,1.7
UNK|85451,NUP85|79902,1.7
UNK|85451,RECQL5|9400,1.7
UNK|85451,UBE2O|63893,1.7
UPF2|26019,RBM17|84991,1.7
UQCR10|29796,DRG1|4733,1.7
UQCR10|29796,MRPL40|64976,1.7
UQCR10|29796,SNRPD3|6634,1.7
UQCR11|10975,NDUFS7|374291,1.7
UQCR11|10975,OAZ1|4946,1.7
UQCR11|10975,POLR2E|5434,1.7
UQCRC1|7384,NCKIPSD|51517,1.7
UQCRQ|27089,NDUFA2|4695,1.7
URM1|81605,COQ4|51117,1.7
URM1|81605,TRUB2|26995,1.7
USF2|7392,RBM42|79171,1.7
USHBP1|83878,ARHGEF15|22899,1.7
USO1|8615,THAP6|152815,1.7
USP19|10869,CCDC71|64925,1.7
USP20|10868,SNAPC4|6621,1.7
USP32|84669,PPM1D|8493,1.7
USP4|7375,SETD2|29072,1.7
USP5|8078,COPS7A|50813,1.7
USP5|8078,MLF2|8079,1.7
USP8|9101,SPPL2A|84888,1.7
UTP6|55813,PSMD11|5717,1.7
VAC14|55697,COG4|25839,1.7
VAC14|55697,DDX19B|11269,1.7
VAPB|9217,STX16|8675,1.7
VCPIP1|80124,COPS5|10987,1.7
VPS25|84313,AARSD1|80755,1.7
VPS25|84313,EFTUD2|9343,1.7
VPS26A|9559,HERC4|26091,1.7
VPS26A|9559,SAR1A|56681,1.7
VPS26B|112936,SNX19|399979,1.7
VPS26B|112936,THYN1|29087,1.7
VPS29|51699,ANAPC7|51434,1.7
VPS33B|26276,MRPS11|64963,1.7
VPS33B|26276,UNC45A|55898,1.7
VPS35|55737,PHKB|5257,1.7
VPS37A|137492,INTS10|55174,1.7
VPS45|11311,ENSA|2029,1.7
VPS45|11311,SF3B4|10262,1.7
VPS4A|27183,NOB1|28987,1.7
VPS4A|27183,TCF25|22980,1.7
VPS4A|27183,VAC14|55697,1.7
VPS53|55275,GLOD4|51031,1.7
VPS72|6944,PRCC|5546,1.7
WAS|7454,CORO1A|11151,1.7
WAS|7454,HCLS1|3059,1.7
WBP11|51729,DDX47|51202,1.7
WBP11|51729,STRAP|11171,1.7
WDR13|64743,OTUD5|55593,1.7
WDR20|91833,CCNK|8812,1.7
WDR24|84219,NUBP2|10101,1.7
WDR24|84219,RHOT2|89941,1.7
WDR25|79446,CINP|51550,1.7
WDR4|10785,PWP2|5822,1.7
WDR43|23160,CEBPZ|10153,1.7
WDR46|9277,DHX16|8449,1.7
WDR46|9277,EHMT2|10919,1.7
WDR46|9277,GNL1|2794,1.7
WDR46|9277,GTF2H4|2968,1.7
WDR46|9277,RING1|6015,1.7
WDR46|9277,SKIV2L|6499,1.7
WDR46|9277,SLC39A7|7922,1.7
WDR48|57599,CLASP2|23122,1.7
WDR5|11091,EXOSC2|23404,1.7
WDR55|54853,HARS|3035,1.7
WDR55|54853,HARS2|23438,1.7
WDR61|80349,PSMA4|5685,1.7
WDR82|80335,DCP1A|55802,1.7
WRAP53|55135,EIF4A1|1973,1.7
XAB2|56949,RAB11B|9230,1.7
XAB2|56949,TIMM44|10469,1.7
XPO5|57510,MRPS10|55173,1.7
XPO7|23039,INTS10|55174,1.7
XPO7|23039,VPS37A|137492,1.7
XRCC6|2547,MCAT|27349,1.7
XRN2|22803,CRNKL1|51340,1.7
YIF1A|10897,BRMS1|25855,1.7
YIPF3|25844,SLC35B2|347734,1.7
YIPF3|25844,TBCC|6903,1.7
YKT6|10652,CCM2|83605,1.7
YKT6|10652,NUDCD3|23386,1.7
YRDC|79693,C1orf109|54955,1.7
YTHDF1|54915,ARFGAP1|55738,1.7
YTHDF1|54915,OSBPL2|9885,1.7
YTHDF1|54915,TAF4|6874,1.7
YTHDF3|253943,RB1CC1|9821,1.7
YWHAB|7529,STK4|6789,1.7
YWHAE|7531,TSR1|55720,1.7
YWHAZ|7534,DCAF13|25879,1.7
YWHAZ|7534,MTDH|92140,1.7
YY1|7528,SETD3|84193,1.7
ZBTB43|23099,PPP6C|5537,1.7
ZBTB44|29068,NFRKB|4798,1.7
ZC3H11A|9877,NUCKS1|64710,1.7
ZC3H13|23091,AKAP11|11215,1.7
ZC3H13|23091,SUCLA2|8803,1.7
ZC3H13|23091,UTP14C|9724,1.7
ZC3H14|79882,CPSF2|53981,1.7
ZC3H3|23144,CPSF1|29894,1.7
ZC3H3|23144,FBXL6|26233,1.7
ZC3H3|23144,GRINA|2907,1.7
ZC3H3|23144,LRRC14|9684,1.7
ZC3H3|23144,PTK2|5747,1.7
ZC3H3|23144,VPS28|51160,1.7
ZCCHC3|85364,CSNK2A1|1457,1.7
ZCCHC7|84186,UBE2R2|54926,1.7
ZDHHC5|25921,OSBP|5007,1.7
ZFP1|162239,TMEM170A|124491,1.7
ZFP3|124961,MIS12|79003,1.7
ZFP41|286128,SCRIB|23513,1.7
ZFPL1|7542,SCYL1|57410,1.7
ZFYVE1|53349,PSEN1|5663,1.7
ZKSCAN4|387032,ZKSCAN3|80317,1.7
ZMYM1|79830,S100PBP|64766,1.7
ZNF131|7690,NIPBL|25836,1.7
ZNF148|7707,GSK3B|2932,1.7
ZNF148|7707,MSL2|55167,1.7
ZNF148|7707,OSBPL11|114885,1.7
ZNF148|7707,PIK3R4|30849,1.7
ZNF16|7564,MAF1|84232,1.7
ZNF174|7727,CLUAP1|23059,1.7
ZNF197|10168,KIAA1143|57456,1.7
ZNF202|7753,BUD13|84811,1.7
ZNF202|7753,NFRKB|4798,1.7
ZNF205|7755,NUBP2|10101,1.7
ZNF205|7755,RPUSD1|113000,1.7
ZNF225|7768,ZNF180|7733,1.7
ZNF235|9310,ZNF230|7773,1.7
ZNF24|7572,RPRD1A|55197,1.7
ZNF276|92822,CDK10|8558,1.7
ZNF276|92822,TAF1C|9013,1.7
ZNF283|284349,ZNF180|7733,1.7
ZNF284|342909,ZNF225|7768,1.7
ZNF292|23036,CASP8AP2|9994,1.7
ZNF3|7551,ZKSCAN5|23660,1.7
ZNF318|24149,RPL7L1|285855,1.7
ZNF324B|388569,TRIM28|10155,1.7
ZNF35|7584,ZNF197|10168,1.7
ZNF384|171017,FBXL14|144699,1.7
ZNF384|171017,MLF2|8079,1.7
ZNF410|57862,ALKBH1|8846,1.7
ZNF410|57862,MED6|10001,1.7
ZNF417|147687,ZNF17|7565,1.7
ZNF419|79744,ZNF211|10520,1.7
ZNF45|7596,ZNF223|7766,1.7
ZNF48|197407,CD2BP2|10421,1.7
ZNF485|220992,ZNF239|8187,1.7
ZNF500|26048,MGRN1|23295,1.7
ZNF510|22869,ZNF189|7743,1.7
ZNF511|118472,TUBGCP2|10844,1.7
ZNF524|147807,HSPBP1|23640,1.7
ZNF548|147694,ZNF211|10520,1.7
ZNF555|148254,ZNF554|115196,1.7
ZNF562|54811,ZNF561|93134,1.7
ZNF566|84924,ZNF181|339318,1.7
ZNF566|84924,ZNF420|147923,1.7
ZNF567|163081,ZNF260|339324,1.7
ZNF57|126295,ZNF555|148254,1.7
ZNF571|51276,ZFP30|22835,1.7
ZNF579|163033,HSPBP1|23640,1.7
ZNF581|51545,RPS5|6193,1.7
ZNF584|201514,ZNF324B|388569,1.7
ZNF598|90850,RHOT2|89941,1.7
ZNF611|81856,ZNF28|7576,1.7
ZNF615|284370,ZNF432|9668,1.7
ZNF621|285268,NKTR|4820,1.7
ZNF623|9831,ZNF250|58500,1.7
ZNF628|89887,CNOT3|4849,1.7
ZNF628|89887,SCAF1|58506,1.7
ZNF629|23361,SRCAP|10847,1.7
ZNF644|84146,RPAP2|79871,1.7
ZNF646|9726,ARMC5|79798,1.7
ZNF646|9726,CD2BP2|10421,1.7
ZNF649|65251,ZNF577|84765,1.7
ZNF687|57592,PIP5K1A|8394,1.7
ZNF688|146542,STX4|6810,1.7
ZNF691|51058,C1orf50|79078,1.7
ZNF696|79943,TIGD5|84948,1.7
ZNF7|7553,CPSF1|29894,1.7
ZNF7|7553,PTK2|5747,1.7
ZNF708|7562,ZNF253|56242,1.7
ZNF709|163051,ZNF627|199692,1.7
ZNF720|124411,ZNF267|10308,1.7
ZNF721|170960,HAUS3|79441,1.7
ZNF746|155061,CUL1|8454,1.7
ZNF746|155061,ZNF398|57541,1.7
ZNF749|388567,ZNF17|7565,1.7
ZNF764|92595,PRR14|78994,1.7
ZNF768|79724,ZNF688|146542,1.7
ZNF768|79724,ZNF747|65988,1.7
ZNF780B|163131,ZNF780A|284323,1.7
ZNF786|136051,ZNF282|8427,1.7
ZNF787|126208,SCAF1|58506,1.7
ZNF787|126208,ZNF628|89887,1.7
ZNF790|388536,ZNF571|51276,1.7
ZNF800|168850,MKLN1|4289,1.7
ZNF805|390980,ZNF548|147694,1.7
ZNF813|126017,ZNF761|388561,1.7
ZNF814|730051,ZNF587|84914,1.7
ZNF829|374899,ZNF568|374900,1.7
ZNF836|162962,ZNF616|90317,1.7
ZNF841|284371,ZNF432|9668,1.7
ZNF860|344787,OSBPL10|114884,1.7
ZNHIT1|10467,ARF5|381,1.7
ZSCAN22|342945,ZNF584|201514,1.7
ZSCAN29|146050,TP53BP1|7158,1.7
ZSCAN29|146050,TUBGCP4|27229,1.7
ZW10|9183,ARCN1|372,1.7
ZW10|9183,CUL5|8065,1.7
ZW10|9183,DDX10|1662,1.7
ZW10|9183,UBE4A|9354,1.7
ZW10|9183,USP28|57646,1.7
ZXDB|158586,ZXDA|7789,1.7
ZXDC|79364,ZNF148|7707,1.7
ACBD5|91452,ABI1|10006,1.6
AHCTF1|25909,ADSS|159,1.6
AKAP8L|26993,AKAP8|10270,1.6
APEH|327,ACY1|95,1.6
APOL3|80833,APOL1|8542,1.6
ASPSCR1|79058,ARHGDIA|396,1.6
BECN1|8678,AARSD1|80755,1.6
BIRC6|57448,ASXL2|55252,1.6
C1orf52|148423,BCL10|8915,1.6
C3AR1|719,C1QC|714,1.6
C5orf24|134553,AFF4|27125,1.6
C5orf51|285636,C5orf22|55322,1.6
C6orf203|51250,ATG5|9474,1.6
C6orf62|81688,ACOT13|55856,1.6
CARS2|79587,ARHGEF7|8874,1.6
CBY1|25776,ANKRD54|129138,1.6
CD34|947,BCL6B|255877,1.6
CD37|951,BTK|695,1.6
CD86|942,C3AR1|719,1.6
CD93|22918,ARHGEF15|22899,1.6
CD93|22918,BCL6B|255877,1.6
CDC37|11140,ASNA1|439,1.6
CDC42BPB|9578,BAG5|9529,1.6
CDC5L|988,CD2AP|23607,1.6
CDH5|1003,BCL6B|255877,1.6
CDK7|1022,BTF3|689,1.6
CENPB|1059,C20orf27|54976,1.6
CEP164|22897,BUD13|84811,1.6
CGRRF1|10668,ACTR10|55860,1.6
CHMP6|79643,ASPSCR1|79058,1.6
CHMP7|91782,CCDC25|55246,1.6
CIAPIN1|57019,ARL2BP|23568,1.6
CIAPIN1|57019,BRD7|29117,1.6
CLPTM1|1209,BLOC1S3|388552,1.6
CLPTM1L|81037,BRD9|65980,1.6
CNOT1|23019,CIAPIN1|57019,1.6
CNOT2|4848,CAND1|55832,1.6
CNOT7|29883,CCDC25|55246,1.6
CNPY2|10330,CD63|967,1.6
CNST|163882,ARID4B|51742,1.6
COPE|11316,CCDC124|115098,1.6
COPS5|10987,ARFGEF1|10565,1.6
COPS6|10980,ALKBH4|54784,1.6
COQ4|51117,CDK9|1025,1.6
CORO1A|11151,ARHGAP9|64333,1.6
CORO1B|57175,AIP|9049,1.6
CPSF1|29894,ARHGAP39|80728,1.6
CPSF4|10898,ARPC1A|10552,1.6
CRBN|51185,ARL8B|55207,1.6
CRTC2|200186,CLK2|1196,1.6
CSDE1|7812,BCAS2|10286,1.6
CSF1R|1436,CD33|945,1.6
CSNK2B|1460,CLIC1|1192,1.6
CTR9|9646,BTBD10|84280,1.6
CUEDC2|79004,ACTR1A|10121,1.6
CUL4A|8451,ABHD13|84945,1.6
CUL5|8065,AASDHPPT|60496,1.6
CUTA|51596,CSNK2B|1460,1.6
CWC15|51503,CEP57|9702,1.6
CXCL11|6373,CXCL10|3627,1.6
CYB5B|80777,CBFB|865,1.6
CYBB|1536,CSF1R|1436,1.6
CYCS|54205,CBX3|11335,1.6
CYHR1|50626,ADCK5|203054,1.6
CYTH4|27128,CSF1R|1436,1.6
DCAF13|25879,AZIN1|51582,1.6
DCUN1D1|54165,ACAP2|23527,1.6
DDX20|11218,CAPZA1|829,1.6
DDX20|11218,DCLRE1B|64858,1.6
DDX47|51202,AEBP2|121536,1.6
DDX5|1655,DDX42|11325,1.6
DDX59|83479,ADIPOR1|51094,1.6
DEAF1|10522,AP2A2|161,1.6
DERA|51071,DDX47|51202,1.6
DGKD|8527,ATG16L1|55054,1.6
DHX38|9785,AARS|16,1.6
DHX38|9785,COG4|25839,1.6
DHX38|9785,DHODH|1723,1.6
DHX8|1659,ATXN7L3|56970,1.6
DIABLO|56616,ANAPC5|51433,1.6
DIABLO|56616,DENR|8562,1.6
DIS3|22894,CUL4A|8451,1.6
DKC1|1736,BRCC3|79184,1.6
DLAT|1737,AASDHPPT|60496,1.6
DLL4|54567,BCL6B|255877,1.6
DMWD|1762,DMPK|1760,1.6
DNAJC21|134218,C5orf51|285636,1.6
DNAL4|10126,ANKRD54|129138,1.6
DNASE2|1777,ASNA1|439,1.6
DOHH|83475,DAPK3|1613,1.6
DOLPP1|57171,DOLK|22845,1.6
DR1|1810,DNTTIP2|30836,1.6
DRAP1|10589,CFL1|1072,1.6
DVL1|1855,ATAD3A|55210,1.6
DYNC1LI2|1783,ATXN1L|342371,1.6
DYNC1LI2|1783,CYB5B|80777,1.6
ECSCR|641700,ARHGEF15|22899,1.6
ECSCR|641700,CD34|947,1.6
EDC4|23644,ACD|65057,1.6
EDC4|23644,COG8|84342,1.6
EHMT2|10919,ATF6B|1388,1.6
EI24|9538,DLAT|1737,1.6
EIF2B1|1967,ANAPC5|51433,1.6
EIF2B2|8892,DLST|1743,1.6
EIF3B|8662,AIMP2|7965,1.6
EIF4G2|1982,BTBD10|84280,1.6
ELP4|26610,DNAJC24|120526,1.6
EMCN|51705,CLEC14A|161198,1.6
ENTPD4|9583,CHMP7|91782,1.6
ENY2|56943,DCAF13|25879,1.6
ENY2|56943,EBAG9|9166,1.6
ERCC5|2073,ABHD13|84945,1.6
ERCC5|2073,CUL4A|8451,1.6
ERCC8|1161,CWC27|10283,1.6
ERG|2078,CDH5|1003,1.6
ERI3|79033,DPH2|1802,1.6
ERLIN2|11160,BAG4|9530,1.6
EXOC1|55763,AASDH|132949,1.6
EXOC1|55763,DCUN1D4|23142,1.6
EXOC3L2|90332,ESAM|90952,1.6
EXOC8|149371,C1orf131|128061,1.6
EXOSC6|118460,COG8|84342,1.6
FAM120B|84498,ARID1B|57492,1.6
FAM185A|222234,ARMC10|83787,1.6
FAM192A|80011,CSNK2A2|1459,1.6
FAM32A|26017,AP1M1|8907,1.6
FAP|2191,COL3A1|1281,1.6
FAP|2191,COL6A3|1293,1.6
FBRS|64319,ATXN2L|11273,1.6
FBXL6|26233,ADCK5|203054,1.6
FBXL6|26233,EXOSC4|54512,1.6
FBXO22|26263,ARIH1|25820,1.6
FBXO3|26273,CAPRIN1|4076,1.6
FBXO7|25793,EIF4ENIF1|56478,1.6
FBXW5|54461,ANAPC2|29882,1.6
FBXW9|84261,FARSA|2193,1.6
FCGR3A|2214,FCGR1B|2210,1.6
FH|2271,AHCTF1|25909,1.6
FLAD1|80308,CRTC2|200186,1.6
FUBP3|8939,BRD3|8019,1.6
FXR2|9513,CNTROB|116840,1.6
FXR2|9513,EIF4A1|1973,1.6
GADD45GIP1|90480,C19orf53|28974,1.6
GATAD2B|57459,ASH1L|55870,1.6
GET4|51608,C7orf50|84310,1.6
GFER|2671,CD2BP2|10421,1.6
GGA1|26088,DNAL4|10126,1.6
GGPS1|9453,ARID4B|51742,1.6
GIMAP4|55303,GIMAP1|170575,1.6
GIT1|28964,FLOT2|2319,1.6
GLE1|2733,GAPVD1|26130,1.6
GMEB2|26205,ARFGAP1|55738,1.6
GMFG|9535,GIMAP4|55303,1.6
GMPR2|51292,DCAF11|80344,1.6
GNAI3|2773,DDX20|11218,1.6
GNB2|2783,CPSF4|10898,1.6
GNG11|2791,CD34|947,1.6
GNL1|2794,ABCF1|23,1.6
GOLGA5|9950,CPSF2|53981,1.6
GOLGA7|51125,FNTA|2339,1.6
GOLPH3|64083,C5orf51|285636,1.6
GON4L|54856,ARHGEF11|9826,1.6
GPBP1|65056,CWC27|10283,1.6
GPN3|51184,ACTR6|64431,1.6
GPR4|2828,CD93|22918,1.6
GPR4|2828,DLL4|54567,1.6
GPR65|8477,CD53|963,1.6
GRHL2|79977,ESRP1|54845,1.6
GRINA|2907,CYHR1|50626,1.6
GRIPAP1|56850,CCDC22|28952,1.6
GRK6|2870,DDX41|51428,1.6
GSK3A|2931,EXOSC5|56915,1.6
GTF2B|2959,BCL10|8915,1.6
GTF2H4|2968,ABCF1|23,1.6
HCLS1|3059,ABI3|51225,1.6
HDAC4|9759,ASB1|51665,1.6
HDAC6|10013,GRIPAP1|56850,1.6
HDGF|3068,CCT3|7203,1.6
HDHD2|84064,C18orf25|147339,1.6
HGS|9146,ARL16|339231,1.6
HGS|9146,CSNK1D|1453,1.6
HINT2|84681,DCTN3|11258,1.6
HIPK1|204851,DCLRE1B|64858,1.6
HLA-DMA|3108,CIITA|4261,1.6
HLA-H|3136,HLA-B|3106,1.6
HLA-H|3136,HLA-F|3134,1.6
HMBS|3145,DPAGT1|1798,1.6
HMG20A|10363,ARIH1|25820,1.6
HMG20B|10362,FZR1|51343,1.6
HMGN1|3150,DYRK1A|1859,1.6
HMGXB4|10042,EIF4ENIF1|56478,1.6
HMOX2|3163,DNAJA3|9093,1.6
HSBP1|3281,GABARAPL2|11345,1.6
HSDL1|83693,ATMIN|23300,1.6
HSDL1|83693,HSBP1|3281,1.6
HSF1|3297,ARHGAP39|80728,1.6
HSF1|3297,C8orf33|65265,1.6
HSF1|3297,DGAT1|8694,1.6
HSP90AB1|3326,BYSL|705,1.6
HSPBP1|23640,CNOT3|4849,1.6
HYOU1|10525,ARCN1|372,1.6
HYOU1|10525,DPAGT1|1798,1.6
IDH3G|3421,FAM50A|9130,1.6
IER3IP1|51124,C18orf25|147339,1.6
IFRD2|7866,BAP1|8314,1.6
IFRD2|7866,DHX30|22907,1.6
IKBKB|3551,AP3M2|10947,1.6
IKBKG|8517,FAM3A|60343,1.6
IKBKG|8517,FAM50A|9130,1.6
IMPAD1|54928,ATP6V1H|51606,1.6
INO80D|54891,CCNT2|905,1.6
INO80E|283899,FBRS|64319,1.6
INTS9|55756,CNOT7|29883,1.6
IP6K2|51447,CCDC71|64925,1.6
IPO7|10527,CTR9|9646,1.6
IREB2|3658,CLPX|10845,1.6
IRF2BP1|26145,FBXO46|23403,1.6
ISG20L2|81875,GON4L|54856,1.6
ISG20L2|81875,GPATCH4|54865,1.6
ISOC2|79763,EPN1|29924,1.6
ITGB1BP1|9270,IAH1|285148,1.6
ITGB3BP|23421,EFCAB7|84455,1.6
ITPA|3704,CENPB|1059,1.6
JAGN1|84522,ARPC4|10093,1.6
KBTBD7|84078,KBTBD6|89890,1.6
KDM4C|23081,CDC37L1|55664,1.6
KDR|3791,CDH5|1003,1.6
KEAP1|9817,CDC37|11140,1.6
KHSRP|8570,GTF2F1|2962,1.6
KIF23|9493,CCNB2|9133,1.6
KLF16|83855,DOHH|83475,1.6
KLHDC3|116138,CNPY3|10695,1.6
KRTCAP2|200185,HAX1|10456,1.6
L3MBTL2|83746,ADSL|158,1.6
LAIR1|3903,FCER1G|2207,1.6
LARP1|23367,GEMIN5|25929,1.6
LASP1|3927,CWC25|54883,1.6
LCE1E|353135,LCE1B|353132,1.6
LCE1F|353137,KPRP|448834,1.6
LCE2A|353139,LCE1D|353134,1.6
LCE2D|353141,LCE1E|353135,1.6
LCE6A|448835,LCE1E|353135,1.6
LEMD2|221496,DHX16|8449,1.6
LETMD1|25875,EIF4B|1975,1.6
LILRB4|11006,HAVCR2|84868,1.6
LIN54|132660,ENOPH1|58478,1.6
LONP1|9361,CLPP|8192,1.6
LONP2|83752,ITFG1|81533,1.6
LRRC25|126364,CSF1R|1436,1.6
LRRC47|57470,C1orf174|339448,1.6
LRRC47|57470,CDK11B|984,1.6
LSM14A|26065,GPATCH1|55094,1.6
LSM14B|149986,ADRM1|11047,1.6
LSM14B|149986,DIDO1|11083,1.6
LSM4|25804,DDX49|54555,1.6
LST1|7940,FCER1G|2207,1.6
LY86|9450,AIF1|199,1.6
LYAR|55646,GRPEL1|80273,1.6
LYPLA1|10434,ATP6V1H|51606,1.6
M6PR|4074,DDX47|51202,1.6
MAD2L1|4085,H2AFZ|3015,1.6
MADD|8567,AMBRA1|55626,1.6
MAEA|10296,ADD1|118,1.6
MAF1|84232,EEF1D|1936,1.6
MAP1LC3B|81631,ARL2BP|23568,1.6
MAP1LC3B|81631,CYB5B|80777,1.6
MAP1LC3B|81631,GABARAPL2|11345,1.6
MAPK1IP1L|93487,FBXO34|55030,1.6
MBD3|53615,C19orf25|148223,1.6
MBD5|55777,EPC2|26122,1.6
MCRS1|10445,AAAS|8086,1.6
MCRS1|10445,DDX23|9416,1.6
MDC1|9656,ABCF1|23,1.6
MDP1|145553,CHMP4A|29082,1.6
MED15|51586,LZTR1|8216,1.6
MED17|9440,ANKRD49|54851,1.6
MED17|9440,C11orf54|28970,1.6
MED17|9440,CEP57|9702,1.6
MED17|9440,CWC15|51503,1.6
MED20|9477,BYSL|705,1.6
MED24|9862,CASC3|22794,1.6
MED25|81857,EPN1|29924,1.6
MED26|9441,AKAP8|10270,1.6
MED26|9441,FAM32A|26017,1.6
MED4|29079,COG6|57511,1.6
MED4|29079,ESD|2098,1.6
MED6|10001,ISCA2|122961,1.6
MED8|112950,ERI3|79033,1.6
MED9|55090,DRG2|1819,1.6
METTL6|131965,DPH3|285381,1.6
METTL8|79828,DCAF17|80067,1.6
MFN1|55669,ACTL6A|86,1.6
MFN1|55669,DCUN1D1|54165,1.6
MFSD10|10227,CTBP1|1487,1.6
MINK1|50488,CAMTA2|23125,1.6
MKLN1|4289,CNOT4|4850,1.6
MLX|6945,DNAJC7|7266,1.6
MMRN2|79812,ESAM|90952,1.6
MORF4L1|10933,IREB2|3658,1.6
MPDU1|9526,GABARAP|11337,1.6
MPDU1|9526,MED11|400569,1.6
MPEG1|219972,CYBB|1536,1.6
MRPL14|64928,MAD2L1BP|9587,1.6
MRPL2|51069,KLC4|89953,1.6
MRPL21|219927,IGHMBP2|3508,1.6
MRPL24|79590,HAX1|10456,1.6
MRPL28|10573,MLST8|64223,1.6
MRPL3|11222,CNBP|7555,1.6
MRPL32|64983,DDX56|54606,1.6
MRPL38|64978,GALK1|2584,1.6
MRPL4|51073,FBXW9|84261,1.6
MRPL42|28977,METAP2|10988,1.6
MRPL50|54534,ERP44|23071,1.6
MRPL9|65005,HAX1|10456,1.6
MRPS10|55173,CDC5L|988,1.6
MRPS11|64963,HDDC3|374659,1.6
MRPS14|63931,METTL13|51603,1.6
MRPS15|64960,GNL2|29889,1.6
MRPS16|51021,AP3M1|26985,1.6
MRPS16|51021,DNAJB12|54788,1.6
MRPS18C|51023,MRPL1|65008,1.6
MRPS24|64951,MRPL32|64983,1.6
MRPS26|64949,IDH3B|3420,1.6
MRPS31|10240,EXOSC8|11340,1.6
MRPS34|65993,HMOX2|3163,1.6
MRPS35|60488,ERGIC2|51290,1.6
MRPS7|51081,ARMC7|79637,1.6
MRPS7|51081,GGA3|23163,1.6
MRPS7|51081,KCTD2|23510,1.6
MRPS7|51081,MIF4GD|57409,1.6
MS4A6A|64231,C1QA|712,1.6
MS4A6A|64231,CD86|942,1.6
MSL1|339287,MED24|9862,1.6
MTA1|9112,BTBD6|90135,1.6
MTCH1|23787,C6orf89|221477,1.6
MTDH|92140,ATP6V1C1|528,1.6
MTF1|4520,KPNA6|23633,1.6
MTF2|22823,FNBP1L|54874,1.6
MTMR14|64419,ATG7|10533,1.6
MTMR9|66036,MCPH1|79648,1.6
MTR|4548,AHCTF1|25909,1.6
MUS81|80198,C11orf68|83638,1.6
MUS81|80198,KAT5|10524,1.6
MYBBP1A|10514,DHX33|56919,1.6
MYO19|80179,GGNBP2|79893,1.6
MYO1C|4641,CRK|1398,1.6
MYO1F|4542,CSF1R|1436,1.6
MYO1F|4542,IL10RA|3587,1.6
NAA10|8260,FAM50A|9130,1.6
NAA30|122830,GMFB|2764,1.6
NAA40|79829,MARK2|2011,1.6
NARS|4677,C18orf25|147339,1.6
NARS|4677,DYM|54808,1.6
NCAPH|23397,BUB1|699,1.6
NCAPH|23397,CKAP2L|150468,1.6
NCBP2|22916,LSG1|55341,1.6
NCKAP1L|3071,CYBB|1536,1.6
NCKAP1L|3071,FERMT3|83706,1.6
NCKAP1L|3071,HAVCR2|84868,1.6
NCLN|56926,MBD3|53615,1.6
NDOR1|27158,FBXW5|54461,1.6
NDST2|8509,CAMK2G|818,1.6
NDUFA11|126328,ALKBH7|84266,1.6
NDUFA11|126328,MLLT1|4298,1.6
NDUFA13|51079,FKBP8|23770,1.6
NDUFA13|51079,GADD45GIP1|90480,1.6
NDUFA8|4702,DPM2|8818,1.6
NDUFA9|4704,EMG1|10436,1.6
NDUFB10|4716,GFER|2671,1.6
NDUFB6|4712,APTX|54840,1.6
NDUFB7|4713,CCDC124|115098,1.6
NDUFB7|4713,FAM32A|26017,1.6
NDUFS4|4724,MRPS36|92259,1.6
NDUFS6|4726,CLPTM1L|81037,1.6
NDUFV1|4723,NDUFS8|4728,1.6
NEDD8|4738,C14orf119|55017,1.6
NEK1|4750,CLCN3|1182,1.6
NEK9|91754,DCAF5|8816,1.6
NEURL4|84461,ACADVL|37,1.6
NEURL4|84461,DPH1|1801,1.6
NFATC3|4775,CNOT1|23019,1.6
NFIC|4782,GNA11|2767,1.6
NFKBIB|4793,MRPS12|6183,1.6
NFKBIL1|4795,EHMT2|10919,1.6
NFKBIL1|4795,GNL1|2794,1.6
NGDN|25983,DAD1|1603,1.6
NHLRC3|387921,COG6|57511,1.6
NME1|4830,LRRC59|55379,1.6
NOB1|28987,DDX19A|55308,1.6
NOL11|25926,HELZ|9931,1.6
NOL12|79159,ANKRD54|129138,1.6
NOMO3|408050,NOMO1|23420,1.6
NOP14|8602,GRPEL1|80273,1.6
NOP2|4839,COPS7A|50813,1.6
NOP2|4839,MRPL51|51258,1.6
NOP2|4839,NDUFA9|4704,1.6
NOP56|10528,IDH3B|3420,1.6
NOTCH4|4855,ARHGEF15|22899,1.6
NOTCH4|4855,BCL6B|255877,1.6
NPAT|4863,BIRC2|329,1.6
NPAT|4863,DLAT|1737,1.6
NPLOC4|55666,ARHGDIA|396,1.6
NPRL2|10641,ATRIP|84126,1.6
NSDHL|50814,IDH3G|3421,1.6
NSFL1C|55968,DDRGK1|65992,1.6
NSUN2|54888,CLPTM1L|81037,1.6
NSUN4|387338,GPBP1L1|60313,1.6
NUBP2|10101,FLYWCH1|84256,1.6
NUBP2|10101,NDUFB10|4716,1.6
NUCKS1|64710,IPO9|55705,1.6
NUDCD3|23386,DBNL|28988,1.6
NUDT1|4521,MAD1L1|8379,1.6
NUDT21|11051,BBS2|583,1.6
NUDT22|84304,GPR137|56834,1.6
NUP107|57122,CAND1|55832,1.6
NUP133|55746,ACBD3|64746,1.6
