Gene1,Gene2,Aag_Edge_Weight
UQCRHL|440567,UQCRH|7388,5.7
CDK2AP2|10263,AIP|9049,1.6
CEP76|79959,CEP192|55125,1.6
CLK4|57396,CLK1|1195,1.6
CLTA|1211,APTX|54840,1.6
CNOT7|29883,AGPAT5|55326,1.6
COL4A3BP|10087,AP3B1|8546,1.6
COL5A1|1289,COL3A1|1281,1.6
COMMD3|23412,BMI1|648,1.6
COX18|285521,ANKRD17|26057,1.6
COX7C|1350,CCNH|902,1.6
CPOX|1371,CLDND1|56650,1.6
CSDE1|7812,AHCYL1|10768,1.6
CSDE1|7812,BCAS2|10286,1.6
CSNK1G2|1455,APBA3|9546,1.6
CSNK1G2|1455,BTBD2|55643,1.6
CSNK2B|1460,C6orf47|57827,1.6
CSNK2B|1460,CLIC1|1192,1.6
CTR9|9646,BTBD10|84280,1.6
CTTNBP2NL|55917,CSDE1|7812,1.6
CUL3|8452,AAMP|14,1.6
CUL4A|8451,ARHGEF7|8874,1.6
CXorf36|79742,CD93|22918,1.6
DCP1A|55802,ACTR8|93973,1.6
DCUN1D1|54165,ATP11B|23200,1.6
DDX19A|55308,AARS|16,1.6
DHX36|170506,COPB2|9276,1.6
DHX38|9785,ATXN1L|342371,1.6
DHX38|9785,C16orf70|80262,1.6
DIS3L2|129563,COPS7B|64708,1.6
DLAT|1737,CUL5|8065,1.6
DNAJC11|55735,ATAD3A|55210,1.6
DNAJC25|548645,ALG2|85365,1.6
DNAJC9|23234,CHCHD1|118487,1.6
DOHH|83475,APBA3|9546,1.6
DOHH|83475,CSNK1G2|1455,1.6
DOLK|22845,ALG2|85365,1.6
DOT1L|84444,AP3D1|8943,1.6
DOT1L|84444,CSNK1G2|1455,1.6
DPM2|8818,CDK9|1025,1.6
DRG2|1819,COPS3|8533,1.6
DUS1L|64118,ARHGDIA|396,1.6
DUS1L|64118,CCDC137|339230,1.6
DVL2|1856,CNTROB|116840,1.6
DYNC1LI1|51143,CNOT10|25904,1.6
E2F3|1871,CDKAL1|54901,1.6
E2F4|1874,C16orf70|80262,1.6
EAF1|85403,ANKRD28|23243,1.6
EARS2|124454,DCTN5|84516,1.6
ECD|11319,DDX50|79009,1.6
EHMT1|79813,ABL1|25,1.6
EHMT1|79813,ANAPC2|29882,1.6
EIF2B1|1967,DENR|8562,1.6
EIF2B1|1967,DIABLO|56616,1.6
EIF3A|8661,ATE1|11101,1.6
EIF3M|10480,COMMD9|29099,1.6
EIF4G1|1981,ABCF3|55324,1.6
EIF5AL1|143244,C1QBP|708,1.6
ELP3|55140,CHMP7|91782,1.6
EMCN|51705,CDH5|1003,1.6
EMCN|51705,CXorf36|79742,1.6
ENY2|56943,DERL1|79139,1.6
ERCC8|1161,CWC27|10283,1.6
ERGIC3|51614,EDEM2|55741,1.6
EXOSC3|51010,CLTA|1211,1.6
EXOSC4|54512,EEF1D|1936,1.6
F11R|50848,DEDD|9191,1.6
FAM104A|84923,C17orf80|55028,1.6
FARSA|2193,ASNA1|439,1.6
FAU|2197,BANF1|8815,1.6
FBXO7|25793,EIF4ENIF1|56478,1.6
FBXW9|84261,ASNA1|439,1.6
FCER1G|2207,AIF1|199,1.6
FCER1G|2207,C1QB|713,1.6
FIBP|9158,CFL1|1072,1.6
FIZ1|84922,EPN1|29924,1.6
FKBP1A|2280,CRLS1|54675,1.6
FKBP2|2286,FAU|2197,1.6
FLII|2314,ALKBH5|54890,1.6
FLT1|2321,ANGPT2|285,1.6
FLT4|2324,CXorf36|79742,1.6
G3BP2|9908,CCNI|10983,1.6
GART|2618,CCT8|10694,1.6
GATAD2B|57459,CRTC2|200186,1.6
GBF1|8729,BTRC|8945,1.6
GIGYF1|64599,DMTF1|9988,1.6
GIMAP5|55340,ABI3|51225,1.6
GIMAP7|168537,GIMAP6|474344,1.6
GLI4|2738,CYHR1|50626,1.6
GMEB2|26205,ARFGAP1|55738,1.6
GMEB2|26205,DNAJC5|80331,1.6
GMFB|2764,EXOC5|10640,1.6
GNAI3|2773,AHCYL1|10768,1.6
GNB2|2783,COPS6|10980,1.6
GNL1|2794,CSNK2B|1460,1.6
GOLGA2|2801,FUBP3|8939,1.6
GOLGA7|51125,GINS4|84296,1.6
GOLPH3|64083,BRIX1|55299,1.6
GOLPH3|64083,FASTKD3|79072,1.6
GON4L|54856,CLK2|1196,1.6
GOT2|2806,CIAPIN1|57019,1.6
GPKOW|27238,FTSJ1|24140,1.6
GPN3|51184,ACTR6|64431,1.6
GPR4|2828,DLL4|54567,1.6
GRIPAP1|56850,ELK1|2002,1.6
GRWD1|83743,AKT1S1|84335,1.6
GTF2E2|2961,CHMP7|91782,1.6
GTF2H4|2968,GNL1|2794,1.6
GTPBP8|29083,ATG3|64422,1.6
HARS|3035,DDX41|51428,1.6
HARS2|23438,HARS|3035,1.6
HAX1|10456,DAP3|7818,1.6
HDAC3|8841,HARS2|23438,1.6
HIRA|7290,DGCR2|9993,1.6
HLA-DMB|3109,HLA-DMA|3108,1.6
HMBS|3145,DPAGT1|1798,1.6
HMG20B|10362,DOHH|83475,1.6
HMG20B|10362,FZR1|51343,1.6
HMGN1|3150,DYRK1A|1859,1.6
HMGN4|10473,ABT1|29777,1.6
HNRNPU|3192,DHX9|1660,1.6
HSBP1|3281,COX4I1|1327,1.6
HSF1|3297,CHRAC1|54108,1.6
HSF1|3297,CYC1|1537,1.6
HSF1|3297,GRINA|2907,1.6
HSP90AB1|3326,CDC5L|988,1.6
HSPA4|3308,ETF1|2107,1.6
IDH3G|3421,FAM3A|60343,1.6
IFIT3|3437,IFIT2|3433,1.6
IL10RB|3588,IFNAR1|3454,1.6
IMP3|55272,COX5A|9377,1.6
INTS2|57508,APPBP2|10513,1.6
INTS9|55756,DCTN6|10671,1.6
IREB2|3658,CLPX|10845,1.6
IRF2BP1|26145,DMWD|1762,1.6
IRF3|3661,DHX34|9704,1.6
ISCA2|122961,EIF2B2|8892,1.6
JUNB|3726,IER2|9592,1.6
KARS|3735,CFDP1|10428,1.6
KARS|3735,DHX38|9785,1.6
KARS|3735,GABARAPL2|11345,1.6
KATNB1|10300,CIAPIN1|57019,1.6
KCTD21|283219,INTS4|92105,1.6
KCTD9|54793,DCTN6|10671,1.6
KDM4C|23081,AK3|50808,1.6
KEAP1|9817,ATG4D|84971,1.6
KIAA0753|9851,ANKFY1|51479,1.6
KIAA1191|57179,FBXW11|23291,1.6
KIF14|9928,CENPF|1063,1.6
KIF22|3835,INO80E|283899,1.6
KIF23|9493,BUB1B|701,1.6
KIF5B|3799,CCNY|219771,1.6
KPNA1|3836,GTF2E1|2960,1.6
KPNA3|3839,CDADC1|81602,1.6
KRIT1|889,AKAP9|10142,1.6
KRT35|3886,AMBN|258,1.6
KRTAP13-1|140258,KRT35|3886,1.6
KRTAP19-5|337972,AMBN|258,1.6
KRTAP19-5|337972,KRTAP1-3|81850,1.6
KRTAP20-1|337975,KRTAP19-1|337882,1.6
KRTAP20-2|337976,KRTAP13-2|337959,1.6
KRTAP20-2|337976,KRTAP2-2|728279,1.6
KRTAP21-2|337978,KRTAP20-2|337976,1.6
KRTAP24-1|643803,KRT26|353288,1.6
KRTAP26-1|388818,KRTAP2-2|728279,1.6
KRTAP3-2|83897,KRTAP1-3|81850,1.6
KRTAP3-3|85293,KRTAP2-4|85294,1.6
KRTAP3-3|85293,KRTAP3-2|83897,1.6
KRTAP4-2|85291,KRTAP19-3|337970,1.6
KRTAP4-4|84616,KRT28|162605,1.6
KRTAP4-5|85289,KRTAP26-1|388818,1.6
KRTAP4-7|100132476,KRTAP24-1|643803,1.6
KRTAP4-9|100132386,KRTAP19-3|337970,1.6
KRTAP6-1|337966,KRTAP13-2|337959,1.6
KRTAP6-1|337966,KRTAP3-3|85293,1.6
KRTAP6-1|337966,KRTAP4-9|100132386,1.6
KRTAP8-1|337879,KRTAP1-3|81850,1.6
KRTAP8-1|337879,KRTAP11-1|337880,1.6
KRTAP9-2|83899,KRT26|353288,1.6
KRTAP9-2|83899,KRTAP1-3|81850,1.6
KRTAP9-2|83899,KRTAP4-9|100132386,1.6
KRTAP9-4|85280,KRTAP24-1|643803,1.6
KRTAP9-4|85280,KRTAP4-5|85289,1.6
KRTAP9-8|83901,KRTAP4-3|85290,1.6
KRTAP9-8|83901,KRTAP4-7|100132476,1.6
KRTAP9-9|81870,KRTAP26-1|388818,1.6
KRTCAP2|200185,DPM3|54344,1.6
KRTCAP2|200185,FLAD1|80308,1.6
LARP1|23367,GEMIN5|25929,1.6
LARP7|51574,INTS12|57117,1.6
LCE2B|26239,LCE1A|353131,1.6
LENG1|79165,CNOT3|4849,1.6
LEO1|123169,COPS2|9318,1.6
LETM1|3954,GRPEL1|80273,1.6
LETM1|3954,HTT|3064,1.6
LIG4|3981,ABHD13|84945,1.6
LIN37|55957,COX6B1|1340,1.6
LMNB2|84823,AP3D1|8943,1.6
LMOD1|25802,CNN1|1264,1.6
LRCH4|4034,C7orf43|55262,1.6
LRRC47|57470,DNAJC11|55735,1.6
LSM1|27257,ERLIN2|11160,1.6
LSM5|23658,CBX3|11335,1.6
LYPLA1|10434,ATP6V1H|51606,1.6
MAD2L1BP|9587,BYSL|705,1.6
MAF1|84232,COMMD5|28991,1.6
MAGOH|4116,BTF3L4|91408,1.6
MAP3K7|6885,CCNC|892,1.6
MAPK1IP1L|93487,EXOC5|10640,1.6
MAPK6|5597,LEO1|123169,1.6
MAPK9|5601,CANX|821,1.6
MAPKAPK3|7867,APEH|327,1.6
MAPKAPK5|8550,DDX54|79039,1.6
MAZ|4150,CDIPT|10423,1.6
MCPH1|79648,CCDC25|55246,1.6
MCPH1|79648,ELP3|55140,1.6
MCPH1|79648,INTS10|55174,1.6
MCRS1|10445,AAAS|8086,1.6
MDH2|4191,EIF4H|7458,1.6
MDN1|23195,CASP8AP2|9994,1.6
MED10|84246,FASTKD3|79072,1.6
MED13|9969,DCAF7|10238,1.6
MED22|6837,CIZ1|25792,1.6
MED29|55588,EID2|163126,1.6
MED4|29079,INTS6|26512,1.6
METTL6|131965,EAF1|85403,1.6
METTL8|79828,DCAF17|80067,1.6
MICALL1|85377,C22orf23|84645,1.6
MKRN1|23608,EXOC4|60412,1.6
MNAT1|4331,ACTR10|55860,1.6
MORF4L2|9643,HNRNPH2|3188,1.6
MRPL12|6182,ARHGDIA|396,1.6
MRPL12|6182,DUS1L|64118,1.6
MRPL13|28998,EBAG9|9166,1.6
MRPL15|29088,LYPLA1|10434,1.6
MRPL21|219927,IGHMBP2|3508,1.6
MRPL22|29093,MED7|9443,1.6
MRPL28|10573,GFER|2671,1.6
MRPL4|51073,CDC37|11140,1.6
MRPL43|84545,FBXL15|79176,1.6
MRPL44|65080,CUL3|8452,1.6
MRPL45|84311,MED1|5469,1.6
MRPL54|116541,CLPP|8192,1.6
MRPS14|63931,DARS2|55157,1.6
MRPS14|63931,METTL13|51603,1.6
MRPS16|51021,ASCC1|51008,1.6
MRPS17|51373,CHCHD2|51142,1.6
MRPS23|51649,COIL|8161,1.6
MRPS25|64432,CHCHD4|131474,1.6
MRPS34|65993,GFER|2671,1.6
MRPS34|65993,JMJD8|339123,1.6
MRPS36|92259,MRPL22|29093,1.6
MRPS5|64969,CIAO1|9391,1.6
MSTO1|55154,CLK2|1196,1.6
MTA1|9112,AKT1|207,1.6
MTBP|27085,ATAD2|29028,1.6
MTMR12|54545,DNAJC21|134218,1.6
MTMR14|64419,ATG7|10533,1.6
MTRF1L|54516,MRPL18|29074,1.6
MTX2|10651,METTL5|29081,1.6
MUS81|80198,CFL1|1072,1.6
MYH11|4629,LMOD1|25802,1.6
NAA15|80155,ANAPC10|10393,1.6
NAA30|122830,MAPK1IP1L|93487,1.6
NAA35|60560,IARS|3376,1.6
NAE1|8883,CBFB|865,1.6
NAPG|8774,METTL4|64863,1.6
NARS|4677,MEX3C|51320,1.6
NBR1|4077,BECN1|8678,1.6
NCBP2|22916,LSG1|55341,1.6
NCLN|56926,AP3D1|8943,1.6
NCLN|56926,LMNB2|84823,1.6
NCLN|56926,MBD3|53615,1.6
NDUFA10|4705,NCL|4691,1.6
NDUFA11|126328,GTF2F1|2962,1.6
NDUFA2|4695,DDX41|51428,1.6
NDUFA2|4695,MRPS36|92259,1.6
NDUFA6|4700,ACO2|50,1.6
NDUFB6|4712,EXOSC3|51010,1.6
NDUFB7|4713,NDUFA13|51079,1.6
NDUFB9|4715,CYC1|1537,1.6
NDUFB9|4715,ENY2|56943,1.6
NDUFC1|4717,ANAPC10|10393,1.6
NDUFC2|4718,NARS2|79731,1.6
NDUFS6|4726,BRD9|65980,1.6
NDUFS6|4726,CCT5|22948,1.6
NDUFS8|4728,AIP|9049,1.6
NEURL4|84461,DVL2|1856,1.6
NEURL4|84461,FXR2|9513,1.6
NEUROD6|63974,ATOH1|474,1.6
NFAT5|10725,CYB5B|80777,1.6
NFKBIL1|4795,C6orf47|57827,1.6
NFKBIL1|4795,EHMT2|10919,1.6
NFRKB|4798,HINFP|25988,1.6
NFX1|4799,CHMP5|51510,1.6
NGDN|25983,MRPL52|122704,1.6
NIP7|51388,KARS|3735,1.6
NIPBL|25836,GOLPH3|64083,1.6
NMT1|4836,EFTUD2|9343,1.6
NOB1|28987,EXOSC6|118460,1.6
NOC2L|26155,DNAJC11|55735,1.6
NOC2L|26155,DVL1|1855,1.6
NOL11|25926,BPTF|2186,1.6
NOL11|25926,KPNA2|3838,1.6
NOL7|51406,DTNBP1|84062,1.6
NPAT|4863,CWF19L2|143884,1.6
NPLOC4|55666,MAFG|4097,1.6
NSDHL|50814,CXorf40A|91966,1.6
NSDHL|50814,EMD|2010,1.6
NSUN2|54888,C5orf22|55322,1.6
NUBP2|10101,MRPL28|10573,1.6
NUDT15|55270,GTF2F2|2963,1.6
NUDT5|11164,HSPA14|51182,1.6
NUFIP1|26747,NUDT15|55270,1.6
NUP107|57122,CPSF6|11052,1.6
NUP155|9631,NIPBL|25836,1.6
NUP214|8021,GAPVD1|26130,1.6
NUP54|53371,G3BP2|9908,1.6
NUP88|4927,EIF5AL1|143244,1.6
NUSAP1|51203,ARHGAP11A|9824,1.6
NUSAP1|51203,KIF23|9493,1.6
NUTF2|10204,E2F4|1874,1.6
OGFOD1|55239,ARL2BP|23568,1.6
OGG1|4968,ARPC4|10093,1.6
OS9|10956,DCTN2|10540,1.6
OSBPL9|114883,EPS15|2060,1.6
OTUD4|54726,KIAA1109|84162,1.6
OVCA2|124641,DERL2|51009,1.6
OXA1L|5018,DAD1|1603,1.6
OXA1L|5018,NGDN|25983,1.6
OXSR1|9943,MYD88|4615,1.6
PACRGL|133015,DCAF16|54876,1.6
PACS2|23241,MTA1|9112,1.6
PAF1|54623,FBL|2091,1.6
PAIP1|10605,MRPS30|10884,1.6
PAIP1|10605,NIPBL|25836,1.6
PALB2|79728,DCTN5|84516,1.6
PANK2|80025,DDRGK1|65992,1.6
PAPOLA|10914,HSP90AA1|3320,1.6
PARP1|142,NUP133|55746,1.6
PBRM1|55193,APPL1|26060,1.6
PBRM1|55193,DCP1A|55802,1.6
PCDH12|51294,BCL6B|255877,1.6
PCDH12|51294,CD34|947,1.6
PCGF1|84759,HTRA2|27429,1.6
PCM1|5108,INTS10|55174,1.6
PCNA|5111,GINS1|9837,1.6
PDCD2|5134,LTV1|84946,1.6
PDCD6|10016,NSUN2|54888,1.6
PDCD7|10081,ARIH1|25820,1.6
PDCD7|10081,CLPX|10845,1.6
PDIA6|10130,NOL10|79954,1.6
PELP1|27043,NUP88|4927,1.6
PEX16|9409,NDUFS3|4722,1.6
PEX26|55670,BCL2L13|23786,1.6
PEX3|8504,PCMT1|5110,1.6
PEX5|5830,ADIPOR2|79602,1.6
PFDN1|5201,NDUFA2|4695,1.6
PHAX|51808,HSPA4|3308,1.6
PHB|5245,MRPL12|6182,1.6
PHB2|11331,PEX5|5830,1.6
PHF11|51131,CDADC1|81602,1.6
PHF20L1|51105,EFR3A|23167,1.6
PHF5A|84844,NDUFA6|4700,1.6
PHKB|5257,ITFG1|81533,1.6
PHPT1|29085,EDF1|8721,1.6
PIGM|93183,PEX19|5824,1.6
PIGN|23556,NARS|4677,1.6
PIGQ|9091,CLCN7|1186,1.6
PIH1D1|55011,NOSIP|51070,1.6
PIK3C2A|5286,NUP98|4928,1.6
PIK3CA|5290,DCUN1D1|54165,1.6
PIK3R4|30849,GFM1|85476,1.6
PISD|23761,EIF4ENIF1|56478,1.6
PITPNA|5306,DPH1|1801,1.6
PITPNA|5306,PAFAH1B1|5048,1.6
PLVAP|83483,NOVA2|4858,1.6
PMPCB|9512,ARMC10|83787,1.6
PNKP|11284,IRF3|3661,1.6
PNPT1|87178,MTIF2|4528,1.6
POFUT1|23509,PLAGL2|5326,1.6
POGZ|23126,PIP5K1A|8394,1.6
POLD2|5425,MRPS24|64951,1.6
POLL|27343,FBXW4|6468,1.6
POLR1B|84172,ANAPC1|64682,1.6
POLR1B|84172,DDX18|8886,1.6
POLR1C|9533,HSP90AB1|3326,1.6
POLR2B|5431,EXOC1|55763,1.6
POLR2C|5432,COQ9|57017,1.6
POLR2C|5432,NAE1|8883,1.6
POLR2D|5433,ERCC3|2071,1.6
POLR2E|5434,GPX4|2879,1.6
POLR2E|5434,OAZ1|4946,1.6
POLR2J|5439,COPS6|10980,1.6
POLR3F|10621,ESF1|51575,1.6
POLR3F|10621,GZF1|64412,1.6
POM121C|100101267,BAZ1B|9031,1.6
POMP|51371,MTIF3|219402,1.6
POP7|10248,ALKBH4|54784,1.6
PPA2|27068,AIMP1|9255,1.6
PPAN|56342,KRI1|65095,1.6
PPCDC|60490,COMMD4|54939,1.6
PPIA|5478,DDX56|54606,1.6
PPIB|5479,PDIA3|2923,1.6
PPIG|9360,CIR1|9541,1.6
PPIL1|51645,MTCH1|23787,1.6
PPIP5K2|23262,APC|324,1.6
PPME1|51400,C2CD3|26005,1.6
PPP1CC|5501,MAPKAPK5|8550,1.6
PPP1R2|5504,ACAP2|23527,1.6
PPP1R7|5510,ATG4B|23192,1.6
PPP2CB|5516,CNOT7|29883,1.6
PPP2R2A|5520,CCDC25|55246,1.6
PPP2R5C|5527,ATXN3|4287,1.6
PPP3R1|5534,KCMF1|56888,1.6
PPP6C|5537,MAPKAP1|79109,1.6
PQBP1|10084,OTUD5|55593,1.6
PRAMEF1|65121,MBD3L2|125997,1.6
PRAMEF2|65122,PRAMEF1|65121,1.6
PRAMEF4|400735,LEUTX|342900,1.6
PRAMEF8|391002,PRAMEF13|400736,1.6
PRCC|5546,DAP3|7818,1.6
PRCC|5546,GPATCH4|54865,1.6
PRELID1|27166,GRK6|2870,1.6
PRELID1|27166,HIGD2A|192286,1.6
PRELID1|27166,LMAN2|10960,1.6
PRKRA|8575,MTX2|10651,1.6
PRMT5|10419,CHD8|57680,1.6
PRMT7|54496,NUTF2|10204,1.6
PRPF3|9129,MRPL9|65005,1.6
PRPF31|26121,EPN1|29924,1.6
PRPF31|26121,LENG1|79165,1.6
PRPF38B|55119,CAPZA1|829,1.6
PRPF4|9128,DDX31|64794,1.6
PRPF8|10594,GLOD4|51031,1.6
PRR12|57479,AP2A1|160,1.6
PSMA1|5682,BTBD10|84280,1.6
PSMA1|5682,GTF2H1|2965,1.6
PSMA2|5683,MRPL32|64983,1.6
PSMA2|5683,PPIA|5478,1.6
PSMA4|5685,COX5A|9377,1.6
PSMA6|5687,PSMA3|5684,1.6
PSMA7|5688,CSTF1|1477,1.6
PSMB1|5689,DYNLT1|6993,1.6
PSMB6|5694,MPDU1|9526,1.6
PSMB6|5694,PHF23|79142,1.6
PSMC2|5701,PDAP1|11333,1.6
PSMC5|5705,GPS1|2873,1.6
PSMC5|5705,MRPS7|51081,1.6
PSMD10|5716,C1GALT1C1|29071,1.6
PSMD10|5716,HNRNPH2|3188,1.6
PSMD13|5719,PSMC3|5702,1.6
PSMD4|5710,JTB|10899,1.6
PSME3|10197,BECN1|8678,1.6
PSMF1|9491,MRPS26|64949,1.6
PSMF1|9491,NOP56|10528,1.6
PTCD1|26024,CPSF4|10898,1.6
PTPMT1|114971,ARFGAP2|84364,1.6
PTPN2|5771,AFG3L2|10939,1.6
PTPN23|25930,DHX30|22907,1.6
PTPRA|5786,ATRN|8455,1.6
PUF60|22827,GPAA1|8733,1.6
PUF60|22827,GRINA|2907,1.6
PUM2|23369,ATAD2B|54454,1.6
PUM2|23369,BIRC6|57448,1.6
PUS7|54517,DNAJC2|27000,1.6
PWP1|11137,METAP2|10988,1.6
PYGO2|90780,CRTC2|200186,1.6
QRSL1|55278,ATG5|9474,1.6
QRSL1|55278,C6orf203|51250,1.6
R3HCC1|203069,MCPH1|79648,1.6
RAB11B|9230,PIN1|5300,1.6
RAB12|201475,NAPG|8774,1.6
RAB1A|5861,ERLEC1|27248,1.6
RAB1A|5861,PNO1|56902,1.6
RAB2A|5862,IMPAD1|54928,1.6
RAB3GAP2|25782,ARID4B|51742,1.6
RAB5C|5878,PSME3|10197,1.6
RAB7A|7879,KPNA1|3836,1.6
RABEP1|9135,PITPNA|5306,1.6
RAD1|5810,C5orf51|285636,1.6
RAD1|5810,MTMR12|54545,1.6
RAD17|5884,MRPS27|23107,1.6
RAD18|56852,BRPF1|7862,1.6
RAD21|5885,ATAD2|29028,1.6
RAD51|5888,OIP5|11339,1.6
RAD51AP1|10635,FOXM1|2305,1.6
RAG2|5897,GJD2|57369,1.6
RALY|22913,CDK5RAP1|51654,1.6
RAN|5901,PTGES3|10728,1.6
RANBP1|5902,DGCR6L|85359,1.6
RANBP3|8498,CLPP|8192,1.6
RANBP6|26953,KDM4C|23081,1.6
RARS2|57038,CCNC|892,1.6
RAVER1|125950,CDC37|11140,1.6
RBAK|57786,PMS2|5395,1.6
RBCK1|10616,PSMF1|9491,1.6
RBM15B|29890,CCDC71|64925,1.6
RBM15B|29890,QRICH1|54870,1.6
RBM18|92400,RAB14|51552,1.6
RBM22|55696,HDAC3|8841,1.6
RBM27|54439,GEMIN5|25929,1.6
RBM5|10181,NPRL2|10641,1.6
REG1B|5968,PNLIP|5406,1.6
RER1|11079,NOC2L|26155,1.6
REXO1|57455,DOT1L|84444,1.6
REXO1|57455,POLRMT|5442,1.6
REXO2|25996,RBM7|10179,1.6
REXO4|57109,DDX31|64794,1.6
REXO4|57109,MED22|6837,1.6
REXO4|57109,PMPCA|23203,1.6
REXO4|57109,PTGES2|80142,1.6
RFC1|5981,PDS5A|23244,1.6
RFC4|5984,DNAJB11|51726,1.6
RFNG|5986,HGS|9146,1.6
RFXANK|8625,COPE|11316,1.6
RFXANK|8625,DDX49|54555,1.6
RHOA|387,APEH|327,1.6
RHOJ|57381,EMCN|51705,1.6
RHOT1|55288,C17orf75|64149,1.6
RIC8A|60626,PSMD13|5719,1.6
RICTOR|253260,C5orf51|285636,1.6
RIOK1|83732,PAK1IP1|55003,1.6
RIPK2|8767,OSGIN2|734,1.6
RNASEH2B|79621,KPNA3|3839,1.6
RNASEK|440400,EIF5A|1984,1.6
RNASEK|440400,PHF23|79142,1.6
RNF114|55905,DDX27|55661,1.6
RNF123|63891,DHX30|22907,1.6
RNF126|55658,CDC34|997,1.6
RNF126|55658,REXO1|57455,1.6
RNF166|115992,CTU2|348180,1.6
RNF167|26001,MED11|400569,1.6
RNF170|81790,HOOK3|84376,1.6
RNF185|91445,LIMK2|3985,1.6
RNF185|91445,PES1|23481,1.6
RNF214|257160,BUD13|84811,1.6
RNF219|79596,FBXL3|26224,1.6
RNF31|55072,PSME1|5720,1.6
RNF31|55072,PSME2|5721,1.6
RNF38|152006,DCAF10|79269,1.6
RNF40|9810,ATXN2L|11273,1.6
RNF40|9810,BCKDK|10295,1.6
RNF6|6049,PAN3|255967,1.6
RNMT|8731,AFG3L2|10939,1.6
RNMT|8731,CHMP1B|57132,1.6
RNMT|8731,PTPN2|5771,1.6
RNPS1|10921,NDUFB10|4716,1.6
RPA1|6117,GEMIN4|50628,1.6
RPAIN|84268,C1QBP|708,1.6
RPAIN|84268,KIAA0753|9851,1.6
RPF1|80135,DNTTIP2|30836,1.6
RPF2|84154,GTF3C6|112495,1.6
RPL10A|4736,BTF3|689,1.6
RPL10A|4736,EEF1A1|1915,1.6
RPL13|6137,APRT|353,1.6
RPL13A|23521,RPL10|6134,1.6
RPL18|6141,RPL11|6135,1.6
RPL18|6141,RPL12|6136,1.6
RPL22|6146,PARK7|11315,1.6
RPL23A|6147,RPL19|6143,1.6
RPL26L1|51121,MRPL22|29093,1.6
RPL3|6122,EEF1A1|1915,1.6
RPL3|6122,RPL12|6136,1.6
RPL36|25873,NDUFA11|126328,1.6
RPL38|6169,RPL27|6155,1.6
RPL5|6125,RPL12|6136,1.6
RPL6|6128,BRAP|8315,1.6
RPL6|6128,NACA|4666,1.6
RPL7|6129,RPL10A|4736,1.6
RPL7A|6130,REXO4|57109,1.6
RPL7L1|285855,CDC5L|988,1.6
RPL7L1|285855,PPP2R5D|5528,1.6
RPL8|6132,CYC1|1537,1.6
RPP30|10556,CWF19L1|55280,1.6
RPRD1B|58490,DHX35|60625,1.6
RPRD1B|58490,RALGAPB|57148,1.6
RPRD2|23248,APH1A|51107,1.6
RPRD2|23248,ARNT|405,1.6
RPS19|6223,FBL|2091,1.6
RPS19|6223,RPL18|6141,1.6
RPS19|6223,RPS11|6205,1.6
RPS23|6228,EEF1A1|1915,1.6
RPS3|6188,CLNS1A|1207,1.6
RPS3|6188,RPL10A|4736,1.6
RPS3|6188,RPL3|6122,1.6
RPS4X|6191,RPL11|6135,1.6
RPS6KB2|6199,NDUFS8|4728,1.6
RPS8|6202,RPL12|6136,1.6
RPS8|6202,RPL13A|23521,1.6
RPS8|6202,RPL29|6159,1.6
RPS8|6202,RPS18|6222,1.6
RPS9|6203,RPL10A|4736,1.6
RPS9|6203,RPS13|6207,1.6
RPS9|6203,RPS19|6223,1.6
RPS9|6203,RPS8|6202,1.6
RPUSD1|113000,PGP|283871,1.6
RPUSD1|113000,RNPS1|10921,1.6
RRAGA|10670,HAUS6|54801,1.6
RRN3|54700,PDXDC1|23042,1.6
RSAD2|91543,CMPK2|129607,1.6
RSF1|51773,C2CD3|26005,1.6
RSF1|51773,CLNS1A|1207,1.6
RTN4IP1|84816,ATG5|9474,1.6
RUVBL2|10856,POLD1|5424,1.6
RUVBL2|10856,PPP2R1A|5518,1.6
RUVBL2|10856,PRPF31|26121,1.6
RXRB|6257,RING1|6015,1.6
SAAL1|113174,EIF3F|8665,1.6
SAP18|10284,MTIF3|219402,1.6
SAP30BP|29115,GGA3|23163,1.6
SARNP|84324,CNPY2|10330,1.6
SART3|9733,POLR3B|55703,1.6
SART3|9733,PPP1CC|5501,1.6
SASS6|163786,MTF2|22823,1.6
SBF2|81846,PIK3C2A|5286,1.6
SCAF1|58506,PPP2R1A|5518,1.6
SCAMP3|10067,DAP3|7818,1.6
SCAMP3|10067,FAM189B|10712,1.6
SCNM1|79005,PI4KB|5298,1.6
SCNM1|79005,PRPF3|9129,1.6
SCO1|6341,ELAC2|60528,1.6
SCOC|60592,ANAPC10|10393,1.6
SCYL1|57410,CFL1|1072,1.6
SCYL1|57410,FAM89B|23625,1.6
SDF4|51150,DDOST|1650,1.6
SDHAF1|644096,ALKBH6|84964,1.6
SDHC|6391,DUSP12|11266,1.6
SEC13|6396,BRPF1|7862,1.6
SEC13|6396,RPUSD3|285367,1.6
SEC23B|10483,CRNKL1|51340,1.6
SEC23B|10483,CSNK2A1|1457,1.6
SEC23B|10483,RBBP9|10741,1.6
SEC24B|10427,DNAJB14|79982,1.6
SEC24C|9632,ECD|11319,1.6
SEC63|11231,CCNC|892,1.6
SENP3|26168,GEMIN4|50628,1.6
SENP3|26168,PHF23|79142,1.6
SENP5|205564,NCBP2|22916,1.6
SERF2|10169,DNAJC17|55192,1.6
