Gene1,Gene2,Aag_Edge_Weight
TRAFD1|10906,MAPKAPK5|8550,1.6
TRAPPC2L|51693,TMEM208|29100,1.6
TRAPPC6B|122553,PNN|5411,1.6
TRIM16L|147166,TRIM16|10626,1.6
TRIM28|10155,PRMT1|3276,1.6
TRIM33|51592,RSBN1|54665,1.6
TRIM35|23087,CCDC25|55246,1.6
TRIM48|79097,LEUTX|342900,1.6
TRIP4|9325,SNX1|6642,1.6
TROAP|10024,PIF1|80119,1.6
TRPT1|83707,DNAJC4|3338,1.6
TRRAP|8295,BAZ1B|9031,1.6
TRRAP|8295,POM121|9883,1.6
TSEN54|283989,KCTD2|23510,1.6
TSEN54|283989,LLGL2|3993,1.6
TSNAX|7257,TFB2M|64216,1.6
TSNAX|7257,TROVE2|6738,1.6
TUBG1|7283,PSME3|10197,1.6
TUBG2|27175,TUBG1|7283,1.6
TUBGCP2|10844,PPP2R2D|55844,1.6
TUBGCP3|10426,RBM26|64062,1.6
TUBGCP6|85378,BRD1|23774,1.6
TUFM|7284,EARS2|124454,1.6
TXNDC17|84817,EIF5A|1984,1.6
TXNL1|9352,IER3IP1|51124,1.6
TXNL4B|54957,DHX38|9785,1.6
TYK2|7297,KEAP1|9817,1.6
TYK2|7297,MRPL4|51073,1.6
TYROBP|7305,C1QB|713,1.6
TYROBP|7305,HAVCR2|84868,1.6
TYROBP|7305,TNFAIP8L2|79626,1.6
U2AF2|11338,STRN4|29888,1.6
UBA2|10054,GPATCH1|55094,1.6
UBA52|7311,FKBP8|23770,1.6
UBE2A|7319,PGRMC1|10857,1.6
UBE2C|11065,AURKA|6790,1.6
UBE2C|11065,TPX2|22974,1.6
UBE2J2|118424,B3GALT6|126792,1.6
UBE2J2|118424,NOC2L|26155,1.6
UBE2L3|7332,PPIL2|23759,1.6
UBE2N|7334,CCDC59|29080,1.6
UBE2O|63893,EXOC7|23265,1.6
UBE2V1|7335,STAU1|6780,1.6
UBE2W|55284,ARMC1|55156,1.6
UBE3C|9690,LMBR1|64327,1.6
UBN1|29855,DNAJA3|9093,1.6
UBN1|29855,GLYR1|84656,1.6
UBN1|29855,PDPK1|5170,1.6
UBQLN1|29979,RAB14|51552,1.6
UBR5|51366,ATP6V1C1|528,1.6
UFM1|51569,COG3|83548,1.6
UFM1|51569,NAA16|79612,1.6
UFSP2|55325,FRG1|2483,1.6
UFSP2|55325,ING2|3622,1.6
UGT1A8|54576,SLC17A4|10050,1.6
UMPS|7372,MCM2|4171,1.6
UPRT|139596,RLIM|51132,1.6
UQCRC1|7384,NCKIPSD|51517,1.6
UQCRC2|7385,TUFM|7284,1.6
URB2|9816,TAF5L|27097,1.6
USF2|7392,TMEM147|10430,1.6
USP14|9097,SMCHD1|23347,1.6
USP22|23326,MAP2K3|5606,1.6
USP32|84669,MED13|9969,1.6
USP48|84196,HP1BP3|50809,1.6
USP7|7874,PARN|5073,1.6
USP7|7874,RRN3|54700,1.6
VDAC3|7419,FNTA|2339,1.6
VEGFB|7423,TRPT1|83707,1.6
VPS25|84313,PSME3|10197,1.6
VPS26A|9559,DDX50|79009,1.6
VPS28|51160,MAF1|84232,1.6
VPS28|51160,PUF60|22827,1.6
VPS37A|137492,GTF2E2|2961,1.6
VPS37A|137492,KCTD9|54793,1.6
VPS37A|137492,MTMR9|66036,1.6
VPS45|11311,LYSMD1|388695,1.6
VPS4A|27183,PDF|64146,1.6
VPS4A|27183,TERF2|7014,1.6
VPS4B|9525,SMAD2|4087,1.6
VPS72|6944,PSMB4|5692,1.6
VPS72|6944,UBE2Q1|55585,1.6
VPS72|6944,VPS45|11311,1.6
VPS8|23355,DVL3|1857,1.6
VSIG4|11326,C1QB|713,1.6
VSIG4|11326,CD163|9332,1.6
VTA1|51534,TBPL1|9519,1.6
VWF|7450,ESAM|90952,1.6
VWF|7450,PCDH12|51294,1.6
VWF|7450,ROBO4|54538,1.6
WAC|51322,STAM|8027,1.6
WDR1|9948,RNF4|6047,1.6
WDR11|55717,EIF3A|8661,1.6
WDR12|55759,NDUFS1|4719,1.6
WDR13|64743,UXT|8409,1.6
WDR20|91833,RCOR1|23186,1.6
WDR24|84219,NUBP2|10101,1.6
WDR3|10885,POLR1B|84172,1.6
WDR46|9277,BYSL|705,1.6
WDR7|23335,PIGN|23556,1.6
WDR75|84128,PMS1|5378,1.6
WDR92|116143,PNO1|56902,1.6
XPO6|23214,TBC1D10B|26000,1.6
XPO6|23214,TUFM|7284,1.6
XPO7|23039,INTS10|55174,1.6
XRCC6|2547,RANGAP1|5905,1.6
YAF2|10138,PPHLN1|51535,1.6
YBX1|4904,EBNA1BP2|10969,1.6
YBX1|4904,PABPC4|8761,1.6
YEATS2|55689,DVL3|1857,1.6
YEATS2|55689,EIF4G1|1981,1.6
YES1|7525,SEH1L|81929,1.6
YIPF3|25844,MRPS18A|55168,1.6
YIPF5|81555,PRRC1|133619,1.6
YME1L1|10730,GTPBP4|23560,1.6
YME1L1|10730,WAC|51322,1.6
YTHDF3|253943,ARFGEF1|10565,1.6
YTHDF3|253943,RB1CC1|9821,1.6
YWHAB|7529,SERINC3|10955,1.6
YWHAG|7532,BAZ1B|9031,1.6
YY1|7528,CCNK|8812,1.6
ZBED4|9889,ALG12|79087,1.6
ZBED4|9889,SBF1|6305,1.6
ZBTB17|7709,FBXO42|54455,1.6
ZBTB41|360023,ADSS|159,1.6
ZBTB48|3104,RER1|11079,1.6
ZC3H11A|9877,AHCTF1|25909,1.6
ZC3H11A|9877,ANGEL2|90806,1.6
ZC3H4|23211,STRN4|29888,1.6
ZC3H7A|29066,GSPT1|2935,1.6
ZCCHC10|54819,PPP2CA|5515,1.6
ZCCHC17|51538,SNRNP40|9410,1.6
ZCCHC3|85364,PSMF1|9491,1.6
ZDHHC16|84287,NDUFB8|4714,1.6
ZFAND2B|130617,DNAJB2|3300,1.6
ZFAND6|54469,ETFA|2108,1.6
ZFP36|7538,DUSP1|1843,1.6
ZFYVE27|118813,PI4K2A|55361,1.6
ZGPAT|84619,ARFRP1|10139,1.6
ZKSCAN2|342357,LCMT1|51451,1.6
ZMPSTE24|10269,CAP1|10487,1.6
ZMYM2|7750,PAN3|255967,1.6
ZMYM4|9202,ZMYM1|79830,1.6
ZNF230|7773,ZNF226|7769,1.6
ZNF276|92822,TAF1C|9013,1.6
ZNF30|90075,ZNF181|339318,1.6
ZNF343|79175,CSNK2A1|1457,1.6
ZNF343|79175,PTPRA|5786,1.6
ZNF354B|117608,ZNF354A|6940,1.6
ZNF384|171017,NCAPD2|9918,1.6
ZNF410|57862,DLST|1743,1.6
ZNF431|170959,ZNF100|163227,1.6
ZNF44|51710,ZNF433|163059,1.6
ZNF441|126068,ZNF136|7695,1.6
ZNF442|79973,ZNF441|126068,1.6
ZNF45|7596,ZNF180|7733,1.6
ZNF45|7596,ZNF226|7769,1.6
ZNF470|388566,ZNF260|339324,1.6
ZNF507|22847,GPATCH1|55094,1.6
ZNF517|340385,CYHR1|50626,1.6
ZNF529|57711,ZNF345|25850,1.6
ZNF529|57711,ZNF382|84911,1.6
ZNF530|348327,ZNF134|7693,1.6
ZNF543|125919,ZNF304|57343,1.6
ZNF564|163050,HOOK2|29911,1.6
ZNF566|84924,ZNF470|388566,1.6
ZNF574|64763,STRN4|29888,1.6
ZNF598|90850,TRAF7|84231,1.6
ZNF614|80110,ZNF432|9668,1.6
ZNF628|89887,ZNF579|163033,1.6
ZNF629|23361,ZNF48|197407,1.6
ZNF668|79759,FBRS|64319,1.6
ZNF680|340252,ZNF107|51427,1.6
ZNF688|146542,TBC1D10B|26000,1.6
ZNF696|79943,MAF1|84232,1.6
ZNF696|79943,ZNF16|7564,1.6
ZNF696|79943,ZNF517|340385,1.6
ZNF7|7553,CPSF1|29894,1.6
ZNF7|7553,LRRC14|9684,1.6
ZNF7|7553,PUF60|22827,1.6
ZNF700|90592,ZNF20|7568,1.6
ZNF706|51123,AZIN1|51582,1.6
ZNF707|286075,CYHR1|50626,1.6
ZNF707|286075,LRRC14|9684,1.6
ZNF764|92595,ZNF747|65988,1.6
ZNF768|79724,FBXL19|54620,1.6
ZNF786|136051,ZNF777|27153,1.6
ZNF805|390980,ZNF543|125919,1.6
ZNF805|390980,ZNF548|147694,1.6
ZNF823|55552,ZNF799|90576,1.6
ZNF845|91664,ZNF701|55762,1.6
ZNF862|643641,GIGYF1|64599,1.6
ZWINT|11130,CDK1|983,1.6
ZZEF1|23140,VPS53|55275,1.6
ACBD5|91452,ABI1|10006,1.5
ACSM2B|348158,ACSM2A|123876,1.5
ACTG2|72,ACTA2|59,1.5
ALG3|10195,ABCF3|55324,1.5
AP3M1|26985,ANXA7|310,1.5
ARFGAP1|55738,ADRM1|11047,1.5
ARFGAP2|84364,ACP2|53,1.5
ARMC1|55156,ARFGEF1|10565,1.5
ASH1L|55870,ARHGEF11|9826,1.5
ATAD3B|83858,ATAD3A|55210,1.5
ATPAF2|91647,ALKBH5|54890,1.5
BTBD7|55727,ATXN3|4287,1.5
BUD31|8896,ARPC1A|10552,1.5
C17orf80|55028,BPTF|2186,1.5
CANX|821,ANKHD1|54882,1.5
CASP1|834,CARD16|114769,1.5
CCDC137|339230,ANAPC11|51529,1.5
CCL4|6351,CCL3|6348,1.5
CCNH|902,BTF3|689,1.5
CD14|929,C3AR1|719,1.5
CD2|914,CCR5|1234,1.5
CD86|942,C1QC|714,1.5
CENPF|1063,ASPM|259266,1.5
CENPL|91687,CENPF|1063,1.5
CENPT|80152,CDK10|8558,1.5
CHMP7|91782,ATP6V1B2|526,1.5
CLEC18B|497190,CLEC18A|348174,1.5
CLTC|1213,APPBP2|10513,1.5
CLTC|1213,CCDC47|57003,1.5
CNOT1|23019,ADAT1|23536,1.5
CNOT7|29883,CHMP7|91782,1.5
CNST|163882,ARID4B|51742,1.5
COMMD3|23412,BMI1|648,1.5
COPS5|10987,ARMC1|55156,1.5
COX6A1|1337,ARPC3|10094,1.5
COX6B1|1340,COX5B|1329,1.5
COX7C|1350,CCNH|902,1.5
CPSF4|10898,ARPC1A|10552,1.5
CSNK1G2|1455,AP3D1|8943,1.5
CUL1|8454,ABCF2|10061,1.5
CUL4A|8451,ABHD13|84945,1.5
CUL4A|8451,CDC16|8881,1.5
CXCR3|2833,CCR5|1234,1.5
CYHR1|50626,COMMD5|28991,1.5
CYTH4|27128,ARHGAP9|64333,1.5
CYTH4|27128,CSF1R|1436,1.5
DCTPP1|79077,CD2BP2|10421,1.5
DCUN1D2|55208,CDC16|8881,1.5
DDX10|1662,AASDHPPT|60496,1.5
DDX24|57062,CPSF2|53981,1.5
DDX5|1655,DCAF7|10238,1.5
DEDD|9191,DCAF8|50717,1.5
DEK|7913,CDC5L|988,1.5
DENND4B|9909,CLK2|1196,1.5
DEPDC1|55635,CDCA5|113130,1.5
DGKQ|1609,CTBP1|1487,1.5
DHX34|9704,CNOT3|4849,1.5
DHX40|79665,DCAF7|10238,1.5
DLGAP5|9787,DEPDC1|55635,1.5
DNAJA3|9093,ALG1|56052,1.5
DNAJC16|23341,CASP9|842,1.5
DNAJC19|131118,ABCF3|55324,1.5
DNAJC19|131118,ACTL6A|86,1.5
DNASE1|1773,CREBBP|1387,1.5
DUS4L|11062,CBLL1|79872,1.5
DYNC1H1|1778,CDC42BPB|9578,1.5
DYRK1A|1859,BRWD1|54014,1.5
E4F1|1877,ANKS3|124401,1.5
EDC4|23644,ACD|65057,1.5
EDC4|23644,DDX19A|55308,1.5
EED|8726,CREBZF|58487,1.5
EEF1B2|1933,EEF1A1|1915,1.5
EFTUD2|9343,DHX8|1659,1.5
EHMT1|79813,ANAPC2|29882,1.5
EHMT1|79813,CAMSAP1|157922,1.5
EIF2B5|8893,ALG3|10195,1.5
EIF3D|8664,ADSL|158,1.5
EIF3G|8666,CDC37|11140,1.5
EIF4A1|1973,C1QBP|708,1.5
EIF4E|1977,AP1AR|55435,1.5
EIF4G2|1982,CAPRIN1|4076,1.5
EIF5A|1984,EIF4A1|1973,1.5
ELAC2|60528,ATPAF2|91647,1.5
ELL|8178,DDX49|54555,1.5
ELP4|26610,DNAJC24|120526,1.5
ENY2|56943,COX6C|1345,1.5
EPN1|29924,DHX34|9704,1.5
EPS15L1|58513,BRD4|23476,1.5
ESAM|90952,CD93|22918,1.5
EXOSC1|51013,CWF19L1|55280,1.5
EXOSC6|118460,DDX19A|55308,1.5
FAM118B|79607,EI24|9538,1.5
FAM76B|143684,AASDHPPT|60496,1.5
FAM76B|143684,ANKRD49|54851,1.5
FAM76B|143684,CREBZF|58487,1.5
FAM91A1|157769,ATP6V1C1|528,1.5
FANCA|2175,CDT1|81620,1.5
FARSA|2193,ASNA1|439,1.5
FASTKD5|60493,CSNK2A1|1457,1.5
FBL|2091,EIF3K|27335,1.5
FBXL14|144699,DCP1B|196513,1.5
FBXL14|144699,ERC1|23085,1.5
FBXL6|26233,EXOSC4|54512,1.5
FBXO38|81545,FAF2|23197,1.5
FBXO7|25793,EIF4ENIF1|56478,1.5
FBXW4|6468,CUEDC2|79004,1.5
FCF1|51077,DLST|1743,1.5
FCGR1B|2210,C1QB|713,1.5
FERMT3|83706,CD4|920,1.5
FERMT3|83706,DOK2|9046,1.5
FIZ1|84922,CNOT3|4849,1.5
FLII|2314,ELAC2|60528,1.5
FLT4|2324,CXorf36|79742,1.5
FOS|2353,DUSP1|1843,1.5
FOS|2353,EGR1|1958,1.5
FTSJ3|117246,DDX42|11325,1.5
FXR1|8087,DCUN1D1|54165,1.5
FXR2|9513,CNTROB|116840,1.5
FXR2|9513,EIF4A1|1973,1.5
GABARAP|11337,DERL2|51009,1.5
GADD45GIP1|90480,ELOF1|84337,1.5
GADD45GIP1|90480,FARSA|2193,1.5
GAPDH|2597,ALDOA|226,1.5
GATAD1|57798,DMTF1|9988,1.5
GCDH|2639,GADD45GIP1|90480,1.5
GEMIN7|79760,CLPTM1|1209,1.5
GET4|51608,EIF3B|8662,1.5
GGTLC2|91227,GGTLC1|92086,1.5
GLRX3|10539,BCCIP|56647,1.5
GLRX3|10539,ECHS1|1892,1.5
GOLGA1|2800,GLE1|2733,1.5
GOLGA5|9950,CCNK|8812,1.5
GOLPH3|64083,DNAJC21|134218,1.5
GON4L|54856,CLK2|1196,1.5
GOSR2|9570,EFTUD2|9343,1.5
GPATCH8|23131,CCDC43|124808,1.5
GPN1|11321,CEBPZ|10153,1.5
GPN1|11321,CPSF3|51692,1.5
GPS1|2873,CCDC137|339230,1.5
GRB2|2885,CASKIN2|57513,1.5
GSPT1|2935,C16orf72|29035,1.5
GSTZ1|2954,ADCK1|57143,1.5
GTF2E2|2961,BIN3|55909,1.5
H2AFY|9555,CTNNA1|1495,1.5
H3F3C|440093,GRB2|2885,1.5
HAVCR2|84868,CSF1R|1436,1.5
HEATR1|55127,DDX18|8886,1.5
HIST2H2BF|440689,HIST2H2BE|8349,1.5
HLA-DRA|3122,CIITA|4261,1.5
HLA-DRB1|3123,HLA-DMA|3108,1.5
HLA-F|3134,HLA-E|3133,1.5
HLA-H|3136,HLA-C|3107,1.5
HLA-H|3136,HLA-E|3133,1.5
HOOK3|84376,FNTA|2339,1.5
HOXB4|3214,HOXB3|3213,1.5
HPS6|79803,CUEDC2|79004,1.5
HSPA14|51182,CDC123|8872,1.5
HSPA9|3313,ETF1|2107,1.5
HSPBP1|23640,EPN1|29924,1.5
IARS2|55699,EPRS|2058,1.5
IFIT3|3437,IFI44L|10964,1.5
IMMT|10989,CCT4|10575,1.5
INTS10|55174,BIN3|55909,1.5
INTS9|55756,BIN3|55909,1.5
INTS9|55756,CNOT7|29883,1.5
INTS9|55756,GTF2E2|2961,1.5
ISCA2|122961,EAPP|55837,1.5
ITGB2|3689,FERMT3|83706,1.5
ITGB2|3689,HAVCR2|84868,1.5
JRKL|8690,CEP57|9702,1.5
JTB|10899,CRTC2|200186,1.5
JTB|10899,HAX1|10456,1.5
KCTD2|23510,EXOC7|23265,1.5
KDM5A|5927,ERC1|23085,1.5
KDR|3791,EXOC3L2|90332,1.5
KHSRP|8570,GTF2F1|2962,1.5
KIAA0391|9692,FKBP3|2287,1.5
KIF11|3832,DNAJC9|23234,1.5
KIF18B|146909,ASF1B|55723,1.5
KIF18B|146909,DBF4B|80174,1.5
KIF23|9493,CCNB2|9133,1.5
KIF23|9493,FAM83D|81610,1.5
KIF2A|3796,IPO11|51194,1.5
KIF2C|11004,GTSE1|51512,1.5
KIFC1|3833,CDCA8|55143,1.5
KIFC1|3833,DLGAP5|9787,1.5
KIFC1|3833,KIF18B|146909,1.5
KLHL12|59349,ADIPOR1|51094,1.5
KLHL24|54800,DCUN1D1|54165,1.5
KRT35|3886,KPRP|448834,1.5
KRT73|319101,KRT26|353288,1.5
KRTAP4-7|100132476,KRTAP4-12|83755,1.5
KRTAP9-4|85280,KRTAP4-4|84616,1.5
LAIR1|3903,C1QA|712,1.5
LAPTM5|7805,AIF1|199,1.5
LAPTM5|7805,C1QA|712,1.5
LAPTM5|7805,GMFG|9535,1.5
LARP4|113251,ATF1|466,1.5
LARP4B|23185,GTPBP4|23560,1.5
LCE1A|353131,KPRP|448834,1.5
LCE1B|353132,CHRNB3|1142,1.5
LENG1|79165,EPN1|29924,1.5
LEPROTL1|23484,BIN3|55909,1.5
LETM1|3954,GRPEL1|80273,1.5
LMBR1|64327,CUL1|8454,1.5
LPAR2|9170,GMIP|51291,1.5
LPXN|9404,LCP2|3937,1.5
LRRC14|9684,ADCK5|203054,1.5
LSM6|11157,ANAPC10|10393,1.5
LST1|7940,FERMT3|83706,1.5
LY86|9450,LAPTM5|7805,1.5
LZTS2|84445,FBXW4|6468,1.5
M6PR|4074,DDX47|51202,1.5
MAD2L1|4085,CCNA2|890,1.5
MAEA|10296,ADD1|118,1.5
MAF1|84232,EEF1D|1936,1.5
MAF1|84232,GRINA|2907,1.5
MAGEF1|64110,DNAJC19|131118,1.5
MAGT1|84061,HSP90B1|7184,1.5
MAP2K2|5605,CSNK1G2|1455,1.5
MAPK14|1432,BRPF3|27154,1.5
MAPK1IP1L|93487,GMFB|2764,1.5
MAPK6|5597,ARPP19|10776,1.5
MARK4|57787,BLOC1S3|388552,1.5
MASTL|84930,CUL2|8453,1.5
MAZ|4150,FBRS|64319,1.5
MCM10|55388,EXO1|9156,1.5
MCM3|4172,MCM2|4171,1.5
MCM4|4173,MCM2|4171,1.5
MCOLN1|57192,MAP2K7|5609,1.5
MED13|9969,COIL|8161,1.5
MED13|9969,DCAF7|10238,1.5
MED16|10025,CDC34|997,1.5
MED16|10025,MBD3|53615,1.5
MED9|55090,ALKBH5|54890,1.5
MEF2A|4205,CHD2|1106,1.5
METAP2|10988,GPN3|51184,1.5
METTL2B|55798,GCC1|79571,1.5
MEX3C|51320,C18orf25|147339,1.5
MFAP1|4236,LEO1|123169,1.5
MFN2|9927,DNAJC11|55735,1.5
MGRN1|23295,GLYR1|84656,1.5
MIB1|57534,ESCO1|114799,1.5
MKI67|4288,KIF11|3832,1.5
MLF2|8079,EMG1|10436,1.5
MLYCD|23417,CHTF8|54921,1.5
MOAP1|64112,GOLGA5|9950,1.5
MORC3|23515,GABPA|2551,1.5
MOSPD3|64598,GNB2|2783,1.5
MPDU1|9526,DERL2|51009,1.5
MPEG1|219972,CSF1R|1436,1.5
MPG|4350,GFER|2671,1.5
MRPL12|6182,ARL16|339231,1.5
MRPL24|79590,DPM3|54344,1.5
MRPL38|64978,GALK1|2584,1.5
MRPL43|84545,HIF1AN|55662,1.5
MRPL51|51258,FKBP4|2288,1.5
MRPL52|122704,C14orf119|55017,1.5
MRPL52|122704,MDP1|145553,1.5
MS4A6A|64231,C1QB|713,1.5
MSL1|339287,MED1|5469,1.5
MSR1|4481,FCGR3A|2214,1.5
MSR1|4481,HAVCR2|84868,1.5
MTA1|9112,BRF1|2972,1.5
MTMR9|66036,MAK16|84549,1.5
MTMR9|66036,MCPH1|79648,1.5
MTPAP|55149,MASTL|84930,1.5
MTR|4548,HEATR1|55127,1.5
MUL1|79594,AKR7A2|8574,1.5
MXD4|10608,CTBP1|1487,1.5
MYCT1|80177,FLT4|2324,1.5
MYL1|4632,CAV3|859,1.5
MYL1|4632,FGF6|2251,1.5
NAA10|8260,BCAP31|10134,1.5
NAA10|8260,IDH3G|3421,1.5
NAA16|79612,MTRF1|9617,1.5
NAA30|122830,CGRRF1|10668,1.5
NARS2|79731,ALG8|79053,1.5
NARS2|79731,CLNS1A|1207,1.5
NAT10|55226,EIF3M|10480,1.5
NBR1|4077,BECN1|8678,1.5
NCAPH|23397,CDCA8|55143,1.5
NCAPH|23397,GINS1|9837,1.5
NCAPH|23397,KIF15|56992,1.5
NCAPH|23397,MCM10|55388,1.5
NCBP1|4686,FBXW2|26190,1.5
NCBP1|4686,IARS|3376,1.5
NCKAP1L|3071,FERMT3|83706,1.5
NCSTN|23385,ARHGEF11|9826,1.5
NDEL1|81565,MAP2K4|6416,1.5
NDUFA1|4694,COX5B|1329,1.5
NDUFA11|126328,ALKBH7|84266,1.5
NDUFA12|55967,ARPC3|10094,1.5
NDUFA2|4695,HIGD2A|192286,1.5
NDUFA8|4702,MED27|9442,1.5
NDUFA9|4704,FKBP4|2288,1.5
NDUFB7|4713,GIPC1|10755,1.5
NDUFB9|4715,MRPL13|28998,1.5
NDUFS4|4724,BTF3|689,1.5
NDUFS6|4726,EXOC3|11336,1.5
NDUFS8|4728,DRAP1|10589,1.5
NEDD8|4738,FKBP3|2287,1.5
NEIL2|252969,CHMP7|91782,1.5
NEURL4|84461,DVL2|1856,1.5
NEURL4|84461,KIAA0753|9851,1.5
NGDN|25983,MED6|10001,1.5
NOB1|28987,DDX19A|55308,1.5
NOB1|28987,NIP7|51388,1.5
NOBOX|135935,CIZ1|25792,1.5
NOC2L|26155,ATAD3B|83858,1.5
NOC4L|79050,ARL6IP4|51329,1.5
NOL10|79954,DDX1|1653,1.5
NOL11|25926,FTSJ3|117246,1.5
NOL11|25926,METTL2A|339175,1.5
NOL9|79707,DFFA|1676,1.5
NOP2|4839,ATN1|1822,1.5
NOP56|10528,CSNK2A1|1457,1.5
NOP58|51602,HSPD1|3329,1.5
NOTCH4|4855,MYCT1|80177,1.5
NPLOC4|55666,ARHGDIA|396,1.5
NPM1|4869,HNRNPA1|3178,1.5
NPRL3|8131,JMJD8|339123,1.5
NR2F6|2063,DDA1|79016,1.5
NRBF2|29982,JMJD1C|221037,1.5
NSF|4905,CDC27|996,1.5
NSL1|25936,ANGEL2|90806,1.5
NT5C2|22978,BTRC|8945,1.5
NTHL1|4913,MLST8|64223,1.5
NTHL1|4913,MRPS34|65993,1.5
NUBP2|10101,E4F1|1877,1.5
NUBP2|10101,MRPL28|10573,1.5
NUDC|10726,GPN2|54707,1.5
NUDT22|84304,DNAJC4|3338,1.5
NUDT5|11164,KIN|22944,1.5
NUDT9|53343,ENOPH1|58478,1.5
NUF2|83540,NEK2|4751,1.5
NUFIP1|26747,MED4|29079,1.5
NUMA1|4926,INPPL1|3636,1.5
NUP153|9972,KDM1B|221656,1.5
NUP205|23165,CUL1|8454,1.5
NUP85|79902,GGA3|23163,1.5
NUSAP1|51203,HJURP|55355,1.5
NUSAP1|51203,NCAPH|23397,1.5
OAS3|4940,OAS2|4939,1.5
OGFOD1|55239,FTO|79068,1.5
OPA1|4976,ACAP2|23527,1.5
OPA1|4976,DLG1|1739,1.5
OPA3|80207,EGLN2|112398,1.5
OR10A3|26496,NLRP10|338322,1.5
OR12D3|81797,F9|2158,1.5
OR4N2|390429,MYL1|4632,1.5
OR7G1|125962,DAO|1610,1.5
OTUD5|55593,NDUFB11|54539,1.5
PAF1|54623,DYRK1B|9149,1.5
PAFAH1B1|5048,GLOD4|51031,1.5
PAFAH1B1|5048,MINK1|50488,1.5
PAK2|5062,ACAP2|23527,1.5
PAK2|5062,DCUN1D1|54165,1.5
PAK4|10298,MED29|55588,1.5
PAN3|255967,N4BP2L2|10443,1.5
PANK4|55229,CDK11B|984,1.5
PANK4|55229,NADK|65220,1.5
PAPOLG|64895,FBXO11|80204,1.5
PARL|55486,ALG3|10195,1.5
PCMTD2|55251,DIDO1|11083,1.5
PDCD11|22984,MMS19|64210,1.5
PDCD5|9141,GPATCH1|55094,1.5
PDCD7|10081,DIS3L|115752,1.5
PDF|64146,EXOSC6|118460,1.5
PDIA4|9601,HSPA5|3309,1.5
PDIA4|9601,PDIA3|2923,1.5
PDIA6|10130,CALR|811,1.5
PDIA6|10130,PDIA4|9601,1.5
PDSS1|23590,CDC123|8872,1.5
PDXDC1|23042,PARN|5073,1.5
PECAM1|5175,ACVRL1|94,1.5
PEX14|5195,CDK11B|984,1.5
PEX14|5195,PANK4|55229,1.5
PFDN6|10471,GEMIN6|79833,1.5
PFN1|5216,EIF5A|1984,1.5
PFN1|5216,EIF5AL1|143244,1.5
PGAM5|192111,DHX37|57647,1.5
PGP|283871,E4F1|1877,1.5
PHB2|11331,GAPDH|2597,1.5
PHF12|57649,ERAL1|26284,1.5
PHF13|148479,GNB1|2782,1.5
PHF13|148479,PEX14|5195,1.5
PI4K2A|55361,CWF19L1|55280,1.5
PI4KB|5298,APH1A|51107,1.5
PIAS4|51588,GNA11|2767,1.5
PIBF1|10464,NDFIP2|54602,1.5
PICALM|8301,CCDC90B|60492,1.5
PICALM|8301,CREBZF|58487,1.5
PIGQ|9091,GFER|2671,1.5
PIKFYVE|200576,MORC3|23515,1.5
PIP4K2B|8396,PCGF2|7703,1.5
PISD|23761,DEPDC5|9681,1.5
PITPNA|5306,PAFAH1B1|5048,1.5
PJA2|9867,APC|324,1.5
PKD1|5310,E4F1|1877,1.5
PLA2G6|8398,GGA1|26088,1.5
PLAA|9373,HAUS6|54801,1.5
PLEKHA3|65977,ARL5A|26225,1.5
PLOD1|5351,KIAA2013|90231,1.5
PLSCR1|5359,DTX3L|151636,1.5
PLVAP|83483,GPR4|2828,1.5
PLXNB2|23654,BRD1|23774,1.5
PMPCA|23203,ANAPC2|29882,1.5
PMS2|5395,DAGLB|221955,1.5
POLE3|54107,FBXW2|26190,1.5
POLG2|11232,FTSJ3|117246,1.5
POLL|27343,NPM3|10360,1.5
POLR1D|51082,MTIF3|219402,1.5
POLR2E|5434,GPX4|2879,1.5
POLR2E|5434,MBD3|53615,1.5
POLR2G|5436,HNRNPUL2|221092,1.5
POLR2H|5437,AP2M1|1173,1.5
POLR2H|5437,ECE2|9718,1.5
POLR2K|5440,MRPL13|28998,1.5
POLR3K|51728,MRPL28|10573,1.5
POMP|51371,HMGB1|3146,1.5
POP7|10248,ARPC1A|10552,1.5
PPM1A|5494,KTN1|3895,1.5
PPM1A|5494,MNAT1|4331,1.5
PPM1A|5494,NAA30|122830,1.5
PPM1G|5496,NRBP1|29959,1.5
PPME1|51400,C2CD3|26005,1.5
PPP1CA|5499,CORO1B|57175,1.5
PPP1CC|5501,GPN3|51184,1.5
PPP1CC|5501,NAA25|80018,1.5
PPP2CA|5515,FAF2|23197,1.5
PPP4C|5531,KIF22|3835,1.5
PPRC1|23082,POLL|27343,1.5
PQBP1|10084,OTUD5|55593,1.5
PRAMEF13|400736,MBD3L2|125997,1.5
PRAMEF2|65122,MBD3L5|284428,1.5
PRAMEF2|65122,PRAMEF1|65121,1.5
PRAMEF20|645425,PRAMEF13|400736,1.5
PRAMEF4|400735,PRAMEF11|440560,1.5
PRAMEF9|343070,PRAMEF2|65122,1.5
PRAMEF9|343070,PRAMEF20|645425,1.5
PRCC|5546,FDPS|2224,1.5
PRDX2|7001,DHPS|1725,1.5
PRDX2|7001,FARSA|2193,1.5
PRELID1|27166,MXD3|83463,1.5
PRPF31|26121,AP2S1|1175,1.5
PRPF31|26121,NOSIP|51070,1.5
PRPF39|55015,PNN|5411,1.5
PRPF4B|8899,NUP153|9972,1.5
