Gene1,Gene2,Aag_Edge_Weight
TIAL1|7073,NSMCE4A|54780,1.8
TIE1|7075,BCL6B|255877,1.8
TIMM13|26517,LSM7|51690,1.8
TIMM22|29928,SLC25A11|8402,1.8
TIMM50|92609,EID2|163126,1.8
TIMM50|92609,PSMC4|5704,1.8
TIPRL|261726,BLZF1|8548,1.8
TM9SF1|10548,CHMP4A|29082,1.8
TM9SF1|10548,NEDD8|4738,1.8
TM9SF1|10548,RBM23|55147,1.8
TM9SF1|10548,TINF2|26277,1.8
TMCO3|55002,CUL4A|8451,1.8
TMED4|222068,NUDCD3|23386,1.8
TMED5|50999,SLC30A7|148867,1.8
TMEM128|85013,MRFAP1L1|114932,1.8
TMEM14B|81853,PAK1IP1|55003,1.8
TMEM161A|54929,ATP13A1|57130,1.8
TMEM161A|54929,FKBP8|23770,1.8
TMEM167B|56900,CSDE1|7812,1.8
TMEM203|94107,DOLK|22845,1.8
TMEM203|94107,MAN1B1|11253,1.8
TMEM223|79064,POLR2G|5436,1.8
TMEM39A|55254,SEC22A|26984,1.8
TMEM41A|90407,DNAJB11|51726,1.8
TMX1|81542,EXOC5|10640,1.8
TMX1|81542,STYX|6815,1.8
TNFAIP8L2|79626,ABI3|51225,1.8
TNIP2|79155,CTBP1|1487,1.8
TNIP2|79155,RNF4|6047,1.8
TNPO2|30000,FARSA|2193,1.8
TOMM20|9804,COG2|22796,1.8
TOMM22|56993,DRG1|4733,1.8
TOMM22|56993,SLC25A17|10478,1.8
TOMM40|10452,CLPTM1|1209,1.8
TOMM5|401505,POLR1E|64425,1.8
TOP1|7150,STAU1|6780,1.8
TOP3A|7156,DRG2|1819,1.8
TOPBP1|11073,PIK3R4|30849,1.8
TOX4|9878,GMPR2|51292,1.8
TOX4|9878,TM9SF1|10548,1.8
TP53RK|112858,SYS1|90196,1.8
TPCN2|219931,IGHMBP2|3508,1.8
TPI1|7167,MLF2|8079,1.8
TPI1|7167,NDUFA9|4704,1.8
TPMT|7172,KDM1B|221656,1.8
TPR|7175,CEP350|9857,1.8
TPSB2|64499,TPSAB1|7177,1.8
TRAPPC1|58485,MED11|400569,1.8
TRAPPC10|7109,PCNT|5116,1.8
TRAPPC4|51399,HMBS|3145,1.8
TRAPPC5|126003,ALKBH7|84266,1.8
TRAPPC5|126003,GADD45GIP1|90480,1.8
TRIAP1|51499,DIABLO|56616,1.8
TRIM39|56658,SKIV2L|6499,1.8
TRIM5|85363,TRIM34|53840,1.8
TRIM52|84851,TRIM41|90933,1.8
TRIP12|9320,CAB39|51719,1.8
TRMT112|51504,POLR2G|5436,1.8
TRMT112|51504,PRDX5|25824,1.8
TRMT2A|27037,DGCR6L|85359,1.8
TRMT5|57570,TIMM9|26520,1.8
TRMT6|51605,CRLS1|54675,1.8
TRMT6|51605,NOP56|10528,1.8
TRNAU1AP|54952,DNAJC8|22826,1.8
TRUB1|142940,PRDX3|10935,1.8
TRUB1|142940,SMNDC1|10285,1.8
TSEN34|79042,PRPF31|26121,1.8
TSR1|55720,EIF5AL1|143244,1.8
TSR1|55720,RPA1|6117,1.8
TSTA3|7264,PUF60|22827,1.8
TSTA3|7264,SHARPIN|81858,1.8
TSTD2|158427,NCBP1|4686,1.8
TTC9C|283237,POLR2G|5436,1.8
TTF1|7270,BRD3|8019,1.8
TTF1|7270,ODF2|4957,1.8
TTF1|7270,SETX|23064,1.8
TUBB|203068,ABCF1|23,1.8
TUBD1|51174,RPS6KB1|6198,1.8
TUBGCP6|85378,BRD1|23774,1.8
TUBGCP6|85378,HDAC10|83933,1.8
TXLNG|55787,SYAP1|94056,1.8
TXN2|25828,POLR2F|5435,1.8
TYK2|7297,CDC37|11140,1.8
TYROBP|7305,TREM2|54209,1.8
U2AF1|7307,HMGN1|3150,1.8
UBA1|7317,CCDC22|28952,1.8
UBA2|10054,CEBPG|1054,1.8
UBA2|10054,LSM14A|26065,1.8
UBA5|79876,CDV3|55573,1.8
UBA5|79876,DNAJC13|23317,1.8
UBA5|79876,PIK3R4|30849,1.8
UBA52|7311,NR2C2AP|126382,1.8
UBAP1|51271,SMU1|55234,1.8
UBAP1|51271,STOML2|30968,1.8
UBAP2|55833,NOL6|65083,1.8
UBAP2L|9898,INTS3|65123,1.8
UBAP2L|9898,RPRD2|23248,1.8
UBE2A|7319,MCTS1|28985,1.8
UBE2D3|7323,SEC24B|10427,1.8
UBE2G2|7327,U2AF1|7307,1.8
UBE2I|7329,POLR3K|51728,1.8
UBE2J2|118424,ATAD3A|55210,1.8
UBE2J2|118424,NOC2L|26155,1.8
UBE2J2|118424,PARK7|11315,1.8
UBE2N|7334,TDG|6996,1.8
UBE2O|63893,EXOC7|23265,1.8
UBE2O|63893,SRP68|6730,1.8
UBE2Q1|55585,CRTC2|200186,1.8
UBE2T|29089,NEK2|4751,1.8
UBE2W|55284,TMEM70|54968,1.8
UBE3C|9690,DNAJB6|10049,1.8
UBE3C|9690,ESYT2|57488,1.8
UBE3C|9690,NCAPG2|54892,1.8
UBE3C|9690,PAXIP1|22976,1.8
UBE4A|9354,RNF214|257160,1.8
UBIAD1|29914,KIAA2013|90231,1.8
UBL5|59286,C19orf53|28974,1.8
UBN1|29855,GLYR1|84656,1.8
UBOX5|22888,PTPRA|5786,1.8
UBQLN1|29979,NAA35|60560,1.8
UBQLN1|29979,SPTLC1|10558,1.8
UBR2|23304,RPL7L1|285855,1.8
UBXN6|80700,SH3GL1|6455,1.8
UFM1|51569,COG6|57511,1.8
UHRF2|115426,CDC37L1|55664,1.8
UMPS|7372,KPNA1|3836,1.8
UNC45A|55898,POLG|5428,1.8
UPF2|26019,RBM17|84991,1.8
UQCR10|29796,ASCC2|84164,1.8
UQCR11|10975,MRPL54|116541,1.8
UQCRQ|27089,HINT1|3094,1.8
UQCRQ|27089,PPP2CA|5515,1.8
UQCRQ|27089,SKP1|6500,1.8
URGCP|55665,CDK13|8621,1.8
URGCP|55665,POLM|27434,1.8
URM1|81605,SSNA1|8636,1.8
URM1|81605,TRUB2|26995,1.8
URM1|81605,UCK1|83549,1.8
UROD|7389,EIF2B3|8891,1.8
USF2|7392,POLR2I|5438,1.8
USO1|8615,ANKRD17|26057,1.8
USP19|10869,PTPN23|25930,1.8
USP3|9960,CLPX|10845,1.8
USP36|57602,UBE2O|63893,1.8
USP5|8078,COPS7A|50813,1.8
USP5|8078,MRPL51|51258,1.8
USP7|7874,UBN1|29855,1.8
USP8|9101,AP4E1|23431,1.8
USP8|9101,COPS2|9318,1.8
UTP14A|10813,AIFM1|9131,1.8
VAPA|9218,PTPN2|5771,1.8
VAPA|9218,RALBP1|10928,1.8
VAPA|9218,SEH1L|81929,1.8
VAPB|9217,CSTF1|1477,1.8
VARS|7407,EHMT2|10919,1.8
VCP|7415,SMU1|55234,1.8
VCP|7415,TESK1|7016,1.8
VCP|7415,UBE2R2|54926,1.8
VDAC1|7416,HSPA9|3313,1.8
VHL|7428,SETD5|55209,1.8
VPS25|84313,MLX|6945,1.8
VPS25|84313,PSME3|10197,1.8
VPS26A|9559,ANAPC16|119504,1.8
VPS29|51699,UBE2N|7334,1.8
VPS35|55737,NUDT21|11051,1.8
VPS41|27072,CDK13|8621,1.8
VPS4A|27183,EXOSC6|118460,1.8
VPS53|55275,PITPNA|5306,1.8
VPS53|55275,SMG6|23293,1.8
VPS72|6944,LYSMD1|388695,1.8
WAC|51322,ANKRD26|22852,1.8
WDR1|9948,ADD1|118,1.8
WDR1|9948,MRFAP1|93621,1.8
WDR12|55759,NIF3L1|60491,1.8
WDR12|55759,NOP58|51602,1.8
WDR12|55759,SUMO1|7341,1.8
WDR13|64743,CCDC22|28952,1.8
WDR13|64743,GPKOW|27238,1.8
WDR20|91833,KLC1|3831,1.8
WDR20|91833,MARK3|4140,1.8
WDR24|84219,TBL3|10607,1.8
WDR33|55339,SMPD4|55627,1.8
WDR43|23160,TRMT61B|55006,1.8
WDR45|11152,WDR13|64743,1.8
WDR70|55100,C5orf22|55322,1.8
WDR70|55100,DNAJC21|134218,1.8
WDR70|55100,MTMR12|54545,1.8
WDR83|84292,GADD45GIP1|90480,1.8
WDR90|197335,CHTF18|63922,1.8
WIPF2|147179,CDK12|51755,1.8
WIPF2|147179,MSL1|339287,1.8
WIPI2|26100,EIF3B|8662,1.8
WIZ|58525,EPS15L1|58513,1.8
WRAP53|55135,PSMB6|5694,1.8
WTAP|9589,PCMT1|5110,1.8
XAB2|56949,RAB11B|9230,1.8
XPO1|7514,CCT4|10575,1.8
XPO5|57510,BYSL|705,1.8
XPO5|57510,CDC5L|988,1.8
XPO5|57510,POLR1C|9533,1.8
XPO6|23214,ATXN2L|11273,1.8
XPO7|23039,INTS9|55756,1.8
XPO7|23039,PPP2R2A|5520,1.8
XPOT|11260,MARS|4141,1.8
XRCC5|7520,FARSB|10056,1.8
XRCC6|2547,NDUFA6|4700,1.8
XRN1|54464,RASA2|5922,1.8
XRN2|22803,GZF1|64412,1.8
XRN2|22803,POLR3F|10621,1.8
YARS2|51067,ERGIC2|51290,1.8
YBX1|4904,MRPL37|51253,1.8
YIPF3|25844,MEA1|4201,1.8
YIPF3|25844,SLC35B2|347734,1.8
YKT6|10652,OGDH|4967,1.8
YKT6|10652,POLD2|5425,1.8
YLPM1|56252,TTLL5|23093,1.8
YME1L1|10730,ABI1|10006,1.8
YRDC|79693,MEAF6|64769,1.8
YTHDC1|91746,ANKRD17|26057,1.8
YTHDC1|91746,UTP3|57050,1.8
YTHDF1|54915,LSM14B|149986,1.8
YTHDF3|253943,TMEM68|137695,1.8
YWHAB|7529,TP53RK|112858,1.8
YWHAE|7531,PSMB6|5694,1.8
YY1|7528,GLRX5|51218,1.8
YY1AP1|55249,ARHGEF11|9826,1.8
YY1AP1|55249,CRTC2|200186,1.8
YY1AP1|55249,POGZ|23126,1.8
YY1AP1|55249,SNX27|81609,1.8
ZBED5|58486,EIF4G2|1982,1.8
ZBTB1|22890,ARID4A|5926,1.8
ZBTB25|7597,ZBTB1|22890,1.8
ZBTB41|360023,TROVE2|6738,1.8
ZBTB5|9925,GRHPR|9380,1.8
ZBTB5|9925,RNF38|152006,1.8
ZBTB6|10773,RAB14|51552,1.8
ZC3H3|23144,FAM83H|286077,1.8
ZC3H3|23144,GPAA1|8733,1.8
ZC3H7B|23264,RANGAP1|5905,1.8
ZCCHC10|54819,UBE2B|7320,1.8
ZCCHC17|51538,EIF3I|8668,1.8
ZCCHC17|51538,TRAPPC3|27095,1.8
ZCCHC4|29063,DHX15|1665,1.8
ZCCHC4|29063,PACRGL|133015,1.8
ZDHHC12|84885,SSNA1|8636,1.8
ZDHHC6|64429,TIAL1|7073,1.8
ZER1|10444,TBC1D13|54662,1.8
ZFP62|643836,CNOT6|57472,1.8
ZFR|51663,RAD1|5810,1.8
ZFYVE21|79038,BTBD6|90135,1.8
ZKSCAN5|23660,FAM200A|221786,1.8
ZMAT2|153527,HARS|3035,1.8
ZMYND19|116225,SSNA1|8636,1.8
ZNF184|7738,ZKSCAN4|387032,1.8
ZNF213|7760,MGRN1|23295,1.8
ZNF225|7768,ZNF223|7766,1.8
ZNF230|7773,ZNF223|7766,1.8
ZNF234|10780,ZNF224|7767,1.8
ZNF26|7574,ZNF140|7699,1.8
ZNF260|339324,ZFP14|57677,1.8
ZNF260|339324,ZNF146|7705,1.8
ZNF273|10793,ZNF107|51427,1.8
ZNF280D|54816,RNF111|54778,1.8
ZNF282|8427,SLC4A2|6522,1.8
ZNF284|342909,ZNF234|10780,1.8
ZNF292|23036,CASP8AP2|9994,1.8
ZNF3|7551,AP4M1|9179,1.8
ZNF318|24149,XPO5|57510,1.8
ZNF324|25799,TRIM28|10155,1.8
ZNF324|25799,UBE2M|9040,1.8
ZNF324B|388569,TRIM28|10155,1.8
ZNF343|79175,STK35|140901,1.8
ZNF384|171017,WBP11|51729,1.8
ZNF408|79797,PSMC3|5702,1.8
ZNF416|55659,ZNF134|7693,1.8
ZNF416|55659,ZNF17|7565,1.8
ZNF443|10224,ZNF44|51710,1.8
ZNF445|353274,SETD2|29072,1.8
ZNF446|55663,UBE2M|9040,1.8
ZNF446|55663,ZBTB45|84878,1.8
ZNF507|22847,LSM14A|26065,1.8
ZNF510|22869,STX17|55014,1.8
ZNF510|22869,TSTD2|158427,1.8
ZNF530|348327,ZNF134|7693,1.8
ZNF571|51276,ZNF527|84503,1.8
ZNF584|201514,ZNF324B|388569,1.8
ZNF585B|92285,ZNF585A|199704,1.8
ZNF598|90850,MRPS34|65993,1.8
ZNF627|199692,ZNF564|163050,1.8
ZNF639|51193,FXR1|8087,1.8
ZNF639|51193,NDUFB5|4711,1.8
ZNF644|84146,MTF2|22823,1.8
ZNF646|9726,TAOK2|9344,1.8
ZNF646|9726,TBC1D10B|26000,1.8
ZNF668|79759,ARMC5|79798,1.8
ZNF680|340252,ZNF138|7697,1.8
ZNF687|57592,ADAR|103,1.8
ZNF687|57592,ARHGEF11|9826,1.8
ZNF687|57592,GATAD2B|57459,1.8
ZNF687|57592,UBAP2L|9898,1.8
ZNF696|79943,ZNF623|9831,1.8
ZNF7|7553,C8orf33|65265,1.8
ZNF765|91661,ZNF761|388561,1.8
ZNF768|79724,FBXL19|54620,1.8
ZNF768|79724,RNF40|9810,1.8
ZNF776|284309,ZNF304|57343,1.8
ZNF780A|284323,AKT2|208,1.8
ZNF841|284371,ZNF432|9668,1.8
ZSCAN29|146050,INO80|54617,1.8
ZW10|9183,ARCN1|372,1.8
ZW10|9183,USP28|57646,1.8
ZWINT|11130,CDK1|983,1.8
ZZEF1|23140,MINK1|50488,1.8
ARFGAP2|84364,ACP2|53,1.7
ARFRP1|10139,ARFGAP1|55738,1.7
ASH1L|55870,ADAR|103,1.7
ATP6V1A|523,ATG3|64422,1.7
BAIAP2L1|55971,ARPC1A|10552,1.7
BIRC6|57448,ATAD2B|54454,1.7
BMPR2|659,ALS2|57679,1.7
BTBD6|90135,BRF1|2972,1.7
BTN2A2|10385,BTN2A1|11120,1.7
BUB3|9184,BCCIP|56647,1.7
CASP4|837,CASP1|834,1.7
CCNB2|9133,BUB1B|701,1.7
CCNK|8812,BAG5|9529,1.7
CD2|914,CCR5|1234,1.7
CD2BP2|10421,ARMC5|79798,1.7
CDIPT|10423,CD2BP2|10421,1.7
CEP170|9859,ARID4B|51742,1.7
CHERP|10523,C19orf44|84167,1.7
CIAPIN1|57019,ARL2BP|23568,1.7
CNOT7|29883,CHMP7|91782,1.7
COL5A1|1289,COL3A1|1281,1.7
COL6A3|1293,COL1A1|1277,1.7
COL6A3|1293,COL3A1|1281,1.7
COPS3|8533,C1QBP|708,1.7
COQ6|51004,ALKBH1|8846,1.7
COX7C|1350,CCNH|902,1.7
CPSF4|10898,ALKBH4|54784,1.7
CPT1B|1375,CHKB-CPT1B|386593,1.7
CRIPT|9419,CALM2|805,1.7
CRK|1398,ANKFY1|51479,1.7
CSNK1G1|53944,ARIH1|25820,1.7
CSNK1G2|1455,APBA3|9546,1.7
CSNK2A2|1459,AMFR|267,1.7
CSPP1|79848,ARFGEF1|10565,1.7
CYBB|1536,CD4|920,1.7
CYBB|1536,CD84|8832,1.7
CYCS|54205,CBX3|11335,1.7
DCLRE1C|64421,CDC123|8872,1.7
DDB1|1642,CPSF7|79869,1.7
DDHD2|23259,BAG4|9530,1.7
DDX1|1653,CPSF3|51692,1.7
DDX19A|55308,AP1G1|164,1.7
DDX19A|55308,COG8|84342,1.7
DDX20|11218,CAPZA1|829,1.7
DDX24|57062,CCNK|8812,1.7
DDX47|51202,COPS7A|50813,1.7
DDX50|79009,DDX21|9188,1.7
DGKZ|8525,ARFGAP2|84364,1.7
DHX8|1659,BECN1|8678,1.7
DLL4|54567,CDH5|1003,1.7
DNAJA2|10294,BRD7|29117,1.7
DNAJC11|55735,CDK11B|984,1.7
DNAJC9|23234,CHCHD1|118487,1.7
DPM2|8818,ARPC5L|81873,1.7
DPM2|8818,CDK9|1025,1.7
DPP8|54878,CLPX|10845,1.7
DRAP1|10589,BRMS1|25855,1.7
DRAP1|10589,CFL1|1072,1.7
DRG2|1819,COPS3|8533,1.7
DUS4L|11062,COG5|10466,1.7
DVL3|1857,ALG3|10195,1.7
DYNC1LI2|1783,ATXN1L|342371,1.7
DYNC1LI2|1783,C16orf70|80262,1.7
DYNC1LI2|1783,DHX38|9785,1.7
E2F6|1876,ACP1|52,1.7
E4F1|1877,CHTF18|63922,1.7
EHMT2|10919,ABCF1|23,1.7
EI24|9538,ARCN1|372,1.7
EIF1AX|1964,CTPS2|56474,1.7
EIF2B3|8891,ATP6V0B|533,1.7
EIF2B3|8891,C1orf50|79078,1.7
EIF2S1|1965,ATP6V1D|51382,1.7
EIF4E|1977,AP1AR|55435,1.7
EIF4ENIF1|56478,DEPDC5|9681,1.7
ELL|8178,ATP13A1|57130,1.7
ELOF1|84337,ECSIT|51295,1.7
ELOF1|84337,EIF3G|8666,1.7
ELP3|55140,ATP6V1B2|526,1.7
ELP3|55140,BIN3|55909,1.7
ENY2|56943,COX6C|1345,1.7
EPN1|29924,CNOT3|4849,1.7
EPS15L1|58513,CHERP|10523,1.7
ERI3|79033,EBNA1BP2|10969,1.7
ESAM|90952,CD34|947,1.7
EVI2B|2124,BTK|695,1.7
EVI2B|2124,EVI2A|2123,1.7
EXOC8|149371,ARID4B|51742,1.7
FAM3A|60343,CXorf40A|91966,1.7
FAM53C|51307,CDC23|8697,1.7
FAM72B|653820,FAM72A|729533,1.7
FARSA|2193,CARM1|10498,1.7
FARSA|2193,DHPS|1725,1.7
FARSB|10056,BCS1L|617,1.7
FBL|2091,AKT2|208,1.7
FBXL3|26224,ABHD13|84945,1.7
FBXL3|26224,DIS3|22894,1.7
FBXO3|26273,CAPRIN1|4076,1.7
FBXO45|200933,ATP13A3|79572,1.7
FCER1G|2207,C1QA|712,1.7
FCER1G|2207,C1QB|713,1.7
FCGR1A|2209,FCER1G|2207,1.7
FCGR3A|2214,FCER1G|2207,1.7
FIS1|51024,AP1S1|1174,1.7
FIS1|51024,COPS6|10980,1.7
FKBP8|23770,DDX49|54555,1.7
FKBP8|23770,ELL|8178,1.7
FKBPL|63943,DAXX|1616,1.7
FOXK2|3607,CSNK1D|1453,1.7
FXR2|9513,CNTROB|116840,1.7
FYTTD1|84248,ACAP2|23527,1.7
G3BP2|9908,COX18|285521,1.7
GAK|2580,DGKQ|1609,1.7
GART|2618,DONSON|29980,1.7
GATAD1|57798,FAM133B|257415,1.7
GDI1|2664,EMD|2010,1.7
GDI2|2665,DCLRE1C|64421,1.7
GEMIN4|50628,CRK|1398,1.7
GEMIN6|79833,DPY30|84661,1.7
GET4|51608,COX19|90639,1.7
GET4|51608,EIF3B|8662,1.7
GIGYF1|64599,C7orf43|55262,1.7
GK5|256356,ATR|545,1.7
GLOD4|51031,C1QBP|708,1.7
GMEB2|26205,DIDO1|11083,1.7
GMFB|2764,CGRRF1|10668,1.7
GMFG|9535,EVI2A|2123,1.7
GMPS|8833,EIF2A|83939,1.7
GNAI3|2773,AHCYL1|10768,1.7
GNL1|2794,FLOT1|10211,1.7
GNPAT|8443,ARV1|64801,1.7
GOLGA5|9950,CPSF2|53981,1.7
GOLGA7|51125,GINS4|84296,1.7
GOLT1B|51026,ERGIC2|51290,1.7
GOLT1B|51026,ETNK1|55500,1.7
GOLT1B|51026,FGFR1OP2|26127,1.7
GON4L|54856,ARHGEF11|9826,1.7
GOT2|2806,CSNK2A2|1459,1.7
GPS1|2873,CSNK1D|1453,1.7
GRHPR|9380,CLTA|1211,1.7
GRIPAP1|56850,CCDC22|28952,1.7
GSPT1|2935,ERCC4|2072,1.7
GTF2F1|2962,CLPP|8192,1.7
GTF2F2|2963,COG3|83548,1.7
GTF2H4|2968,CSNK2B|1460,1.7
GTF2H4|2968,DHX16|8449,1.7
GTPBP10|85865,ANKIB1|54467,1.7
GTPBP10|85865,DBF4|10926,1.7
GTPBP3|84705,CHERP|10523,1.7
HAUS1|115106,C18orf25|147339,1.7
HAVCR2|84868,AIF1|199,1.7
HDHD2|84064,C18orf25|147339,1.7
HECTD1|25831,HEATR5A|25938,1.7
HELZ|9931,DCAF7|10238,1.7
HGS|9146,FOXK2|3607,1.7
HINT2|84681,CREB3|10488,1.7
HIPK1|204851,CSDE1|7812,1.7
HIST2H2BE|8349,HIST2H2AA3|8337,1.7
HLA-DOA|3111,CD74|972,1.7
HLA-DRA|3122,HLA-DOA|3111,1.7
HLA-H|3136,HLA-F|3134,1.7
HMG20A|10363,EDC3|80153,1.7
HOOK3|84376,HGSNAT|138050,1.7
HSF1|3297,EXOSC4|54512,1.7
HSPA14|51182,ARL5B|221079,1.7
HYOU1|10525,ARCN1|372,1.7
IER3IP1|51124,C18orf32|497661,1.7
IFIT3|3437,IFIT1|3434,1.7
INCENP|3619,CDCA5|113130,1.7
INCENP|3619,CPSF7|79869,1.7
INPP5E|56623,ANAPC2|29882,1.7
INTS12|57117,AIMP1|9255,1.7
IPO9|55705,DHX9|1660,1.7
IPPK|64768,BICD2|23299,1.7
IRF3|3661,BCL2L12|83596,1.7
ISCA2|122961,COX16|51241,1.7
ITFG1|81533,DNAJA2|10294,1.7
KBTBD7|84078,KBTBD6|89890,1.7
KCTD2|23510,GGA3|23163,1.7
KCTD9|54793,BNIP3L|665,1.7
KCTD9|54793,DCTN6|10671,1.7
KDELC1|79070,BIVM|54841,1.7
KDELR2|11014,EIF2AK1|27102,1.7
KEAP1|9817,ATG4D|84971,1.7
KIF18B|146909,DBF4B|80174,1.7
KIF3B|9371,ASXL1|171023,1.7
KIN|22944,GTPBP4|23560,1.7
KPNA4|3840,DHX36|170506,1.7
KPNA4|3840,GMPS|8833,1.7
KRIT1|889,BET1|10282,1.7
L2HGDH|79944,FANCM|57697,1.7
LARP1|23367,FBXW11|23291,1.7
LARP1|23367,HSPA9|3313,1.7
LARP4|113251,ATF1|466,1.7
LCP2|3937,CD53|963,1.7
LEPROTL1|23484,ELP3|55140,1.7
LETM1|3954,GRPEL1|80273,1.7
LIN37|55957,COX6B1|1340,1.7
LLPH|84298,LEMD3|23592,1.7
LMAN2|10960,B4GALT7|11285,1.7
LMNB2|84823,DOT1L|84444,1.7
LRPPRC|10128,CEBPZ|10153,1.7
LRRC14|9684,CYHR1|50626,1.7
LRRC25|126364,CD14|929,1.7
LRRC57|255252,CTDSPL2|51496,1.7
LRWD1|222229,ALKBH4|54784,1.7
LSG1|55341,ATP13A3|79572,1.7
LSM3|27258,ARPC4|10093,1.7
LSM4|25804,CCDC124|115098,1.7
LSM5|23658,CYCS|54205,1.7
LUC7L2|51631,CASP2|835,1.7
MADD|8567,ARFGAP2|84364,1.7
MAGOHB|55110,DDX47|51202,1.7
MAK16|84549,FUT10|84750,1.7
MAP3K11|4296,ATG2A|23130,1.7
MAPK14|1432,KCTD20|222658,1.7
MARK3|4140,BRF1|2972,1.7
MARK3|4140,CDC42BPB|9578,1.7
MBD4|8930,ASTE1|28990,1.7
MBTPS1|8720,GLG1|2734,1.7
MCAT|27349,CYB5R3|1727,1.7
MCPH1|79648,ELP3|55140,1.7
MDP1|145553,CHMP4A|29082,1.7
MEA1|4201,KLHDC3|116138,1.7
MEAF6|64769,C1orf109|54955,1.7
MED1|5469,GPATCH8|23131,1.7
MED10|84246,FASTKD3|79072,1.7
MED13|9969,APPBP2|10513,1.7
MED17|9440,ANKRD49|54851,1.7
MED20|9477,BYSL|705,1.7
MED21|9412,ERGIC2|51290,1.7
MED26|9441,GTPBP3|84705,1.7
MED4|29079,KPNA3|3839,1.7
MED6|10001,ISCA2|122961,1.7
MED8|112950,EBNA1BP2|10969,1.7
MEMO1|51072,DPY30|84661,1.7
MEPCE|56257,ALKBH4|54784,1.7
METTL2B|55798,METTL2A|339175,1.7
METTL9|51108,DCTN5|84516,1.7
MGRN1|23295,CLCN7|1186,1.7
MIER2|54531,AP3D1|8943,1.7
MIF|4282,DDTL|100037417,1.7
MLF2|8079,CDCA3|83461,1.7
MLF2|8079,COPS7A|50813,1.7
MLLT1|4298,FEM1A|55527,1.7
MNT|4335,KDM6B|23135,1.7
MON1B|22879,AP1G1|164,1.7
MON1B|22879,DHX38|9785,1.7
MPDU1|9526,GABARAP|11337,1.7
MPEG1|219972,CMKLR1|1240,1.7
MPEG1|219972,CYBB|1536,1.7
MPV17L2|84769,DDX49|54555,1.7
MPV17L2|84769,LSM4|25804,1.7
MRFAP1L1|114932,HAUS3|79441,1.7
MRPL13|28998,DCAF13|25879,1.7
MRPL15|29088,ATP6V1H|51606,1.7
MRPL17|63875,ARFIP2|23647,1.7
MRPL19|9801,CCT7|10574,1.7
MRPL22|29093,MED7|9443,1.7
MRPL24|79590,DAP3|7818,1.7
MRPL28|10573,GFER|2671,1.7
MRPL36|64979,CLPTM1L|81037,1.7
MRPL38|64978,FAM104A|84923,1.7
MRPL42|28977,CCDC59|29080,1.7
MRPL55|128308,ARF1|375,1.7
MRPL9|65005,HAX1|10456,1.7
MRPS10|55173,MRPL2|51069,1.7
MRPS12|6183,EIF3K|27335,1.7
MRPS14|63931,CACYBP|27101,1.7
MRPS16|51021,ANAPC16|119504,1.7
MRPS16|51021,ASCC1|51008,1.7
MRPS18A|55168,BYSL|705,1.7
MRPS18C|51023,ENOPH1|58478,1.7
MRPS24|64951,LSM5|23658,1.7
MRPS26|64949,ITPA|3704,1.7
MRPS30|10884,C5orf51|285636,1.7
MRPS31|10240,EXOSC8|11340,1.7
MRPS31|10240,GTF2F2|2963,1.7
MRPS36|92259,CCNH|902,1.7
MRPS36|92259,MRPL22|29093,1.7
MRVI1|10335,ACTA2|59,1.7
MSL2|55167,CDV3|55573,1.7
MT4|84560,GSX1|219409,1.7
MTA1|9112,AKT1|207,1.7
MTCH2|23788,HARBI1|283254,1.7
MTF2|22823,GLMN|11146,1.7
MTHFD1|4522,EIF2S1|1965,1.7
MTIF3|219402,GTF3A|2971,1.7
MTMR3|8897,EIF4ENIF1|56478,1.7
MTOR|2475,KIF1B|23095,1.7
MTPAP|55149,CDC123|8872,1.7
MTPAP|55149,CUL2|8453,1.7
MYBBP1A|10514,DHX33|56919,1.7
MYO1F|4542,DOK3|79930,1.7
MYPOP|339344,IRF2BP1|26145,1.7
N4BP1|9683,LONP2|83752,1.7
NAA10|8260,IDH3G|3421,1.7
NAPA|8775,AP2S1|1175,1.7
NARS2|79731,ALG8|79053,1.7
NAT10|55226,EIF3M|10480,1.7
NCBP2|22916,DLG1|1739,1.7
NCBP2|22916,FYTTD1|84248,1.7
NCKAP1L|3071,CD53|963,1.7
NCKAP1L|3071,HAVCR2|84868,1.7
NCOA6|23054,CEP250|11190,1.7
NCOR1|9611,ANKFY1|51479,1.7
NDC80|10403,METTL4|64863,1.7
NDUFA11|126328,MRPL54|116541,1.7
NDUFA12|55967,CCDC59|29080,1.7
NDUFA2|4695,COX7C|1350,1.7
NDUFA8|4702,MRRF|92399,1.7
NDUFB2|4708,ARF5|381,1.7
NDUFB3|4709,HSPE1|3336,1.7
NDUFS2|4720,DUSP12|11266,1.7
NDUFS6|4726,EXOC3|11336,1.7
NDUFS7|374291,C19orf24|55009,1.7
NDUFS8|4728,CDK2AP2|10263,1.7
NDUFS8|4728,CORO1B|57175,1.7
NECAP1|25977,C12orf4|57102,1.7
NECAP1|25977,NDUFA9|4704,1.7
NEDD8|4738,C14orf119|55017,1.7
NEK2|4751,DTL|51514,1.7
NEURL4|84461,CAMTA2|23125,1.7
NEUROD6|63974,MMP26|56547,1.7
NFATC2IP|84901,KIF22|3835,1.7
NFRKB|4798,CEP164|22897,1.7
NHLRC2|374354,DCLRE1A|9937,1.7
NIF3L1|60491,BZW1|9689,1.7
NIP7|51388,EXOSC6|118460,1.7
NKAP|79576,MCTS1|28985,1.7
NKIRAS2|28511,ATXN7L3|56970,1.7
