Gene1,Gene2,Aag_Edge_Weight
RASAL3|64926,NLRC3|197358,1.8
RBCK1|10616,NSFL1C|55968,1.8
RBM17|84991,NUDT5|11164,1.8
RBM25|58517,LUC7L3|51747,1.8
RBM42|79171,C19orf47|126526,1.8
RBM42|79171,PSENEN|55851,1.8
RC3H2|54542,GAPVD1|26130,1.8
RCOR1|23186,BAG5|9529,1.8
RECQL|5965,GOLT1B|51026,1.8
REEP5|7905,AP3S1|1176,1.8
RGPD4|285190,GCC2|9648,1.8
RHOT2|89941,RAB40C|57799,1.8
RICTOR|253260,PRKAA1|5562,1.8
RIPK1|8737,EXOC2|55770,1.8
RNASEK|440400,PFN1|5216,1.8
RNF115|27246,POLR3C|10623,1.8
RNF169|254225,C2CD3|26005,1.8
RNF170|81790,FNTA|2339,1.8
RNF34|80196,ANAPC5|51433,1.8
RNF6|6049,LNX2|222484,1.8
RNF6|6049,PAN3|255967,1.8
RNF7|9616,NDUFB4|4710,1.8
RNMT|8731,PTPN2|5771,1.8
RNPS1|10921,E4F1|1877,1.8
ROBO4|54538,GPR4|2828,1.8
RPL10A|4736,EEF1B2|1933,1.8
RPL18|6141,FBL|2091,1.8
RPL27|6155,RPL10A|4736,1.8
RPL27A|6157,EIF3F|8665,1.8
RPL29|6159,RPL10A|4736,1.8
RPL29|6159,RPL14|9045,1.8
RPL3|6122,EEF2|1938,1.8
RPL3|6122,RPL13A|23521,1.8
RPL5|6125,RPL4|6124,1.8
RPL8|6132,EEF1D|1936,1.8
RPS13|6207,EIF3F|8665,1.8
RPS13|6207,RPL31|6160,1.8
RPS18|6222,RPL10A|4736,1.8
RPS23|6228,NSA2|10412,1.8
RPS3A|6189,RPL3|6122,1.8
RPS4X|6191,IGBP1|3476,1.8
RPS5|6193,RPL28|6158,1.8
RPS6KB2|6199,NDUFV1|4723,1.8
RPS7|6201,RPL24|6152,1.8
RPS8|6202,RPL15|6138,1.8
RPS8|6202,RPS14|6208,1.8
RPS9|6203,RPL10A|4736,1.8
RPS9|6203,RPL13|6137,1.8
RPS9|6203,RPL13A|23521,1.8
RPTOR|57521,EXOC7|23265,1.8
RPTOR|57521,NPLOC4|55666,1.8
RPUSD3|285367,JAGN1|84522,1.8
RRN3|54700,GSPT1|2935,1.8
RRP1B|23076,MCM3AP|8888,1.8
RRP9|9136,IFRD2|7866,1.8
RSL1D1|26156,RRN3|54700,1.8
S1PR1|1901,MMRN2|79812,1.8
SAMM50|25813,MCAT|27349,1.8
SARNP|84324,NACA|4666,1.8
SART1|9092,BRMS1|25855,1.8
SASH3|54440,ARHGAP25|9938,1.8
SASH3|54440,ARHGAP9|64333,1.8
SASH3|54440,RASAL3|64926,1.8
SCARF1|8578,ARHGEF15|22899,1.8
SCFD1|23256,G2E3|55632,1.8
SCRIB|23513,LRRC14|9684,1.8
SDAD1|55153,G3BP2|9908,1.8
SEC23B|10483,CRNKL1|51340,1.8
SEC24A|10802,AFF4|27125,1.8
SEC24A|10802,PRRC1|133619,1.8
SEC24B|10427,KIAA1109|84162,1.8
SENP3|26168,FXR2|9513,1.8
SEPHS1|22929,RPP38|10557,1.8
SERTAD3|29946,SERTAD1|29950,1.8
SH2B1|25970,RABEP2|79874,1.8
SHKBP1|92799,C19orf47|126526,1.8
SIN3A|25942,PTPN9|5780,1.8
SKIV2L|6499,EHMT2|10919,1.8
SLA2|84174,CD96|10225,1.8
SLC10A3|8273,GDI1|2664,1.8
SLC12A4|6560,LCAT|3931,1.8
SLC25A11|8402,MED11|400569,1.8
SLC39A3|29985,DOHH|83475,1.8
SLC9A6|10479,HTATSF1|27336,1.8
SLC9A6|10479,MMGT1|93380,1.8
SMAD4|4089,ME2|4200,1.8
SMAD5|4090,C5orf24|134553,1.8
SMC5|23137,PTAR1|375743,1.8
SMCHD1|23347,METTL4|64863,1.8
SMG6|23293,CNTROB|116840,1.8
SNAPC4|6621,INPP5E|56623,1.8
SNF8|11267,SLC35B1|10237,1.8
SNRPB|6628,NOP56|10528,1.8
SNRPB2|6629,NAA20|51126,1.8
SNX14|57231,MAP3K7|6885,1.8
SNX3|8724,ATG5|9474,1.8
SOCS4|122809,MAPK1IP1L|93487,1.8
SOS1|6654,FBXO11|80204,1.8
SPAG7|9552,MED11|400569,1.8
SPARC|6678,COL5A2|1290,1.8
SPDYE5|442590,SPDYE1|285955,1.8
SPDYE6|729597,SPDYE5|442590,1.8
SPI1|6688,LSP1|4046,1.8
SPI1|6688,LST1|7940,1.8
SRCAP|10847,ATXN2L|11273,1.8
SRP54|6729,SCFD1|23256,1.8
SRP68|6730,PRPSAP1|5635,1.8
SRRM2|23524,CREBBP|1387,1.8
SSR2|6746,JTB|10899,1.8
SSR3|6747,SLC33A1|9197,1.8
SSR3|6747,SRPRB|58477,1.8
SSRP1|6749,CLP1|10978,1.8
SSSCA1|10534,OTUB1|55611,1.8
STAU1|6780,ARFGEF2|10564,1.8
STAU1|6780,CSE1L|1434,1.8
STAU1|6780,SERINC3|10955,1.8
STK38L|23012,MED21|9412,1.8
STOML2|30968,DCTN3|11258,1.8
STRAP|11171,DDX47|51202,1.8
STUB1|10273,MRPL28|10573,1.8
STUB1|10273,NDUFB10|4716,1.8
STX16|8675,SS18L1|26039,1.8
SUB1|10923,DNAJC21|134218,1.8
SUPV3L1|6832,DDX50|79009,1.8
SYNPO2|171024,LMOD1|25802,1.8
TACO1|51204,MRPL38|64978,1.8
TACO1|51204,SMARCD2|6603,1.8
TAF1|6872,OGT|8473,1.8
TAF2|6873,FAM91A1|157769,1.8
TAF2|6873,RAD21|5885,1.8
TAF3|83860,RBM17|84991,1.8
TAF4|6874,LSM14B|149986,1.8
TAF4|6874,OSBPL2|9885,1.8
TAF4|6874,PSMA7|5688,1.8
TAF6|6878,C7orf43|55262,1.8
TAF9|6880,CDK7|1022,1.8
TALDO1|6888,PSMD13|5719,1.8
TARBP2|6895,C12orf10|60314,1.8
TARS|6897,DNAJC21|134218,1.8
TAZ|6901,FAM3A|60343,1.8
TBC1D10C|374403,SASH3|54440,1.8
TBC1D9B|23061,RMND5B|64777,1.8
TEK|7010,CD93|22918,1.8
TEK|7010,MMRN2|79812,1.8
TEK|7010,MYCT1|80177,1.8
TEK|7010,S1PR1|1901,1.8
TELO2|9894,TBL3|10607,1.8
THUMPD1|55623,RRN3|54700,1.8
TIE1|7075,BCL6B|255877,1.8
TIE1|7075,CD34|947,1.8
TIMM13|26517,NDUFS7|374291,1.8
TIMM17B|10245,HSD17B10|3028,1.8
TM7SF3|51768,MED21|9412,1.8
TMED7|51014,CSNK1G3|1456,1.8
TMEM115|11070,IP6K1|9807,1.8
TMEM129|92305,GAK|2580,1.8
TMEM129|92305,MAEA|10296,1.8
TMEM147|10430,COX6B1|1340,1.8
TMEM147|10430,POLR2I|5438,1.8
TMEM14B|81853,PAK1IP1|55003,1.8
TMEM161A|54929,DDX49|54555,1.8
TMEM216|51259,SDHAF2|54949,1.8
TMEM50A|23585,CDC42|998,1.8
TMUB1|83590,ARF5|381,1.8
TNKS|8658,ERI1|90459,1.8
TOMM6|100188893,MRPS10|55173,1.8
TPP2|7174,RBM26|64062,1.8
TRA2B|6434,RFC4|5984,1.8
TRAPPC1|58485,PFN1|5216,1.8
TRAPPC10|7109,DIP2A|23181,1.8
TRAPPC2|6399,EIF1AX|1964,1.8
TRAPPC2L|51693,COX4I1|1327,1.8
TRIM11|81559,RNF187|149603,1.8
TRIM28|10155,CNOT3|4849,1.8
TRIM28|10155,PPP2R1A|5518,1.8
TRPC4AP|26133,TM9SF4|9777,1.8
TRUB2|26995,PMPCA|23203,1.8
TSC22D4|81628,LRCH4|4034,1.8
TSC22D4|81628,MEPCE|56257,1.8
TSPY2|64591,TSPY1|7258,1.8
TSR1|55720,DHX33|56919,1.8
TSR1|55720,SCO1|6341,1.8
TTC1|7265,SLU7|10569,1.8
TUBG1|7283,MLX|6945,1.8
TUBGCP3|10426,TPP2|7174,1.8
TUFM|7284,EARS2|124454,1.8
TUT1|64852,TAF6L|10629,1.8
TXLNG|55787,EIF1AX|1964,1.8
TXNL4A|10907,PQLC1|80148,1.8
TXNL4A|10907,TXNL1|9352,1.8
TYROBP|7305,C1QB|713,1.8
UBA1|7317,SMC1A|8243,1.8
UBA2|10054,PDCD2L|84306,1.8
UBA3|9039,THOC7|80145,1.8
UBE2I|7329,RNPS1|10921,1.8
UBE2M|9040,CHMP2A|27243,1.8
UBE2M|9040,PRPF31|26121,1.8
UBE2O|63893,FOXK2|3607,1.8
UBE2R2|54926,APTX|54840,1.8
UBE2R2|54926,CLTA|1211,1.8
UBE2R2|54926,UBAP1|51271,1.8
UBE2V1|7335,DPM1|8813,1.8
UBE4B|10277,KIF1B|23095,1.8
UBL4A|8266,IKBKG|8517,1.8
UBN2|254048,LUC7L2|51631,1.8
UBN2|254048,MKLN1|4289,1.8
UBXN4|23190,PRPF40A|55660,1.8
UFC1|51506,JTB|10899,1.8
UFC1|51506,SSR2|6746,1.8
UFM1|51569,N4BP2L2|10443,1.8
UQCR10|29796,NDUFA6|4700,1.8
UQCRB|7381,RPL30|6156,1.8
USO1|8615,RCHY1|25898,1.8
USP19|10869,PTPN23|25930,1.8
USP19|10869,RNF123|63891,1.8
USP19|10869,SCAP|22937,1.8
USP32|84669,APPBP2|10513,1.8
USP34|9736,BIRC6|57448,1.8
USP34|9736,FBXO11|80204,1.8
USP38|84640,TMEM184C|55751,1.8
USP7|7874,C16orf72|29035,1.8
USP8|9101,SPPL2A|84888,1.8
UTP14A|10813,AIFM1|9131,1.8
UTP14A|10813,DKC1|1736,1.8
VAPB|9217,RAB22A|57403,1.8
VARS|7407,SKIV2L|6499,1.8
VBP1|7411,BRCC3|79184,1.8
VPS13D|55187,MTOR|2475,1.8
VPS26A|9559,DDX50|79009,1.8
VPS28|51160,CYHR1|50626,1.8
VPS28|51160,MAF1|84232,1.8
VPS29|51699,ARPC3|10094,1.8
VPS29|51699,NDUFA12|55967,1.8
VPS33B|26276,UNC45A|55898,1.8
VPS4B|9525,NARS|4677,1.8
VWF|7450,CDH5|1003,1.8
VWF|7450,MMRN2|79812,1.8
WAC|51322,STAM|8027,1.8
WAS|7454,HCLS1|3059,1.8
WBP4|11193,MED4|29079,1.8
WDR26|80232,FBXO28|23219,1.8
WDR36|134430,CHD1|1105,1.8
WDR36|134430,CSNK1G3|1456,1.8
WDR36|134430,TMED7|51014,1.8
WDR70|55100,BRIX1|55299,1.8
WDR74|54663,CCDC86|79080,1.8
WDR90|197335,RHOT2|89941,1.8
WIPF2|147179,CASC3|22794,1.8
WTAP|9589,PPIL4|85313,1.8
XPO6|23214,ATXN2L|11273,1.8
XPO7|23039,ATP6V1B2|526,1.8
XPO7|23039,PPP2R2A|5520,1.8
XRCC6|2547,EIF3D|8664,1.8
XRN2|22803,CSNK2A1|1457,1.8
XRN2|22803,SEC23B|10483,1.8
YIF1B|90522,TIMM50|92609,1.8
YIPF3|25844,CNPY3|10695,1.8
YME1L1|10730,CUL2|8453,1.8
YME1L1|10730,MASTL|84930,1.8
YME1L1|10730,RAB18|22931,1.8
YTHDF1|54915,DIDO1|11083,1.8
YTHDF1|54915,GMEB2|26205,1.8
YTHDF3|253943,RAB2A|5862,1.8
YWHAB|7529,STK4|6789,1.8
YWHAZ|7534,PABPC1|26986,1.8
ZBED5|58486,USP47|55031,1.8
ZBTB33|10009,NKRF|55922,1.8
ZBTB43|23099,GAPVD1|26130,1.8
ZBTB43|23099,ZBTB34|403341,1.8
ZBTB6|10773,FBXW2|26190,1.8
ZC3H13|23091,MPHOSPH8|54737,1.8
ZC3H18|124245,CTU2|348180,1.8
ZC3H3|23144,PPP1R16A|84988,1.8
ZCCHC7|84186,DCAF10|79269,1.8
ZCCHC9|84240,SRP19|6728,1.8
ZDHHC12|84885,DPM2|8818,1.8
ZFPL1|7542,OTUB1|55611,1.8
ZFR|51663,NIPBL|25836,1.8
ZFX|7543,TXLNG|55787,1.8
ZFYVE19|84936,DNAJC17|55192,1.8
ZGPAT|84619,GMEB2|26205,1.8
ZGPAT|84619,PRPF6|24148,1.8
ZMYM2|7750,XPO4|64328,1.8
ZMYM5|9205,ZMYM2|7750,1.8
ZNF138|7697,ZNF107|51427,1.8
ZNF148|7707,KPNA1|3836,1.8
ZNF234|10780,ZNF225|7768,1.8
ZNF234|10780,ZNF226|7769,1.8
ZNF234|10780,ZNF227|7770,1.8
ZNF235|9310,ZNF234|10780,1.8
ZNF24|7572,C18orf25|147339,1.8
ZNF282|8427,FASTK|10922,1.8
ZNF282|8427,TMUB1|83590,1.8
ZNF292|23036,CASP8AP2|9994,1.8
ZNF3|7551,ZKSCAN1|7586,1.8
ZNF318|24149,CDC5L|988,1.8
ZNF318|24149,XPO5|57510,1.8
ZNF324|25799,TRIM28|10155,1.8
ZNF324|25799,ZBTB45|84878,1.8
ZNF343|79175,ZNF133|7692,1.8
ZNF384|171017,NCAPD2|9918,1.8
ZNF384|171017,NOP2|4839,1.8
ZNF384|171017,USP5|8078,1.8
ZNF397|84307,ELP2|55250,1.8
ZNF414|84330,RAB11B|9230,1.8
ZNF431|170959,ZNF430|80264,1.8
ZNF444|55311,ZBTB45|84878,1.8
ZNF45|7596,ZNF180|7733,1.8
ZNF526|116115,SUPT5H|6829,1.8
ZNF548|147694,ZNF17|7565,1.8
ZNF565|147929,ZNF146|7705,1.8
ZNF581|51545,RPS5|6193,1.8
ZNF581|51545,RPS9|6203,1.8
ZNF587|84914,ZNF417|147687,1.8
ZNF639|51193,MRPL47|57129,1.8
ZNF644|84146,PKN2|5586,1.8
ZNF646|9726,CD2BP2|10421,1.8
ZNF646|9726,TBC1D10B|26000,1.8
ZNF687|57592,SETDB1|9869,1.8
ZNF687|57592,TARS2|80222,1.8
ZNF708|7562,ZNF100|163227,1.8
ZNF786|136051,ZNF746|155061,1.8
ZNF787|126208,ZNF444|55311,1.8
ZNF791|163049,ZNF490|57474,1.8
ZNF860|344787,OSBPL10|114884,1.8
ZNHIT1|10467,AP1S1|1174,1.8
ZSCAN22|342945,ZNF324|25799,1.8
ZW10|9183,AASDHPPT|60496,1.8
ZZEF1|23140,ANKFY1|51479,1.8
ZZZ3|26009,USP33|23032,1.8
APOE|348,APOC1|341,1.7
ARID4B|51742,ARID4A|5926,1.7
ASCC2|84164,AP1B1|162,1.7
AZIN1|51582,ATP6V1C1|528,1.7
BCAP31|10134,ATP6AP1|537,1.7
BIRC6|57448,ATAD2B|54454,1.7
BRD4|23476,AKAP8|10270,1.7
C1QA|712,AIF1|199,1.7
CALD1|800,ACTA2|59,1.7
CBX8|57332,CBX4|8535,1.7
CCPG1|9236,CASC4|113201,1.7
CCT5|22948,BRIX1|55299,1.7
CCT7|10574,CCT4|10575,1.7
CD4|920,C1QC|714,1.7
CD86|942,C3AR1|719,1.7
CD86|942,CD4|920,1.7
CD93|22918,AFAP1L1|134265,1.7
CDC5L|988,AARS2|57505,1.7
CDH5|1003,BCL6B|255877,1.7
CEP350|9857,ASH1L|55870,1.7
CHCHD2|51142,CCT6A|908,1.7
CLPP|8192,ALKBH7|84266,1.7
CLPP|8192,C19orf24|55009,1.7
CMTM1|113540,CKLF|51192,1.7
COL6A2|1292,COL5A1|1289,1.7
COL6A3|1293,COL1A1|1277,1.7
CPSF4|10898,COPS6|10980,1.7
CPSF6|11052,CNOT2|4848,1.7
CRELD2|79174,ALG12|79087,1.7
CTAGE5|4253,CTAGE1|64693,1.7
CUEDC2|79004,ACTR1A|10121,1.7
CXorf36|79742,AFAP1L1|134265,1.7
DAD1|1603,C14orf119|55017,1.7
DAP|1611,CLPTM1L|81037,1.7
DBR1|51163,ARMC8|25852,1.7
DCTN3|11258,CLTA|1211,1.7
DCTPP1|79077,CD2BP2|10421,1.7
DCUN1D2|55208,ARGLU1|55082,1.7
DCUN1D2|55208,CDC16|8881,1.7
DDX19B|11269,DDX19A|55308,1.7
DDX41|51428,B4GALT7|11285,1.7
DDX46|9879,ANKHD1|54882,1.7
DHX36|170506,COMMD2|51122,1.7
DIDO1|11083,ARFGAP1|55738,1.7
DKC1|1736,BRCC3|79184,1.7
DLD|1738,COG5|10466,1.7
DLG1|1739,ACAP2|23527,1.7
DNAJB12|54788,ASCC1|51008,1.7
DOCK2|1794,CD53|963,1.7
DYNC1LI1|51143,CNOT10|25904,1.7
DYRK2|8445,CAND1|55832,1.7
DYSF|8291,COL4A2|1284,1.7
ECSCR|641700,CDH5|1003,1.7
ECSCR|641700,CLEC14A|161198,1.7
EIF2B5|8893,ALG3|10195,1.7
EIF3B|8662,DDX56|54606,1.7
EIF3G|8666,CDC37|11140,1.7
ELAC2|60528,C1QBP|708,1.7
ELAC2|60528,COPS3|8533,1.7
ELOF1|84337,C19orf53|28974,1.7
ELP3|55140,CHMP7|91782,1.7
EMILIN1|11117,COL6A2|1292,1.7
ENG|2022,CD34|947,1.7
ENG|2022,CLEC14A|161198,1.7
ENTPD4|9583,CHMP7|91782,1.7
ERCC5|2073,ARHGEF7|8874,1.7
ERG|2078,EMCN|51705,1.7
ERLIN2|11160,BRF2|55290,1.7
EVI2B|2124,CD48|962,1.7
EXOC3L2|90332,ARHGEF15|22899,1.7
EXOSC4|54512,CYC1|1537,1.7
FANCI|55215,BLM|641,1.7
FBRS|64319,ATXN2L|11273,1.7
FBXO28|23219,CDC73|79577,1.7
FCGR2A|2212,C3AR1|719,1.7
FIBP|9158,CFL1|1072,1.7
FIZ1|84922,CNOT3|4849,1.7
FIZ1|84922,EPN1|29924,1.7
FKBP8|23770,COPE|11316,1.7
FRAT2|23401,FRAT1|10023,1.7
FUK|197258,COG4|25839,1.7
GATAD2A|54815,CHERP|10523,1.7
GEMIN5|25929,G3BP1|10146,1.7
GGA3|23163,EXOC7|23265,1.7
GMFG|9535,GIMAP4|55303,1.7
GNG11|2791,CYYR1|116159,1.7
GNPAT|8443,C1orf131|128061,1.7
GOLGA6L9|440295,GOLGA6L10|647042,1.7
GOT2|2806,COQ9|57017,1.7
GPATCH1|55094,ANKRD27|84079,1.7
GPKOW|27238,CCDC22|28952,1.7
GPR4|2828,FLT1|2321,1.7
GPR65|8477,CD53|963,1.7
GPS1|2873,ANAPC11|51529,1.7
GRWD1|83743,AKT1S1|84335,1.7
GRWD1|83743,DHX34|9704,1.7
GTPBP10|85865,CLDN12|9069,1.7
HDAC2|3066,ASF1A|25842,1.7
HDHD2|84064,C18orf25|147339,1.7
HEATR1|55127,AHCTF1|25909,1.7
HELQ|113510,COPS4|51138,1.7
HGS|9146,ARHGDIA|396,1.7
HINFP|25988,BUD13|84811,1.7
HINT2|84681,CLTA|1211,1.7
HIST1H2BD|3017,HIST1H2AC|8334,1.7
HLA-B|3106,HLA-A|3105,1.7
HLA-DPA1|3113,HLA-DMB|3109,1.7
HSBP1|3281,GABARAPL2|11345,1.7
HSP90AB1|3326,AARS2|57505,1.7
HSPA12B|116835,ARHGEF15|22899,1.7
HSPA9|3313,HSPA4|3308,1.7
IDH3G|3421,FAM50A|9130,1.7
IER3IP1|51124,C18orf25|147339,1.7
IFRD2|7866,APEH|327,1.7
IKZF1|10320,DOCK10|55619,1.7
IKZF1|10320,DOCK2|1794,1.7
ILF3|3609,DNMT1|1786,1.7
INO80E|283899,BCKDK|10295,1.7
INO80E|283899,CDIPT|10423,1.7
INTS10|55174,ATP6V1B2|526,1.7
INTS10|55174,CHMP7|91782,1.7
INTS5|80789,GANAB|23193,1.7
INTS8|55656,DPY19L4|286148,1.7
INTS9|55756,GTF2E2|2961,1.7
IP6K1|9807,BAP1|8314,1.7
JKAMP|51528,ACTR10|55860,1.7
JMJD1C|221037,HERC4|26091,1.7
KAT5|10524,DPF2|5977,1.7
KCTD10|83892,CORO1C|23603,1.7
KCTD2|23510,GGA3|23163,1.7
KDM4C|23081,AK3|50808,1.7
KDM6A|7403,FUNDC1|139341,1.7
KDR|3791,CYYR1|116159,1.7
KDR|3791,FLT1|2321,1.7
KDR|3791,GPR4|2828,1.7
KIF20A|10112,CCNB1|891,1.7
KIF20A|10112,CDC25C|995,1.7
KIF4B|285643,KIF4A|24137,1.7
KLHL18|23276,DHX30|22907,1.7
KRI1|65095,ILF3|3609,1.7
LAIR1|3903,C1QB|713,1.7
LAMP2|3920,C1GALT1C1|29071,1.7
LARP7|51574,AIMP1|9255,1.7
LCE2B|26239,CLDN17|26285,1.7
LCE2C|353140,LCE2A|353139,1.7
LEPROTL1|23484,GTF2E2|2961,1.7
LLPH|84298,LEMD3|23592,1.7
LMF2|91289,ALG12|79087,1.7
LRRC25|126364,HCK|3055,1.7
LRRC47|57470,DNAJC11|55735,1.7
LSM5|23658,GGCT|79017,1.7
LUM|4060,CTSK|1513,1.7
LYAR|55646,GRPEL1|80273,1.7
MAD2L1BP|9587,GTPBP2|54676,1.7
MAEA|10296,LETM1|3954,1.7
MAF1|84232,CYC1|1537,1.7
MAGOH|4116,ERH|2079,1.7
MAP2K2|5605,APBA3|9546,1.7
MAPK1|5594,CRKL|1399,1.7
MAPK7|5598,EPN2|22905,1.7
MATR3|9782,LARS|51520,1.7
MCAM|4162,CDH5|1003,1.7
MCPH1|79648,AGPAT5|55326,1.7
MCPH1|79648,CNOT7|29883,1.7
MED4|29079,CDADC1|81602,1.7
MED8|112950,ELOVL1|64834,1.7
MEF2C|4208,EBF1|1879,1.7
MIIP|60672,KIAA2013|90231,1.7
MINK1|50488,CAMTA2|23125,1.7
MKI67|4288,KIF11|3832,1.7
MLF2|8079,COPS7A|50813,1.7
MLF2|8079,GAPDH|2597,1.7
MNT|4335,KDM6B|23135,1.7
MON1B|22879,AP1G1|164,1.7
MPV17L2|84769,LSM4|25804,1.7
MRPL12|6182,ANAPC11|51529,1.7
MRPL12|6182,DUS1L|64118,1.7
MRPL14|64928,HSP90AB1|3326,1.7
MRPL14|64928,KLHDC3|116138,1.7
MRPL4|51073,CARM1|10498,1.7
MRPL4|51073,KEAP1|9817,1.7
MRPL51|51258,COPS7A|50813,1.7
MRPL51|51258,GAPDH|2597,1.7
MRPS10|55173,CDC5L|988,1.7
MRPS10|55173,MRPL2|51069,1.7
MRPS18A|55168,KLHDC3|116138,1.7
MRPS18A|55168,MEA1|4201,1.7
MRPS18A|55168,MRPL2|51069,1.7
MRPS18C|51023,COPS4|51138,1.7
MRPS18C|51023,MRPL1|65008,1.7
MRPS34|65993,ATP6V0C|527,1.7
MRPS34|65993,JMJD8|339123,1.7
MRPS34|65993,MLST8|64223,1.7
MSR1|4481,HAVCR2|84868,1.7
MSRB3|253827,ACTA2|59,1.7
MTBP|27085,DSCC1|79075,1.7
MTHFD1|4522,EIF2S1|1965,1.7
MTPAP|55149,CDC123|8872,1.7
MYLK|4638,ACTA2|59,1.7
MYLK|4638,MSRB3|253827,1.7
MYLK|4638,MYL9|10398,1.7
MYO1G|64005,ARHGAP30|257106,1.7
NAA10|8260,IDH3G|3421,1.7
NAA20|51126,ESF1|51575,1.7
NAA50|80218,CDV3|55573,1.7
NAGPA|51172,ALG1|56052,1.7
NBR1|4077,DHX8|1659,1.7
NCAPH2|29781,LMF2|91289,1.7
NDST2|8509,ECD|11319,1.7
NDUFA1|4694,COX7B|1349,1.7
NDUFA11|126328,MRPL54|116541,1.7
NDUFA13|51079,COPE|11316,1.7
NDUFA2|4695,HARS|3035,1.7
NDUFA3|4696,LENG1|79165,1.7
NDUFA7|4701,CLPP|8192,1.7
NDUFA9|4704,C12orf4|57102,1.7
NDUFB8|4714,MRPL43|84545,1.7
NDUFS4|4724,COX7C|1350,1.7
NID2|22795,LAMA4|3910,1.7
NIPBL|25836,C5orf51|285636,1.7
NKG7|4818,CCL5|6352,1.7
NOC2L|26155,DVL1|1855,1.7
NOC2L|26155,LRRC47|57470,1.7
NOL6|65083,APTX|54840,1.7
NOL6|65083,NFX1|4799,1.7
NOP14|8602,GRPEL1|80273,1.7
NOP2|4839,MLF2|8079,1.7
NOP56|10528,MRPS26|64949,1.7
NOVA2|4858,CXorf36|79742,1.7
NPAT|4863,AASDHPPT|60496,1.7
NPLOC4|55666,HGS|9146,1.7
NPRL3|8131,MLST8|64223,1.7
NTHL1|4913,MRPS34|65993,1.7
NUBP2|10101,GFER|2671,1.7
NUDC|10726,GPATCH3|63906,1.7
NUDT5|11164,GDI2|2665,1.7
NUDT5|11164,GTPBP4|23560,1.7
NUMB|8650,MPP5|64398,1.7
NUP133|55746,DHX9|1660,1.7
NUP160|23279,CKAP5|9793,1.7
NUP188|23511,CDK5RAP2|55755,1.7
NUP205|23165,EXOC4|60412,1.7
NUP214|8021,GTF3C4|9329,1.7
NUP43|348995,KATNA1|11104,1.7
NUP54|53371,G3BP2|9908,1.7
NUPL2|11097,KLHL7|55975,1.7
NUS1|116150,GOPC|57120,1.7
NUTF2|10204,NOB1|28987,1.7
ODF2|4957,NUP188|23511,1.7
OGFOD2|79676,ARL6IP4|51329,1.7
OGFR|11054,ARFGAP1|55738,1.7
OR2J2|26707,KRTAP2-4|85294,1.7
OR2J2|26707,OR13C4|138804,1.7
OR2W5|441932,GK2|2712,1.7
OR4K1|79544,OR4C16|219428,1.7
OR4S2|219431,OR2W5|441932,1.7
OR51B6|390058,OR2W5|441932,1.7
OR51G1|79324,OR13C4|138804,1.7
OR51G1|79324,OR2F1|26211,1.7
OR51G1|79324,OR4A16|81327,1.7
OR51G1|79324,OR4S2|219431,1.7
OR51L1|119682,OR2T12|127064,1.7
OR5K3|403277,OR4E2|26686,1.7
OR5L2|26338,OR4A5|81318,1.7
OR5L2|26338,OR5AR1|219493,1.7
OR5L2|26338,OR5B3|441608,1.7
OR5T2|219464,OR5T1|390155,1.7
OR6C1|390321,OR51G2|81282,1.7
OR8I2|120586,OR4K1|79544,1.7
OR8I2|120586,OR5AS1|219447,1.7
OR8I2|120586,OR5H15|403274,1.7
OR8J3|81168,OR4N5|390437,1.7
OR8J3|81168,OR5L2|26338,1.7
OR8K5|219453,OR5T1|390155,1.7
OR8K5|219453,OR5T3|390154,1.7
OR9K2|441639,OR4C16|219428,1.7
OS9|10956,DCTN2|10540,1.7
OTUD4|54726,ABCE1|6059,1.7
OTUD4|54726,NAA15|80155,1.7
OTUD5|55593,GRIPAP1|56850,1.7
OTUD6B|51633,INTS8|55656,1.7
OXSM|54995,NGLY1|55768,1.7
PABPC1|26986,EIF3E|3646,1.7
PAIP1|10605,C5orf22|55322,1.7
PAN3|255967,N4BP2L2|10443,1.7
PAPOLA|10914,CCNK|8812,1.7
PCDH12|51294,AFAP1L1|134265,1.7
PCDH12|51294,CD34|947,1.7
PCDH17|27253,CD93|22918,1.7
PDCD2|5134,C6orf120|387263,1.7
PDCD6|10016,CLPTM1L|81037,1.7
PDS5B|23047,AKAP11|11215,1.7
PECAM1|5175,CLEC14A|161198,1.7
PECAM1|5175,CXorf36|79742,1.7
PELP1|27043,NEURL4|84461,1.7
PES1|23481,L3MBTL2|83746,1.7
PEX10|5192,LRRC47|57470,1.7
PEX16|9409,DGKZ|8525,1.7
PEX2|5828,COPS5|10987,1.7
PFKL|5211,AGPAT3|56894,1.7
PGAM4|441531,PGAM1|5223,1.7
PGM3|5238,IBTK|25998,1.7
PHAX|51808,HSPA4|3308,1.7
PHB2|11331,MRPL51|51258,1.7
PHF23|79142,EIF5A|1984,1.7
PI4KA|5297,CRKL|1399,1.7
PIAS4|51588,APBA3|9546,1.7
PIGO|84720,FANCG|2189,1.7
PIK3C3|5289,C18orf25|147339,1.7
PIK3CB|5291,COPB2|9276,1.7
PLEK|5341,CD53|963,1.7
PLVAP|83483,ENG|2022,1.7
PLVAP|83483,MMRN2|79812,1.7
PNKP|11284,IRF3|3661,1.7
PNKP|11284,MED25|81857,1.7
PNPT1|87178,LRPPRC|10128,1.7
POFUT1|23509,ASXL1|171023,1.7
