Gene1,Gene2,Aag_Edge_Weight
UQCRHL|440567,UQCRH|7388,5.1
COL4A2|1284,COL4A1|1282,4.8
C1QB|713,C1QA|712,4.6
C1QC|714,C1QB|713,4.6
NLRP8|126205,NLRP13|126204,4.5
NKX2-6|137814,FRG2|448831,4.3
ANXA2P2|304,ANXA2|302,4.1
MAP1LC3B2|643246,MAP1LC3B|81631,4.1
DHRS4L2|317749,DHRS4|10901,3.9
POM121C|100101267,POM121|9883,3.9
HLA-DPB1|3115,HLA-DPA1|3113,3.8
HTN3|3347,HTN1|3346,3.8
OR4X2|119764,OR4A47|403253,3.8
DAZ3|57054,DAZ2|57055,3.7
HNRNPA1L2|144983,HNRNPA1|3178,3.7
HTR1A|3350,FEZF2|55079,3.6
SPRR2G|6706,SPRR2B|6701,3.6
TMEM176B|28959,TMEM176A|55365,3.6
GGTLC2|91227,GGT1|2678,3.5
MYL12B|103910,MYL12A|10627,3.5
PSME2|5721,PSME1|5720,3.5
RPL32|6161,RPL15|6138,3.5
UNCX|340260,DBX2|440097,3.5
C1QC|714,C1QA|712,3.4
RPL23|9349,RPL19|6143,3.4
RPS11|6205,RPL18|6141,3.4
DDTL|100037417,DDT|1652,3.3
NAA15|80155,ABCE1|6059,3.3
NSUN5P2|260294,NSUN5P1|155400,3.3
RPS18|6222,RPS10|6204,3.3
TMEM14C|51522,TMEM14B|81853,3.3
CTAGE9|643854,CTAGE4|100128553,3.2
FGG|2266,FGA|2243,3.2
HLA-DRA|3122,HLA-DMB|3109,3.2
NKX2-6|137814,CACNG7|59284,3.1
PSMD4|5710,PSMB4|5692,3.1
RNASEK|440400,GABARAP|11337,3.1
RPS11|6205,RPL13A|23521,3.1
RPS8|6202,RPL5|6125,3.1
SPRR2G|6706,SPRR2E|6704,3.1
YTHDF3|253943,VCPIP1|80124,3.1
ZNF799|90576,ZNF443|10224,3.1
FEZF2|55079,CCKAR|886,3.0
NMUR2|56923,DBX2|440097,3.0
RPL32|6161,RPL14|9045,3.0
RPL32|6161,RPL29|6159,3.0
RPL7A|6130,RPL35|11224,3.0
RPLP2|6181,RPL27A|6157,3.0
SPRR2B|6701,LCE3D|84648,3.0
SPRR2G|6706,LCE3D|84648,3.0
AGAP6|414189,AGAP4|119016,2.9
MRPL20|55052,AURKAIP1|54998,2.9
NKX6-3|157848,FEZF2|55079,2.9
RPL8|6132,EEF1D|1936,2.9
VPS28|51160,SHARPIN|81858,2.9
VPS72|6944,SCNM1|79005,2.9
COL1A2|1278,COL1A1|1277,2.8
DBX2|440097,CHAT|1103,2.8
PUF60|22827,COMMD5|28991,2.8
RPL15|6138,RPL14|9045,2.8
RPL18|6141,RPL13A|23521,2.8
RPL28|6158,RPL18|6141,2.8
RPS15|6209,RPL36|25873,2.8
RPS16|6217,FBL|2091,2.8
RPS19|6223,RPL18|6141,2.8
RPS9|6203,RPL18|6141,2.8
SHARPIN|81858,MAF1|84232,2.8
TROVE2|6738,CDC73|79577,2.8
UQCRB|7381,COX6C|1345,2.8
VPS28|51160,PUF60|22827,2.8
COL5A1|1289,COL1A1|1277,2.7
ESAM|90952,CLEC14A|161198,2.7
EVI2B|2124,CD53|963,2.7
KCNA1|3736,ELSPBP1|64100,2.7
PCID2|55795,CUL4A|8451,2.7
RPLP0|6175,RPL6|6128,2.7
RPS13|6207,RPL27A|6157,2.7
RPS3|6188,EEF1G|1937,2.7
SHARPIN|81858,COMMD5|28991,2.7
SSU72|29101,AURKAIP1|54998,2.7
SUPT16H|11198,CHD8|57680,2.7
TCP1|6950,MRPL18|29074,2.7
UPF3A|65110,PCID2|55795,2.7
ZNF45|7596,ZNF227|7770,2.7
ACOT2|10965,ACOT1|641371,2.6
CTRB2|440387,CTRB1|1504,2.6
EIF3H|8667,EIF3E|3646,2.6
GDI1|2664,ATP6AP1|537,2.6
MYCT1|80177,CYYR1|116159,2.6
NDUFA1|4694,COX7B|1349,2.6
NDUFB9|4715,COX6C|1345,2.6
NHP2|55651,DDX41|51428,2.6
OR4F5|79501,OR4F4|26682,2.6
PLSCR5|389158,PLA2G2E|30814,2.6
PRLH|51052,NXNL1|115861,2.6
PSMB6|5694,PFN1|5216,2.6
RPS13|6207,EIF3F|8665,2.6
SCNM1|79005,PSMD4|5710,2.6
SETD1A|9739,FBRS|64319,2.6
VPS72|6944,PSMD4|5710,2.6
VPS72|6944,SETDB1|9869,2.6
VPS72|6944,SF3B4|10262,2.6
XRCC6|2547,ADSL|158,2.6
ZZZ3|26009,USP33|23032,2.6
CCT7|10574,CCT4|10575,2.5
COL5A1|1289,COL1A2|1278,2.5
CUL4A|8451,CDC16|8881,2.5
DDX49|54555,COPE|11316,2.5
DHX16|8449,ABCF1|23,2.5
DRG2|1819,ATPAF2|91647,2.5
EDC4|23644,DHX38|9785,2.5
EIF4A1|1973,C1QBP|708,2.5
ERG|2078,CDH5|1003,2.5
ESAM|90952,CD34|947,2.5
EXOSC4|54512,COMMD5|28991,2.5
GIMAP6|474344,GIMAP4|55303,2.5
GIMAP8|155038,GIMAP4|55303,2.5
GPS1|2873,ANAPC11|51529,2.5
GYPB|2994,EPB42|2038,2.5
HLA-DRA|3122,HLA-DPA1|3113,2.5
HLA-DRA|3122,HLA-DPB1|3115,2.5
HLA-H|3136,HLA-A|3105,2.5
HSPE1|3336,HSPD1|3329,2.5
KIF2C|11004,CDC20|991,2.5
KRIT1|889,ANKIB1|54467,2.5
MAEA|10296,CTBP1|1487,2.5
MAF1|84232,HSF1|3297,2.5
MBD1|4152,CXXC1|30827,2.5
MED6|10001,ALKBH1|8846,2.5
MRFAP1L1|114932,MRFAP1|93621,2.5
MRPS16|51021,CHCHD1|118487,2.5
MRPS7|51081,MRPL12|6182,2.5
MYCT1|80177,ERG|2078,2.5
NKX6-1|4825,NKX2-6|137814,2.5
NKX6-3|157848,HTR1A|3350,2.5
NMUR2|56923,CHAT|1103,2.5
NSA2|10412,BTF3|689,2.5
PABPC3|5042,PABPC1|26986,2.5
PARP9|83666,DTX3L|151636,2.5
PLCB2|5330,PARVG|64098,2.5
POMP|51371,MTIF3|219402,2.5
R3HCC1|203069,CHMP7|91782,2.5
RPL24|6152,RPL14|9045,2.5
RPL35|11224,RPL12|6136,2.5
RPS19|6223,RPS16|6217,2.5
RPS23|6228,BTF3|689,2.5
RPS6KB2|6199,PPP1CA|5499,2.5
RPS9|6203,RPS16|6217,2.5
RPS9|6203,RPS19|6223,2.5
SAFB2|9667,SAFB|6294,2.5
SHARPIN|81858,HSF1|3297,2.5
SPRR2E|6704,SPRR2B|6701,2.5
SRCAP|10847,SETD1A|9739,2.5
SSU72|29101,MRPL20|55052,2.5
SYNPR|132204,PLA2G2E|30814,2.5
TAGLN|6876,ACTA2|59,2.5
TBL3|10607,NUBP2|10101,2.5
TOMM6|100188893,SNRPC|6631,2.5
TRAPPC3|27095,ADPRHL2|54936,2.5
TUBGCP3|10426,CUL4A|8451,2.5
TYROBP|7305,SPI1|6688,2.5
UBE2I|7329,RNPS1|10921,2.5
UNCX|340260,PAX7|5081,2.5
UXT|8409,NDUFB11|54539,2.5
VPS28|51160,COMMD5|28991,2.5
VPS72|6944,MRPL9|65005,2.5
XAB2|56949,EIF3G|8666,2.5
XKR7|343702,PLA2G2E|30814,2.5
ZNF646|9726,SETD1A|9739,2.5
ZNF646|9726,SRCAP|10847,2.5
DCAF15|90379,CCDC130|81576,2.4
DHX38|9785,DDX19A|55308,2.4
ELP3|55140,CCDC25|55246,2.4
EVI2B|2124,EVI2A|2123,2.4
FPGS|2356,CDK9|1025,2.4
FRG2|448831,CACNG7|59284,2.4
GAK|2580,CTBP1|1487,2.4
GPN2|54707,GPATCH3|63906,2.4
GPS1|2873,DUS1L|64118,2.4
HADHB|3032,HADHA|3030,2.4
JTB|10899,HAX1|10456,2.4
KRIT1|889,GATAD1|57798,2.4
MEA1|4201,KLHDC3|116138,2.4
MRPS18A|55168,MRPL14|64928,2.4
NDUFB7|4713,C19orf53|28974,2.4
NUDT15|55270,MED4|29079,2.4
OR5AU1|390445,KLK12|43849,2.4
PARP14|54625,DTX3L|151636,2.4
PARP9|83666,PARP14|54625,2.4
PHF20L1|51105,FAM91A1|157769,2.4
PRLH|51052,KRT35|3886,2.4
PUF60|22827,EXOSC4|54512,2.4
RALGAPB|57148,NCOA6|23054,2.4
RPL29|6159,RPL14|9045,2.4
RPL29|6159,RPL15|6138,2.4
RPL6|6128,NACA|4666,2.4
RPL7A|6130,RPL12|6136,2.4
RPS11|6205,RPL28|6158,2.4
RPS16|6217,RPS11|6205,2.4
RPS18|6222,RPL10A|4736,2.4
SCNM1|79005,PSMB4|5692,2.4
SEC23IP|11196,EIF3A|8661,2.4
SF3B3|23450,DDX19A|55308,2.4
SLC39A9|55334,PSEN1|5663,2.4
SLC7A3|84889,CCKAR|886,2.4
SLU7|10569,RBM22|55696,2.4
SMU1|55234,APTX|54840,2.4
SNW1|22938,ALKBH1|8846,2.4
SSNA1|8636,EDF1|8721,2.4
STRAP|11171,DDX47|51202,2.4
SYNCRIP|10492,MAP3K7|6885,2.4
TBRG4|9238,DDX56|54606,2.4
THAP1|55145,FNTA|2339,2.4
TMED7|51014,PJA2|9867,2.4
TMED7|51014,PRRC1|133619,2.4
TOMM22|56993,EIF3L|51386,2.4
TOP3A|7156,ALKBH5|54890,2.4
TRAPPC3|27095,LSM10|84967,2.4
TYROBP|7305,LAPTM5|7805,2.4
UBE2K|3093,PDS5A|23244,2.4
UBL5|59286,NDUFA11|126328,2.4
UBL5|59286,NDUFA7|4701,2.4
UQCR10|29796,NDUFA6|4700,2.4
USP33|23032,PKN2|5586,2.4
VDAC3|7419,IKBKB|3551,2.4
VTI1B|10490,COX16|51241,2.4
WIPF2|147179,MED1|5469,2.4
XRCC6|2547,DRG1|4733,2.4
XRCC6|2547,EIF3D|8664,2.4
ZNF527|84503,ZNF383|163087,2.4
ZNF561|93134,ZNF317|57693,2.4
ZNF598|90850,TRAF7|84231,2.4
ZNF84|7637,ZNF140|7699,2.4
ARMCX6|54470,ARMCX3|51566,2.3
CD3E|916,CD2|914,2.3
CD6|923,CD2|914,2.3
DGCR6L|85359,DGCR6|8214,2.3
EFTUD2|9343,DHX8|1659,2.3
EIF5A|1984,EIF4A1|1973,2.3
EIF5AL1|143244,EIF4A1|1973,2.3
ELP3|55140,CHMP7|91782,2.3
EMD|2010,CXorf40A|91966,2.3
FAM72D|728833,FAM72B|653820,2.3
GK3P|2713,GK|2710,2.3
GMFG|9535,ARHGDIB|397,2.3
HBM|3042,GYPB|2994,2.3
HLA-DRA|3122,CD74|972,2.3
LEPROTL1|23484,DCTN6|10671,2.3
MRFAP1|93621,GRPEL1|80273,2.3
MRPS18A|55168,MAD2L1BP|9587,2.3
MRPS18A|55168,MRPL2|51069,2.3
MRPS7|51081,MRPL38|64978,2.3
MTFR1|9650,ARMC1|55156,2.3
NAA30|122830,EXOC5|10640,2.3
NCAPH2|29781,LMF2|91289,2.3
NDUFS6|4726,MRPL36|64979,2.3
NEDD8|4738,DAD1|1603,2.3
NKX6-1|4825,FRG2|448831,2.3
NME2|4831,NME1|4830,2.3
NOC2L|26155,LRRC47|57470,2.3
NXNL1|115861,KRT35|3886,2.3
PCDH12|51294,ESAM|90952,2.3
PHKB|5257,ITFG1|81533,2.3
POLR3F|10621,CRNKL1|51340,2.3
PPIB|5479,PDIA3|2923,2.3
PPM1A|5494,NAA30|122830,2.3
PRELID1|27166,NHP2|55651,2.3
PRMT8|56341,DBX2|440097,2.3
PRRC1|133619,PJA2|9867,2.3
PSMB6|5694,MPDU1|9526,2.3
PSMB7|5695,EDF1|8721,2.3
PSMB9|5698,PSMB8|5696,2.3
PSMD10|5716,MORF4L2|9643,2.3
PSMD4|5710,PIPSL|266971,2.3
PUF60|22827,HSF1|3297,2.3
PYCR2|29920,ARF1|375,2.3
RAD1|5810,DNAJC21|134218,2.3
RIOK1|83732,PAK1IP1|55003,2.3
RPS13|6207,RPLP2|6181,2.3
RPS16|6217,RPL18|6141,2.3
RPS5|6193,RPL13A|23521,2.3
RPS5|6193,RPL18|6141,2.3
RPS9|6203,RPL28|6158,2.3
RPSA|3921,RPL14|9045,2.3
RPSA|3921,RPL32|6161,2.3
SCAF1|58506,MED25|81857,2.3
SDF4|51150,RER1|11079,2.3
SPHAR|10638,RAB4A|5867,2.3
SPRN|503542,MTG1|92170,2.3
SSU72|29101,RER1|11079,2.3
STAG2|10735,CUL4B|8450,2.3
STUB1|10273,MRPS34|65993,2.3
TATDN1|83940,EIF3H|8667,2.3
TMED10|10972,SLC39A9|55334,2.3
TTC1|7265,MRPL22|29093,2.3
UBA2|10054,LSM14A|26065,2.3
UBA52|7311,RPL18A|6142,2.3
UBE2G1|7326,PAFAH1B1|5048,2.3
UBE2J2|118424,AURKAIP1|54998,2.3
UBE2J2|118424,NOC2L|26155,2.3
UBE2J2|118424,SSU72|29101,2.3
UFM1|51569,COG6|57511,2.3
UNCX|340260,NMUR2|56923,2.3
UPF3A|65110,DCUN1D2|55208,2.3
USP5|8078,COPS7A|50813,2.3
WBP11|51729,DDX47|51202,2.3
YIPF2|78992,CARM1|10498,2.3
YY1AP1|55249,PRCC|5546,2.3
ZMYND15|84225,CXCL16|58191,2.3
ZNF282|8427,ZNF212|7988,2.3
ZNF7|7553,ZNF16|7564,2.3
ZNF7|7553,ZNF34|80778,2.3
BTN3A3|10384,BTN3A1|11119,2.2
CHMP7|91782,BIN3|55909,2.2
CNOT7|29883,CCDC25|55246,2.2
CUL4A|8451,ARHGEF7|8874,2.2
DDX19A|55308,CIAPIN1|57019,2.2
DRG1|4733,ADSL|158,2.2
EIF3K|27335,COX6B1|1340,2.2
EIF5AL1|143244,C1QBP|708,2.2
ERG|2078,CYYR1|116159,2.2
FEZF2|55079,CXorf1|9142,2.2
FLT4|2324,CDH5|1003,2.2
GIMAP8|155038,GIMAP6|474344,2.2
KCNQ1DN|55539,ACCSL|390110,2.2
LCK|3932,CD3E|916,2.2
LRRC47|57470,DNAJC11|55735,2.2
LRRC57|255252,HAUS2|55142,2.2
LSM1|27257,BRF2|55290,2.2
MCPH1|79648,CHMP7|91782,2.2
MED4|29079,GTF2F2|2963,2.2
MRPL4|51073,EIF3G|8666,2.2
NAA10|8260,EMD|2010,2.2
NDUFB10|4716,MRPS34|65993,2.2
NEURL4|84461,CNTROB|116840,2.2
NIP7|51388,DDX19A|55308,2.2
NOC2L|26155,ATAD3A|55210,2.2
NPM1|4869,CLEC2D|29121,2.2
NXNL1|115861,ACCSL|390110,2.2
OR4X2|119764,CHRNB3|1142,2.2
PACS2|23241,BRF1|2972,2.2
PCID2|55795,CDC16|8881,2.2
PCNT|5116,MCM3AP|8888,2.2
PHF20L1|51105,EFR3A|23167,2.2
PIN1|5300,EIF3G|8666,2.2
POLR1C|9533,BYSL|705,2.2
POLR2C|5432,CIAPIN1|57019,2.2
POLR2K|5440,COX6C|1345,2.2
PPP1R8|5511,DNAJC8|22826,2.2
PRR14|78994,FBRS|64319,2.2
PRSS38|339501,DPPA2|151871,2.2
PSMC5|5705,FTSJ3|117246,2.2
PSMC6|5706,PSMA3|5684,2.2
RGPD4|285190,RGPD3|653489,2.2
RNF40|9810,GTF3C1|2975,2.2
RPF1|80135,DNTTIP2|30836,2.2
RPL22|6146,RPL11|6135,2.2
RPL37A|6168,RPL31|6160,2.2
RPL38|6169,RPL23A|6147,2.2
RPRD2|23248,ASH1L|55870,2.2
RPS19|6223,RPL28|6158,2.2
RPS21|6227,RPS16|6217,2.2
RPS23|6228,RPS14|6208,2.2
RPS3A|6189,RPL10A|4736,2.2
RPS6|6194,RPL7A|6130,2.2
SASH3|54440,ARHGAP30|257106,2.2
SENP3|26168,FXR2|9513,2.2
SPCS1|28972,GLT8D1|55830,2.2
SPRR2E|6704,SPRR2A|6700,2.2
SRP68|6730,SAP30BP|29115,2.2
SRP72|6731,PAICS|10606,2.2
SSNA1|8636,DPM2|8818,2.2
STK25|10494,ATG4B|23192,2.2
STT3A|3703,DPAGT1|1798,2.2
STUB1|10273,NUBP2|10101,2.2
STX8|9482,GABARAP|11337,2.2
SURF6|6838,REXO4|57109,2.2
SYNCRIP|10492,RNGTT|8732,2.2
SYNCRIP|10492,SENP6|26054,2.2
SYNRG|11276,MED1|5469,2.2
TAF4|6874,DIDO1|11083,2.2
TBP|6908,KATNA1|11104,2.2
TIE1|7075,CDH5|1003,2.2
TIMM22|29928,INPP5K|51763,2.2
TOMM5|401505,EXOSC3|51010,2.2
TOX4|9878,CHD8|57680,2.2
TOX4|9878,PRMT5|10419,2.2
TOX4|9878,SUPT16H|11198,2.2
TPI1|7167,GAPDH|2597,2.2
TRAPPC1|58485,GABARAP|11337,2.2
TRIM39|56658,PPP1R11|6992,2.2
TRPT1|83707,NUDT22|84304,2.2
TSR1|55720,C1QBP|708,2.2
TSSC4|10078,MOB2|81532,2.2
TUFM|7284,NDUFAB1|4706,2.2
UBE2G2|7327,MCM3AP|8888,2.2
UBL4A|8266,FAM3A|60343,2.2
UPF3A|65110,CDC16|8881,2.2
UQCR10|29796,TXN2|25828,2.2
UQCRB|7381,NDUFB9|4715,2.2
URM1|81605,DPM2|8818,2.2
USP16|10600,GABPA|2551,2.2
USP48|84196,HP1BP3|50809,2.2
UTP14A|10813,RBMX2|51634,2.2
VPS72|6944,PSMB4|5692,2.2
VTA1|51534,HBS1L|10767,2.2
WIZ|58525,BRD4|23476,2.2
WTAP|9589,PPIL4|85313,2.2
XPO6|23214,GTF3C1|2975,2.2
YME1L1|10730,WAC|51322,2.2
ZC3H11A|9877,MDM4|4194,2.2
ZMAT5|55954,UQCR10|29796,2.2
ZNF12|7559,RBAK|57786,2.2
ZNF227|7770,ZNF226|7769,2.2
ZNF302|55900,ZNF181|339318,2.2
ZNF410|57862,SNW1|22938,2.2
ZNF45|7596,ZNF230|7773,2.2
ZNF557|79230,ZNF317|57693,2.2
ZNF562|54811,ZNF561|93134,2.2
ZNF576|79177,MRPS12|6183,2.2
ZNF687|57592,SETDB1|9869,2.2
ZNF84|7637,ZNF26|7574,2.2
ZZZ3|26009,PKN2|5586,2.2
ARMC1|55156,ARFGEF1|10565,2.1
BRF2|55290,ASH2L|9070,2.1
CDC40|51362,ATG5|9474,2.1
COL3A1|1281,COL1A2|1278,2.1
DCUN1D2|55208,CDC16|8881,2.1
DMGDH|29958,BHMT2|23743,2.1
EIF2S1|1965,EIF2B2|8892,2.1
EIF3G|8666,CDC37|11140,2.1
EMD|2010,ATP6AP1|537,2.1
ERCC5|2073,BIVM|54841,2.1
ESAM|90952,BCL6B|255877,2.1
FLII|2314,ALKBH5|54890,2.1
GDI1|2664,EMD|2010,2.1
GIMAP4|55303,GIMAP1|170575,2.1
GIMAP6|474344,GIMAP1|170575,2.1
GIMAP8|155038,GIMAP1|170575,2.1
GNAI3|2773,CSDE1|7812,2.1
GNL1|2794,ABCF1|23,2.1
GOLGA7|51125,FNTA|2339,2.1
GOPC|57120,CDC40|51362,2.1
GTF2F1|2962,EIF3G|8666,2.1
GTF2H4|2968,DHX16|8449,2.1
HBM|3042,EPB42|2038,2.1
HELQ|113510,COPS4|51138,2.1
IKBKB|3551,FNTA|2339,2.1
ISCA2|122961,COX16|51241,2.1
LCK|3932,CD2|914,2.1
MAEA|10296,GAK|2580,2.1
MAF1|84232,COMMD5|28991,2.1
MAPK1|5594,CRKL|1399,2.1
MARK3|4140,CCNK|8812,2.1
MED23|9439,BCLAF1|9774,2.1
MED6|10001,ERH|2079,2.1
MMRN2|79812,CLEC14A|161198,2.1
MRPL13|28998,ENY2|56943,2.1
MRPL22|29093,HARS|3035,2.1
MRPL38|64978,MRPL12|6182,2.1
MRPS11|64963,MRPL46|26589,2.1
MS4A3|932,GYPB|2994,2.1
MTMR9|66036,CNOT7|29883,2.1
MTMR9|66036,ERI1|90459,2.1
MTRR|4552,FASTKD3|79072,2.1
NCKAP1L|3071,DOCK2|1794,2.1
NDUFA2|4695,MRPL22|29093,2.1
NDUFA9|4704,MLF2|8079,2.1
NEDD8|4738,MRPL52|122704,2.1
NGDN|25983,NEDD8|4738,2.1
NKAP|79576,MCTS1|28985,2.1
NKX2-4|644524,ACCSL|390110,2.1
NOL7|51406,CSNK2B|1460,2.1
NUBP2|10101,MRPS34|65993,2.1
NUDCD1|84955,DCAF13|25879,2.1
NUDT22|84304,DNAJC4|3338,2.1
NUDT5|11164,CDC123|8872,2.1
NUFIP1|26747,GTF2F2|2963,2.1
NUS1|116150,HBS1L|10767,2.1
OGFOD1|55239,DDX19A|55308,2.1
OR5AU1|390445,GIF|2694,2.1
PARL|55486,MRPL47|57129,2.1
PCDH12|51294,BCL6B|255877,2.1
PDAP1|11333,ARPC1A|10552,2.1
PDAP1|11333,COPS6|10980,2.1
PES1|23481,EIF3D|8664,2.1
POGZ|23126,GATAD2B|57459,2.1
PPP2CB|5516,DCTN6|10671,2.1
PRPF4|9128,POLE3|54107,2.1
PSENEN|55851,COX6B1|1340,2.1
PSMA6|5687,EAPP|55837,2.1
PSMB4|5692,MRPL9|65005,2.1
PSMB6|5694,OVCA2|124641,2.1
PSMD7|5713,KARS|3735,2.1
PUF60|22827,GSDMD|79792,2.1
PUS10|150962,PEX13|5194,2.1
RAB18|22931,ABI1|10006,2.1
RANBP3|8498,GTF2F1|2962,2.1
RER1|11079,AURKAIP1|54998,2.1
RMND5B|64777,DDX41|51428,2.1
RNF113A|7737,NKAP|79576,2.1
RNF167|26001,PFN1|5216,2.1
RPL3|6122,EIF3L|51386,2.1
RPL3|6122,RPL10A|4736,2.1
RPL30|6156,EIF3H|8667,2.1
RPL32|6161,RPL24|6152,2.1
RPL35A|6165,RPL24|6152,2.1
RPP21|79897,CSNK2B|1460,2.1
RPS14|6208,RPS13|6207,2.1
RPS17|6218,RPL4|6124,2.1
RPS5|6193,RPS11|6205,2.1
RPS6|6194,RPL24|6152,2.1
RPS8|6202,RPL11|6135,2.1
RPTOR|57521,NPLOC4|55666,2.1
RRP1|8568,PWP2|5822,2.1
RUVBL2|10856,NOSIP|51070,2.1
S100A7A|338324,LCE3D|84648,2.1
SCO1|6341,C1QBP|708,2.1
SCO1|6341,ELAC2|60528,2.1
SDAD1|55153,NUP54|53371,2.1
SEC61B|10952,ERP44|23071,2.1
SENP3|26168,NEURL4|84461,2.1
SHARPIN|81858,CYHR1|50626,2.1
SLC25A11|8402,RNF167|26001,2.1
SLC7A3|84889,ELSPBP1|64100,2.1
SMU1|55234,DCAF12|25853,2.1
SMYD4|114826,RPA1|6117,2.1
SNRPC|6631,CSNK2B|1460,2.1
SNRPD2|6633,FBL|2091,2.1
SNRPD2|6633,GEMIN7|79760,2.1
SPARC|6678,COL4A2|1284,2.1
SRA1|10011,NDUFA2|4695,2.1
SSB|6741,OLA1|29789,2.1
STK35|140901,MAVS|57506,2.1
STUB1|10273,MRPL28|10573,2.1
TADA3|10474,ARPC4|10093,2.1
TAF2|6873,FAM91A1|157769,2.1
TAP1|6890,PSMB9|5698,2.1
TBP|6908,NUP43|348995,2.1
TBP|6908,PDCD2|5134,2.1
TELO2|9894,RHOT2|89941,2.1
TERF2|7014,DHX38|9785,2.1
THOC2|57187,STAG2|10735,2.1
TIMM22|29928,GLOD4|51031,2.1
TIMM50|92609,PAF1|54623,2.1
TM2D2|83877,LSM1|27257,2.1
TMEM68|137695,TCEA1|6917,2.1
TMEM68|137695,TGS1|96764,2.1
TNIP2|79155,CTBP1|1487,2.1
TOMM22|56993,POLR2F|5435,2.1
TPI1|7167,MRPL51|51258,2.1
TPP2|7174,CUL4A|8451,2.1
TRAPPC3|27095,PSMB2|5690,2.1
TRMT61A|115708,BRF1|2972,2.1
TSR1|55720,MYBBP1A|10514,2.1
TSR1|55720,PRPF8|10594,2.1
TUBGCP3|10426,CDC16|8881,2.1
TXLNA|200081,KPNA6|23633,2.1
TYROBP|7305,C1QA|712,2.1
UBE2D3|7323,CISD2|493856,2.1
UBE2J2|118424,LRRC47|57470,2.1
UBE2J2|118424,THAP3|90326,2.1
UBE2W|55284,STAU2|27067,2.1
UBXN1|51035,FAU|2197,2.1
UBXN1|51035,SART1|9092,2.1
UPF3A|65110,CUL4A|8451,2.1
UTP3|57050,GRSF1|2926,2.1
VPS13B|157680,UBR5|51366,2.1
VPS16|64601,IDH3B|3420,2.1
VPS28|51160,CYHR1|50626,2.1
VPS29|51699,ARPC3|10094,2.1
VPS37A|137492,CNOT7|29883,2.1
WAC|51322,UPF2|26019,2.1
WDR11|55717,SEC23IP|11196,2.1
YWHAE|7531,GLOD4|51031,2.1
YWHAE|7531,TIMM22|29928,2.1
YWHAZ|7534,MTDH|92140,2.1
ZBTB22|9278,RXRB|6257,2.1
ZCCHC17|51538,PEF1|553115,2.1
ZNF230|7773,ZNF155|7711,2.1
ZNF410|57862,ALKBH1|8846,2.1
ZNF581|51545,RPS5|6193,2.1
ZNF654|55279,CGGBP1|8545,2.1
ZNF687|57592,PI4KB|5298,2.1
ARFRP1|10139,ARFGAP1|55738,2.0
ASCC2|84164,AP1B1|162,2.0
BRF1|2972,AKT1|207,2.0
BTN3A2|11118,BTN3A1|11119,2.0
C1QA|712,AIF1|199,2.0
C1S|716,C1R|715,2.0
CDC42|998,CAPZB|832,2.0
CEMP1|752014,AMDHD2|51005,2.0
CHMP7|91782,ATP6V1B2|526,2.0
CLEC14A|161198,CD34|947,2.0
COPE|11316,CCDC124|115098,2.0
CUL4A|8451,ABHD13|84945,2.0
CXorf40A|91966,ATP6AP1|537,2.0
CYHR1|50626,COMMD5|28991,2.0
DDX49|54555,CCDC124|115098,2.0
DEDD|9191,B4GALT3|8703,2.0
DNAJC8|22826,CAPZB|832,2.0
DNTTIP1|116092,DDX27|55661,2.0
ECE2|9718,ALG3|10195,2.0
EIF2B1|1967,DDX55|57696,2.0
EIF2B2|8892,ALKBH1|8846,2.0
EIF3D|8664,ADSL|158,2.0
EIF3L|51386,EIF3D|8664,2.0
EIF5A|1984,C1QBP|708,2.0
ELAC2|60528,EIF5AL1|143244,2.0
ERI1|90459,CNOT7|29883,2.0
ESAM|90952,CDH5|1003,2.0
EVI2A|2123,CD53|963,2.0
FAM192A|80011,CIAPIN1|57019,2.0
FEZF2|55079,BARHL2|343472,2.0
FIZ1|84922,CNOT3|4849,2.0
GGT3P|2679,GGT1|2678,2.0
GPS2|2874,GABARAP|11337,2.0
GTF2E2|2961,DCTN6|10671,2.0
GTF2IRD2B|389524,GTF2IRD2|84163,2.0
HCK|3055,CYBB|1536,2.0
HGS|9146,GPS1|2873,2.0
HGSNAT|138050,FNTA|2339,2.0
HINFP|25988,BUD13|84811,2.0
HLA-B|3106,HLA-A|3105,2.0
HLA-DPB1|3115,HLA-DOA|3111,2.0
IK|3550,HARS|3035,2.0
INO80E|283899,FBRS|64319,2.0
ISCA2|122961,EIF2B2|8892,2.0
KARS|3735,DDX19A|55308,2.0
KARS|3735,GABARAPL2|11345,2.0
KARS|3735,HSBP1|3281,2.0
KIF2C|11004,CDCA8|55143,2.0
LETM1|3954,GAK|2580,2.0
LRRC47|57470,C1orf174|339448,2.0
LSM1|27257,ASH2L|9070,2.0
MBD2|8932,IER3IP1|51124,2.0
MED1|5469,CDK12|51755,2.0
MED4|29079,ESD|2098,2.0
MED6|10001,EIF2S1|1965,2.0
MRFAP1|93621,MAEA|10296,2.0
MRPS15|64960,LSM10|84967,2.0
MRPS34|65993,MRPL28|10573,2.0
MRPS36|92259,COX7C|1350,2.0
MS4A6A|64231,C1QB|713,2.0
MS4A6A|64231,CSF1R|1436,2.0
MTA1|9112,BRF1|2972,2.0
MTAP|4507,KLHL9|55958,2.0
MTIF3|219402,GTF3A|2971,2.0
NDUFA11|126328,LSM7|51690,2.0
