Gene1,Gene2,Aag_Edge_Weight
MRPL13|28998,DECR1|1666,1.9
MRPL14|64928,KLHDC3|116138,1.9
MRPL14|64928,MAD2L1BP|9587,1.9
MRPL15|29088,CYC1|1537,1.9
MRPL2|51069,MAD2L1BP|9587,1.9
MRPL32|64983,CBX3|11335,1.9
MRPL37|51253,CPT2|1376,1.9
MRPL4|51073,ECSIT|51295,1.9
MRPL42|28977,CCT2|10576,1.9
MRPS14|63931,ILF2|3608,1.9
MRPS17|51373,CCT6A|908,1.9
MRPS18A|55168,KLHDC3|116138,1.9
MRPS18A|55168,MEA1|4201,1.9
MRPS24|64951,COPS6|10980,1.9
MRPS33|51650,DUS4L|11062,1.9
MRPS33|51650,MRPS17|51373,1.9
MRPS35|60488,ACTR6|64431,1.9
MRPS35|60488,GPN3|51184,1.9
MS4A6A|64231,C1QC|714,1.9
MTA1|9112,BRF1|2972,1.9
MTMR6|9107,ABHD13|84945,1.9
MTMR6|9107,COG6|57511,1.9
MYCT1|80177,CXorf36|79742,1.9
MYO1F|4542,CYTH4|27128,1.9
MYO1F|4542,HCK|3055,1.9
NAA30|122830,FCF1|51077,1.9
NAPG|8774,METTL4|64863,1.9
NCKAP1L|3071,CD4|920,1.9
NCKAP1L|3071,ITGB2|3689,1.9
NCOA3|8202,ARFGEF2|10564,1.9
NCOA6|23054,NCOA3|8202,1.9
NDUFA12|55967,MRPL51|51258,1.9
NDUFA13|51079,CLPP|8192,1.9
NDUFA13|51079,COPE|11316,1.9
NDUFA13|51079,COX4I1|1327,1.9
NDUFA13|51079,COX6B1|1340,1.9
NDUFA9|4704,MRPL51|51258,1.9
NDUFB10|4716,COX4I1|1327,1.9
NDUFB10|4716,MRPS34|65993,1.9
NDUFB10|4716,NDUFAB1|4706,1.9
NDUFB5|4711,DNAJC19|131118,1.9
NDUFB6|4712,DCTN3|11258,1.9
NDUFB8|4714,COX4I1|1327,1.9
NDUFB8|4714,MRPL43|84545,1.9
NDUFB8|4714,NDUFA7|4701,1.9
NDUFC1|4717,MGST2|4258,1.9
NDUFS3|4722,NDUFA13|51079,1.9
NDUFS5|4725,MRPS15|64960,1.9
NEURL4|84461,FXR2|9513,1.9
NKTR|4820,FNBP4|23360,1.9
NOLC1|9221,GTPBP4|23560,1.9
NOP2|4839,METTL1|4234,1.9
NOP58|51602,CWC22|57703,1.9
NPM1|4869,HNRNPA1L2|144983,1.9
NSF|4905,DHX8|1659,1.9
NSMCE1|197370,MRPL28|10573,1.9
NUDCD1|84955,ARMC1|55156,1.9
NUDCD2|134492,CETN3|1070,1.9
NUP37|79023,LLPH|84298,1.9
NUP37|79023,MAGOHB|55110,1.9
NUP37|79023,NUP107|57122,1.9
NUPL2|11097,C7orf25|79020,1.9
OR4D5|219875,NLRP13|126204,1.9
OR6T1|219874,OR51V1|283111,1.9
OR7C2|26658,OR6T1|219874,1.9
OVCA2|124641,MPDU1|9526,1.9
P4HTM|54681,CRELD1|78987,1.9
PA2G4|5036,NOP2|4839,1.9
PACS2|23241,AKT1|207,1.9
PAF1|54623,LENG1|79165,1.9
PAFAH1B1|5048,NCOR1|9611,1.9
PAGE1|8712,GAGE1|2543,1.9
PARK7|11315,DNAJC8|22826,1.9
PCMT1|5110,KATNA1|11104,1.9
PCNT|5116,DIP2A|23181,1.9
PDPK1|5170,GLYR1|84656,1.9
PDS5B|23047,AKAP11|11215,1.9
PELP1|27043,DRG2|1819,1.9
PFDN4|5203,EIF2S2|8894,1.9
PHAX|51808,HSPA4|3308,1.9
PHB|5245,MRPL12|6182,1.9
PHC3|80012,KLHL24|54800,1.9
PHF11|51131,MTIF3|219402,1.9
PHF23|79142,EIF4A1|1973,1.9
PICK1|9463,NOL12|79159,1.9
PIK3C3|5289,ELP2|55250,1.9
PIN4|5303,HDAC8|55869,1.9
PJA1|64219,MMGT1|93380,1.9
PJA2|9867,AFF4|27125,1.9
PLAA|9373,KLHL9|55958,1.9
PMPCB|9512,DLD|1738,1.9
POGZ|23126,CLK2|1196,1.9
POLD2|5425,EIF3B|8662,1.9
POLDIP3|84271,GTPBP1|9567,1.9
POLG2|11232,CDK5RAP3|80279,1.9
POLR1C|9533,CDC5L|988,1.9
POLR1C|9533,GTPBP2|54676,1.9
POLR2F|5435,NOL12|79159,1.9
POLR2J|5439,BUD31|8896,1.9
POLR2K|5440,PEX2|5828,1.9
POLR3D|661,CHMP7|91782,1.9
POMP|51371,COMMD6|170622,1.9
POMP|51371,ESD|2098,1.9
PPA2|27068,COX18|285521,1.9
PPIA|5478,CHCHD2|51142,1.9
PPIA|5478,MRPL32|64983,1.9
PPIB|5479,PDIA3|2923,1.9
PPIL2|23759,ALG12|79087,1.9
PPIL2|23759,CABIN1|23523,1.9
PPIL2|23759,PICK1|9463,1.9
PPM1A|5494,MPP5|64398,1.9
PPP1R2|5504,PDCD10|11235,1.9
PPP1R8|5511,CDC42|998,1.9
PPP2R5D|5528,CNPY3|10695,1.9
PPP2R5D|5528,FOXP4|116113,1.9
PPP2R5E|5529,HECTD1|25831,1.9
PPP4C|5531,NUBP2|10101,1.9
PRAMEF22|653606,DMRTC2|63946,1.9
PRAMEF22|653606,OR51Q1|390061,1.9
PRAMEF22|653606,OR52A1|23538,1.9
PRCC|5546,JTB|10899,1.9
PRKAA1|5562,MIER3|166968,1.9
PRMT5|10419,EIF2S1|1965,1.9
PRMT5|10419,IPO4|79711,1.9
PRPF38B|55119,CCAR1|55749,1.9
PRPF39|55015,FNBP4|23360,1.9
PRPF40A|55660,PPIG|9360,1.9
PRPF8|10594,GEMIN4|50628,1.9
PRR13|54458,DIABLO|56616,1.9
PSMA2|5683,CBX3|11335,1.9
PSMA2|5683,LSM5|23658,1.9
PSMA3|5684,ERH|2079,1.9
PSMA4|5685,GTF2A2|2958,1.9
PSMA6|5687,C14orf119|55017,1.9
PSMA6|5687,NGDN|25983,1.9
PSMA7|5688,DDRGK1|65992,1.9
PSMB3|5691,MRPL27|51264,1.9
PSMB4|5692,MRPL24|79590,1.9
PSMB4|5692,MRPL55|128308,1.9
PSMB6|5694,GPS2|2874,1.9
PSMB6|5694,PFN1|5216,1.9
PSMD4|5710,KRTCAP2|200185,1.9
PSMD9|5715,DCTN2|10540,1.9
PTCD3|55037,MTIF2|4528,1.9
PTGES3|10728,PPP1CC|5501,1.9
PTPN23|25930,DHX30|22907,1.9
PWP1|11137,CCT2|10576,1.9
R3HCC1|203069,CHMP7|91782,1.9
RAB5A|5868,PDCD6IP|10015,1.9
RAD21|5885,ARMC1|55156,1.9
RALGAPB|57148,CHD6|84181,1.9
RAN|5901,MRPL42|28977,1.9
RANBP1|5902,ADSL|158,1.9
RANBP1|5902,ATXN10|25814,1.9
RANGRF|29098,MPDU1|9526,1.9
RARS|5917,ETF1|2107,1.9
RARS2|57038,ATG5|9474,1.9
RARS2|57038,HDAC2|3066,1.9
RAVER1|125950,BTBD2|55643,1.9
RB1CC1|9821,PHF20L1|51105,1.9
RBM25|58517,PRPF39|55015,1.9
RBM26|64062,PDS5B|23047,1.9
RBM27|54439,CSNK1G3|1456,1.9
RBM27|54439,PURA|5813,1.9
RBX1|9978,PHF5A|84844,1.9
REST|5978,HIPK3|10114,1.9
REXO1|57455,DCAF15|90379,1.9
RFC5|5985,NUP107|57122,1.9
RFNG|5986,CHMP6|79643,1.9
RIOK1|83732,LTV1|84946,1.9
RIOK2|55781,RARS|5917,1.9
RNASEK|440400,PSMB6|5694,1.9
RNF167|26001,COX10|1352,1.9
RNF7|9616,NDUFB4|4710,1.9
RNPEPL1|57140,CAPN10|11132,1.9
RNPEPL1|57140,CTDSP1|58190,1.9
RNPS1|10921,AXIN1|8312,1.9
RNPS1|10921,NUBP2|10101,1.9
ROCK1|6093,MIB1|57534,1.9
RPA1|6117,GLOD4|51031,1.9
RPL14|9045,IMPDH2|3615,1.9
RPL17|6139,RPL10A|4736,1.9
RPL28|6158,RPL13|6137,1.9
RPL3|6122,RPL13A|23521,1.9
RPL31|6160,EEF1B2|1933,1.9
RPL32|6161,RPL12|6136,1.9
RPL34|6164,RPL27A|6157,1.9
RPL35|11224,RPL28|6158,1.9
RPL35A|6165,RPL32|6161,1.9
RPL4|6124,RPL32|6161,1.9
RPL5|6125,DPH5|51611,1.9
RPL5|6125,EIF3E|3646,1.9
RPL5|6125,RPL34|6164,1.9
RPL6|6128,PA2G4|5036,1.9
RPL6|6128,RPL41|6171,1.9
RPL7L1|285855,HSP90AB1|3326,1.9
RPN2|6185,ATRN|8455,1.9
RPN2|6185,PSMA7|5688,1.9
RPP14|11102,PDHB|5162,1.9
RPP21|79897,PFDN6|10471,1.9
RPP38|10557,CDC123|8872,1.9
RPS11|6205,RPL10|6134,1.9
RPS11|6205,RPL36|25873,1.9
RPS12|6206,RPL18A|6142,1.9
RPS12|6206,RPS10|6204,1.9
RPS13|6207,RPS11|6205,1.9
RPS14|6208,CAMLG|819,1.9
RPS14|6208,RPS11|6205,1.9
RPS15|6209,RPL18A|6142,1.9
RPS15|6209,RPL35|11224,1.9
RPS16|6217,RPS10|6204,1.9
RPS16|6217,RPS13|6207,1.9
RPS18|6222,RPL12|6136,1.9
RPS18|6222,RPL27A|6157,1.9
RPS19|6223,RPS16|6217,1.9
RPS19BP1|91582,MCAT|27349,1.9
RPS20|6224,RPL27A|6157,1.9
RPS21|6227,RPL36|25873,1.9
RPS23|6228,HNRNPA1|3178,1.9
RPS24|6229,RPL32|6161,1.9
RPS27A|6233,RPL17|6139,1.9
RPS29|6235,RPS10|6204,1.9
RPS3|6188,EEF1B2|1933,1.9
RPS3|6188,RPL10|6134,1.9
RPS3|6188,RPL36|25873,1.9
RPS3|6188,RPS12|6206,1.9
RPS3A|6189,RPL10A|4736,1.9
RPS4X|6191,RPL10|6134,1.9
RPS5|6193,RPS19|6223,1.9
RPS6|6194,RPL27A|6157,1.9
RPS8|6202,RPL27A|6157,1.9
RPS9|6203,RPL36|25873,1.9
RPS9|6203,RPS15|6209,1.9
RPS9|6203,RPS19|6223,1.9
RPSA|3921,RPL15|6138,1.9
RPSA|3921,RPL32|6161,1.9
RPUSD1|113000,NUBP2|10101,1.9
RRP1|8568,PWP2|5822,1.9
RSL1D1|26156,NOB1|28987,1.9
RSL24D1|51187,EIF3M|10480,1.9
RSL24D1|51187,RPL4|6124,1.9
RSRC1|51319,NMD3|51068,1.9
RTN4IP1|84816,QRSL1|55278,1.9
SAMM50|25813,ACO2|50,1.9
SAMM50|25813,ATXN10|25814,1.9
SAMM50|25813,MCAT|27349,1.9
SARNP|84324,ARPC3|10094,1.9
SARNP|84324,CNPY2|10330,1.9
SARNP|84324,PFDN5|5204,1.9
SASH3|54440,CYTH4|27128,1.9
SASH3|54440,FERMT3|83706,1.9
SCLT1|132320,LARP7|51574,1.9
SCNM1|79005,HAX1|10456,1.9
SCNM1|79005,MRPL9|65005,1.9
SCOC|60592,AP1AR|55435,1.9
SEC13|6396,LSM3|27258,1.9
SEC13|6396,PSMD6|9861,1.9
SEC24A|10802,PJA2|9867,1.9
SEC61G|23480,NAA38|51691,1.9
SEC63|11231,HBS1L|10767,1.9
SEH1L|81929,PSMG2|56984,1.9
SENP1|29843,KDM5A|5927,1.9
SERPINB11|89778,PRAMEF12|390999,1.9
SERPINB11|89778,RPL10L|140801,1.9
SETD1B|23067,EP400|57634,1.9
SETD5|55209,NKTR|4820,1.9
SF3A2|8175,MED25|81857,1.9
SF3A2|8175,RAVER1|125950,1.9
SF3A2|8175,REXO1|57455,1.9
SGSM2|9905,NEURL4|84461,1.9
SGTA|6449,NCLN|56926,1.9
SHARPIN|81858,FBXL6|26233,1.9
SLC12A9|56996,INTS1|26173,1.9
SLC25A11|8402,RNF167|26001,1.9
SLC25A12|8604,FASTKD1|79675,1.9
SLC25A14|9016,MCTS1|28985,1.9
SLC25A3|5250,PHB2|11331,1.9
SLC25A36|55186,IFT80|57560,1.9
SLC35B2|347734,HSP90AB1|3326,1.9
SLC35C2|51006,ARFRP1|10139,1.9
SLC4A1AP|22950,GPN1|11321,1.9
SMAD4|4089,MIB1|57534,1.9
SMARCAD1|56916,ANKRD17|26057,1.9
SMARCE1|6605,CCDC43|124808,1.9
SMARCE1|6605,COIL|8161,1.9
SMCHD1|23347,MIB1|57534,1.9
SNAPC4|6621,ANAPC2|29882,1.9
SNIP1|79753,GPBP1L1|60313,1.9
SNRNP25|79622,NDUFB10|4716,1.9
SNRNP27|11017,CRIPT|9419,1.9
SNRPB|6628,DNTTIP1|116092,1.9
SNRPB2|6629,PFDN4|5203,1.9
SNRPD2|6633,PRMT1|3276,1.9
SNRPF|6636,PA2G4|5036,1.9
SNTB2|6645,DYNC1LI2|1783,1.9
SNW1|22938,MED6|10001,1.9
SNX13|23161,PNPLA8|50640,1.9
SOD1|6647,PIGP|51227,1.9
SON|6651,DYRK1A|1859,1.9
SPAG7|9552,GLOD4|51031,1.9
SPAG7|9552,SLC25A11|8402,1.9
SPCS1|28972,PDHB|5162,1.9
SPHAR|10638,H3F3A|3020,1.9
SPSB3|90864,RHOT2|89941,1.9
SRF|6722,FOXP4|116113,1.9
SRP14|6727,NOP10|55505,1.9
SRP54|6729,SCFD1|23256,1.9
SRRM1|10250,HP1BP3|50809,1.9
SSB|6741,HAT1|8520,1.9
SSBP1|6742,BUD31|8896,1.9
SSR2|6746,SNAPIN|23557,1.9
ST13|6767,EIF3D|8664,1.9
STK25|10494,DTYMK|1841,1.9
STOML2|30968,NDUFB6|4712,1.9
STRAP|11171,ACTR6|64431,1.9
STRAP|11171,DAZAP2|9802,1.9
STRAP|11171,PTGES3|10728,1.9
STUB1|10273,NUBP2|10101,1.9
STX12|23673,CDC42|998,1.9
SUMO2|6613,H3F3A|3020,1.9
SUPT4H1|6827,EIF1|10209,1.9
SURF6|6838,REXO4|57109,1.9
TAAR5|9038,SHOX|6473,1.9
TAF4|6874,NCOA6|23054,1.9
TAF8|129685,CUL9|23113,1.9
TAF8|129685,RPL7L1|285855,1.9
TAF9|6880,CCNH|902,1.9
TAF9|6880,MRPS36|92259,1.9
TAOK2|9344,GTF3C1|2975,1.9
TAOK2|9344,KIAA0556|23247,1.9
TAP1|6890,HLA-F|3134,1.9
TAP1|6890,PSMB9|5698,1.9
TARBP2|6895,AAAS|8086,1.9
TARBP2|6895,MCRS1|10445,1.9
TARS|6897,CCT5|22948,1.9
TBC1D10B|26000,CD2BP2|10421,1.9
TBCC|6903,MAD2L1BP|9587,1.9
TBCC|6903,POLR1C|9533,1.9
TEK|7010,PTPRB|5787,1.9
TEX13A|56157,BARHL2|343472,1.9
TFB2M|64216,IARS2|55699,1.9
TGIF2LX|90316,CT45A5|441521,1.9
THAP7|80764,LMF2|91289,1.9
THOC6|79228,HCFC1R1|54985,1.9
THOC7|80145,SS18L2|51188,1.9
TIMM13|26517,PLEKHJ1|55111,1.9
TIMM22|29928,C1QBP|708,1.9
TIMM9|26520,PSMC6|5706,1.9
TIMM9|26520,RPL36AL|6166,1.9
TIPRL|261726,BLZF1|8548,1.9
TM9SF1|10548,IPO4|79711,1.9
TM9SF1|10548,TINF2|26277,1.9
TMED2|10959,PTGES3|10728,1.9
TMED7|51014,PRRC1|133619,1.9
TMEM115|11070,CYB561D2|11068,1.9
TMEM126A|84233,TIMM8B|26521,1.9
TMEM186|25880,NDUFAB1|4706,1.9
TMEM199|147007,SDF2|6388,1.9
TMEM208|29100,MRPL28|10573,1.9
TMEM50A|23585,CAPZB|832,1.9
TMEM63B|55362,MAD2L1BP|9587,1.9
TMEM63B|55362,MRPL14|64928,1.9
TMF1|7110,AZI2|64343,1.9
TMF1|7110,GOLGA4|2803,1.9
TMUB1|83590,ARF5|381,1.9
TNFRSF1A|7132,LTBR|4055,1.9
TNK1|8711,CNTROB|116840,1.9
TOMM22|56993,NDUFA6|4700,1.9
TOMM6|100188893,TAF8|129685,1.9
TOMM6|100188893,TBCC|6903,1.9
TOMM6|100188893,TJAP1|93643,1.9
TOP2A|7153,KIF4A|24137,1.9
TOPBP1|11073,ATR|545,1.9
TPD52L2|7165,SLC35C2|51006,1.9
TPP2|7174,PARP4|143,1.9
TPRX1|284355,CST9L|128821,1.9
TRAP1|10131,DNAJA3|9093,1.9
TRAPPC1|58485,EIF5AL1|143244,1.9
TRAPPC1|58485,MED11|400569,1.9
TRAPPC10|7109,DIP2A|23181,1.9
TRAPPC5|126003,C19orf53|28974,1.9
TRAPPC5|126003,COPE|11316,1.9
TRMT112|51504,C19orf53|28974,1.9
TRUB2|26995,MRPS2|51116,1.9
TSC22D4|81628,TMUB1|83590,1.9
TSR1|55720,COX10|1352,1.9
TSR1|55720,GLOD4|51031,1.9
TTC1|7265,SRP19|6728,1.9
TTC19|54902,GLOD4|51031,1.9
TTC19|54902,SCO1|6341,1.9
TUBGCP6|85378,SFI1|9814,1.9
TUBGCP6|85378,TOP3B|8940,1.9
TWF1|5756,MRPL42|28977,1.9
TXNL1|9352,HAUS1|115106,1.9
TXNL1|9352,IER3IP1|51124,1.9
TYROBP|7305,C1QA|712,1.9
UBA2|10054,LSM14A|26065,1.9
UBA52|7311,RPL28|6158,1.9
UBE2G1|7326,C1QBP|708,1.9
UBE2G1|7326,PAFAH1B1|5048,1.9
UBE2V2|7336,COPS5|10987,1.9
UBE2V2|7336,MRPL13|28998,1.9
UBE3B|89910,SART3|9733,1.9
UBL4A|8266,FAM3A|60343,1.9
UBL5|59286,C19orf53|28974,1.9
UBN2|254048,MKLN1|4289,1.9
UBR2|23304,CUL9|23113,1.9
UBXN1|51035,BRMS1|25855,1.9
UBXN6|80700,POLR2E|5434,1.9
UCHL5|51377,BLZF1|8548,1.9
UCHL5|51377,CDC73|79577,1.9
UHRF1|29128,ASF1B|55723,1.9
UPF1|5976,CSNK1G2|1455,1.9
UQCRB|7381,COX7C|1350,1.9
UQCRFS1|7386,SLC25A5|292,1.9
URB1|9875,RRP1B|23076,1.9
URB2|9816,TAF5L|27097,1.9
UROD|7389,TRAPPC3|27095,1.9
USP14|9097,RPRD1A|55197,1.9
USP15|9958,KRR1|11103,1.9
USP16|10600,DYRK1A|1859,1.9
USP16|10600,MORC3|23515,1.9
USP36|57602,FOXK2|3607,1.9
USP38|84640,G3BP2|9908,1.9
USP8|9101,IREB2|3658,1.9
USP9Y|8287,DDX3Y|8653,1.9
USP9Y|8287,KDM5D|8284,1.9
UTP14C|9724,TM9SF2|9375,1.9
VAPA|9218,C18orf32|497661,1.9
VAPA|9218,USP14|9097,1.9
VPS13D|55187,KIF1B|23095,1.9
VPS16|64601,CDK5RAP1|51654,1.9
VPS29|51699,UBE2N|7334,1.9
VPS37A|137492,PPP2R2A|5520,1.9
VPS4A|27183,PDF|64146,1.9
VPS52|6293,PPP1R11|6992,1.9
VPS72|6944,MRPL9|65005,1.9
VTI1B|10490,ISCA2|122961,1.9
WAS|7454,CORO1A|11151,1.9
WAS|7454,HCLS1|3059,1.9
WAS|7454,SPI1|6688,1.9
WBP11|51729,DDX47|51202,1.9
WBP11|51729,DNAJC14|85406,1.9
WDR46|9277,SKIV2L|6499,1.9
WDR74|54663,FAU|2197,1.9
WDR90|197335,IFT140|9742,1.9
WDR90|197335,RHOT2|89941,1.9
WIPF2|147179,MED1|5469,1.9
WIZ|58525,CSNK1G2|1455,1.9
WIZ|58525,MLLT1|4298,1.9
WRAP53|55135,DRG2|1819,1.9
XIAP|331,ATRX|546,1.9
XRCC6|2547,PHF5A|84844,1.9
YIPF3|25844,KLHDC3|116138,1.9
YIPF3|25844,MED20|9477,1.9
YIPF3|25844,RPL7L1|285855,1.9
YIPF3|25844,TJAP1|93643,1.9
YIPF5|81555,CANX|821,1.9
YWHAE|7531,NUP88|4927,1.9
ZADH2|284273,SMAD2|4087,1.9
ZBTB2|57621,SYNCRIP|10492,1.9
ZBTB4|57659,PRPF8|10594,1.9
ZBTB4|57659,SMG6|23293,1.9
ZBTB48|3104,UBXN11|91544,1.9
ZC3H7B|23264,GTPBP1|9567,1.9
ZDHHC4|55146,RPA3|6119,1.9
ZFPL1|7542,BRMS1|25855,1.9
ZFYVE19|84936,DNAJC17|55192,1.9
ZFYVE26|23503,NEK9|91754,1.9
ZGPAT|84619,ADRM1|11047,1.9
ZMAT5|55954,NOL12|79159,1.9
ZNF12|7559,SNX13|23161,1.9
ZNF140|7699,ZNF10|7556,1.9
ZNF18|7566,DERL2|51009,1.9
ZNF20|7568,ZNF14|7561,1.9
ZNF205|7755,NUBP2|10101,1.9
ZNF3|7551,FAM200A|221786,1.9
ZNF343|79175,ZNF133|7692,1.9
ZNF358|140467,MAP2K2|5605,1.9
ZNF384|171017,ATN1|1822,1.9
ZNF414|84330,MED16|10025,1.9
ZNF414|84330,RNF126|55658,1.9
ZNF511|118472,MRPL43|84545,1.9
ZNF527|84503,ZNF383|163087,1.9
ZNF529|57711,ZNF345|25850,1.9
ZNF570|148268,ZNF569|148266,1.9
ZNF574|64763,ZNF526|116115,1.9
ZNF581|51545,RPS16|6217,1.9
ZNF623|9831,UBR5|51366,1.9
ZNF623|9831,VPS13B|157680,1.9
ZNF655|79027,UBN2|254048,1.9
ZNF668|79759,ARMC5|79798,1.9
ZNF688|146542,NUBP2|10101,1.9
ZNF688|146542,PRR14|78994,1.9
ZNF707|286075,ZNF696|79943,1.9
ZNF787|126208,IRF2BP1|26145,1.9
ZNF787|126208,UBE2M|9040,1.9
ZNF800|168850,ZNF12|7559,1.9
ZNHIT1|10467,ALKBH4|54784,1.9
ZNRF4|148066,GJA10|84694,1.9
ZNRF4|148066,NLRP13|126204,1.9
ZSWIM2|151112,CYP2A13|1553,1.9
ACTR3|10096,ACTR2|10097,1.8
ARHGAP21|57584,ARHGAP12|94134,1.8
AURKAIP1|54998,ATAD3A|55210,1.8
BCL2L13|23786,ATP6V1E1|529,1.8
BMPR2|659,ABI2|10152,1.8
CBY1|25776,ANKRD54|129138,1.8
CD3E|916,CD3D|915,1.8
CD6|923,CD2|914,1.8
CD8A|925,CCL5|6352,1.8
CD8B|926,CD8A|925,1.8
CDC37|11140,CCDC124|115098,1.8
CDH7|1005,ANKRD30A|91074,1.8
CFDP1|10428,BRD7|29117,1.8
CGGBP1|8545,ATXN7|6314,1.8
CGGBP1|8545,C3orf38|285237,1.8
CHD6|84181,ADNP|23394,1.8
CHD6|84181,ARFGEF2|10564,1.8
CHMP1A|5119,ANKRD11|29123,1.8
CLEC14A|161198,CDH5|1003,1.8
CMAS|55907,ACTR6|64431,1.8
CNPY2|10330,CDK4|1019,1.8
COMMD6|170622,ALG5|29880,1.8
COPS6|10980,ALKBH4|54784,1.8
COPS7B|64708,CAPN10|11132,1.8
COQ9|57017,CIAPIN1|57019,1.8
COX10|1352,ATPAF2|91647,1.8
COX4I1|1327,COQ9|57017,1.8
COX7B|1349,COX5A|9377,1.8
COX7B|1349,COX6C|1345,1.8
CRBN|51185,AZI2|64343,1.8
CTNNBL1|56259,CHMP4B|128866,1.8
CTU2|348180,APRT|353,1.8
CUL5|8065,BIRC2|329,1.8
CXorf36|79742,CLEC14A|161198,1.8
DAD1|1603,C14orf119|55017,1.8
DAD1|1603,COX16|51241,1.8
DCAF13|25879,COPS5|10987,1.8
DDX19A|55308,AARS|16,1.8
DDX23|9416,CAND1|55832,1.8
DHX29|54505,AGGF1|55109,1.8
DHX38|9785,DDX19A|55308,1.8
DICER1|23405,DCAF5|8816,1.8
DIS3L2|129563,CAPN10|11132,1.8
DLD|1738,CHCHD3|54927,1.8
DNAJB14|79982,CLOCK|9575,1.8
DNAJC21|134218,BRIX1|55299,1.8
DNTTIP1|116092,DDX27|55661,1.8
DOHH|83475,CCDC124|115098,1.8
DPH1|1801,AKAP10|11216,1.8
DRG2|1819,ATPAF2|91647,1.8
DTL|51514,CDC6|990,1.8
DUSP21|63904,BIRC8|112401,1.8
DYRK1A|1859,CRYZL1|9946,1.8
EDC4|23644,E2F4|1874,1.8
EHMT1|79813,BRD3|8019,1.8
EID1|23741,COPS2|9318,1.8
EIF2B3|8891,EBNA1BP2|10969,1.8
EIF2S2|8894,DDX27|55661,1.8
EIF3A|8661,DDX21|9188,1.8
EIF3J|8669,EID1|23741,1.8
EIF3L|51386,DRG1|4733,1.8
EMG1|10436,DDX47|51202,1.8
EPS15|2060,ANKRD13C|81573,1.8
ERAL1|26284,ATPAF2|91647,1.8
ERCC1|2067,EIF3K|27335,1.8
ERG|2078,CDH5|1003,1.8
ERGIC3|51614,DNTTIP1|116092,1.8
ESCO1|114799,ANKRD12|23253,1.8
ESD|2098,ALG5|29880,1.8
FAF2|23197,CANX|821,1.8
FAM76B|143684,ANKRD49|54851,1.8
FAM76B|143684,CEP57|9702,1.8
FAM91A1|157769,DPY19L4|286148,1.8
FASTK|10922,ARF5|381,1.8
FAU|2197,DRAP1|10589,1.8
FBRS|64319,ATXN2L|11273,1.8
FBXL4|26235,CDC40|51362,1.8
FBXL6|26233,CPSF1|29894,1.8
FBXO31|79791,DEF8|54849,1.8
FCGR2A|2212,CD86|942,1.8
FDPS|2224,CKS1B|1163,1.8
FERMT3|83706,DOCK2|1794,1.8
FKBP14|55033,CALU|813,1.8
FKBP3|2287,ERH|2079,1.8
FKBP8|23770,BTBD2|55643,1.8
FKBP8|23770,CCDC124|115098,1.8
FLOT1|10211,CSNK2B|1460,1.8
FNDC3A|22862,AKAP11|11215,1.8
G2E3|55632,ARHGAP5|394,1.8
GART|2618,DSCR3|10311,1.8
GATAD1|57798,DDX56|54606,1.8
GEMIN6|79833,DGUOK|1716,1.8
GFER|2671,CDIPT|10423,1.8
GGA1|26088,AP1B1|162,1.8
GGA1|26088,CABIN1|23523,1.8
GIMAP5|55340,FLI1|2313,1.8
GINS2|51659,CDT1|81620,1.8
GMFB|2764,EXOC5|10640,1.8
GNAI3|2773,CSDE1|7812,1.8
GNGT2|2793,ABI3|51225,1.8
GPI|2821,ALDOA|226,1.8
GPR107|57720,BICD2|23299,1.8
GPR4|2828,CDH5|1003,1.8
GPS1|2873,ARHGDIA|396,1.8
GPS1|2873,CHMP6|79643,1.8
H2AFV|94239,CBLL1|79872,1.8
HBS1L|10767,ATG5|9474,1.8
HBS1L|10767,CCNC|892,1.8
HDAC2|3066,CDC40|51362,1.8
HECTD1|25831,CHD8|57680,1.8
HJURP|55355,CEP55|55165,1.8
HLA-B|3106,B2M|567,1.8
HLA-DMA|3108,CD74|972,1.8
HLA-DRB1|3123,HLA-DQA1|3117,1.8
HLA-E|3133,HLA-B|3106,1.8
HLA-F|3134,HLA-C|3107,1.8
HMGN1|3150,CCT8|10694,1.8
HMGN1|3150,CRYZL1|9946,1.8
HNRNPD|3184,FUS|2521,1.8
HOXB3|3213,HOXB2|3212,1.8
HSPA5|3309,CALR|811,1.8
HTT|3064,GAK|2580,1.8
IER3IP1|51124,HDHD2|84064,1.8
INO80E|283899,ANKS3|124401,1.8
INO80E|283899,E4F1|1877,1.8
INPP5K|51763,DRG2|1819,1.8
IP6K1|9807,DAG1|1605,1.8
ISG20L2|81875,ADAR|103,1.8
ITSN2|50618,ATAD2B|54454,1.8
JUNB|3726,IER2|9592,1.8
KARS|3735,BRD7|29117,1.8
KARS|3735,CFDP1|10428,1.8
KCNK16|83795,FOXR2|139628,1.8
KDM5A|5927,EP400|57634,1.8
KIAA0556|23247,GTF3C1|2975,1.8
KIF2B|84643,GJA10|84694,1.8
KRTAP10-12|386685,CST9L|128821,1.8
LAIR1|3903,AIF1|199,1.8
LAIR1|3903,C3AR1|719,1.8
LARP7|51574,AIMP1|9255,1.8
LCP1|3936,IKZF1|10320,1.8
LEMD3|23592,ETNK1|55500,1.8
LILRB4|11006,LAIR1|3903,1.8
LLPH|84298,CCT2|10576,1.8
LMTK2|22853,KLHDC10|23008,1.8
LRPPRC|10128,IMMT|10989,1.8
